State,Agency,AgencyID,OrgType,Mode,EmployType,VOMs,vehicleOperationsHours,VehicleMaintHours,nonVehicleMaintHours,GeneralAdminHours,TotalOperatingHours,CapitalHours,VehicleOperationsCount,VehicleMaintCount,NonVehicleCount,GeneralAdminCount,TotalOperatingCount,CapitalCount,
AL,City of Montgomery-Montgomery Area Transit System(MATS),4044,City,DR,PT,8,"3,229.0",577.0,0.0,0.0,"3,806.0",0.0,3.5,0.5,0.0,0.0,4.0,0.0,
AL,City of Montgomery-Montgomery Area Transit System(MATS),4044,City,MB,FT,25,"108,827.0","16,572.0","3,403.0","15,057.0","143,859.0",0.0,64.0,9.0,1.7,8.0,82.7,0.0,
AL,City of Montgomery-Montgomery Area Transit System(MATS),4044,City,MB,PT,25,"9,687.0","1,732.0",610.0,"3,140.0","15,169.0",0.0,9.5,1.5,1.0,2.0,14.0,0.0,
AL,Morgan County Area Transportation System(MCATS),4111,City,DR,FT,30,"20,800.0","1,750.0",0.0,0.0,"22,550.0",0.0,10.0,1.0,0.0,0.0,11.0,0.0,
AL,Morgan County Area Transportation System(MCATS),4111,City,DR,PT,30,"20,000.0",0.0,0.0,"3,360.0","23,360.0",0.0,16.0,0.0,0.0,4.0,20.0,0.0,
AL,Northwest Alabama Council of Local Governments(NACOLG),4068,MPO,DR,FT,48,"5,259.0",0.0,0.0,"7,132.0","12,391.0",0.0,3.0,0.0,0.0,4.0,7.0,0.0,
AL,Northwest Alabama Council of Local Governments(NACOLG),4068,MPO,DR,PT,48,"44,676.0",0.0,0.0,0.0,"44,676.0",0.0,58.0,0.0,0.0,0.0,58.0,0.0,
AL,The Wave Transit System(WTS),4043,City,DR,FT,25,"52,439.0","6,066.0",873.0,"17,165.0","76,543.0",0.0,29.0,3.0,0.5,10.0,42.5,0.0,
AL,The Wave Transit System(WTS),4043,City,DR,PT,25,"3,432.0",0.0,0.0,0.0,"3,432.0",0.0,3.0,0.0,0.0,0.0,3.0,0.0,
AL,The Wave Transit System(WTS),4043,City,MB,FT,23,"109,032.0","34,950.0",873.0,"16,137.0","160,992.0",0.0,55.0,18.0,0.5,8.0,81.5,0.0,
AL,The Wave Transit System(WTS),4043,City,MB,PT,23,"3,588.0","4,784.0",0.0,0.0,"8,372.0",0.0,3.0,4.0,0.0,0.0,7.0,0.0,
AL,Tuscaloosa County Parking and Transit Authority(TMT),4045,Agency,DR,FT,5,"11,917.0","2,516.0",0.0,"2,891.0","17,324.0",0.0,6.0,1.5,0.0,1.5,9.0,0.0,
AL,Tuscaloosa County Parking and Transit Authority(TMT),4045,Agency,DR,PT,5,426.0,"1,429.0",168.0,0.0,"2,023.0",0.0,1.0,2.0,1.0,0.0,4.0,0.0,
AL,Tuscaloosa County Parking and Transit Authority(TMT),4045,Agency,MB,FT,7,"19,428.0","4,492.0",0.0,"2,963.0","26,883.0",0.0,11.0,2.5,0.0,1.5,15.0,0.0,
AL,Tuscaloosa County Parking and Transit Authority(TMT),4045,Agency,MB,PT,7,925.0,"2,066.0",410.0,0.0,"3,401.0",0.0,3.0,4.0,1.0,0.0,8.0,0.0,
AL,Wiregrass Transit Authority,4103,MPO,DR,FT,15,"36,491.0",0.0,0.0,"2,173.0","38,664.0",0.0,22.0,0.0,0.0,1.1,23.1,0.0,
AL,Wiregrass Transit Authority,4103,MPO,DR,PT,15,"15,026.0",0.0,0.0,298.0,"15,324.0",0.0,17.0,0.0,0.0,0.0,17.0,0.0,
AR,Central Arkansas Transit Authority(CATA),6033,Agency,DR,FT,20,"44,211.0","1,517.0",0.0,"4,054.0","49,782.0",0.0,23.0,1.0,0.0,2.0,26.0,0.0,
AR,Central Arkansas Transit Authority(CATA),6033,Agency,DR,PT,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AR,Central Arkansas Transit Authority(CATA),6033,Agency,LR,FT,3,"17,331.0","4,340.0",0.0,"1,301.0","22,972.0",0.0,8.8,2.5,0.0,0.7,12.0,0.0,
AR,Central Arkansas Transit Authority(CATA),6033,Agency,LR,PT,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AR,Central Arkansas Transit Authority(CATA),6033,Agency,MB,FT,47,"204,063.0","52,659.0",0.0,"22,139.0","278,861.0","1,960.0",102.5,26.5,0.0,11.0,140.0,1.0,
AR,Central Arkansas Transit Authority(CATA),6033,Agency,MB,PT,47,0.0,0.0,0.0,"3,093.0","3,093.0",0.0,0.0,0.0,0.0,2.0,2.0,0.0,
AR,Fort Smith Transit(FST),6086,City,DR,FT,4,"17,068.0","3,074.0",0.0,"2,843.0","22,985.0",0.0,9.2,2.0,0.0,1.6,12.8,0.0,
AR,Fort Smith Transit(FST),6086,City,DR,PT,4,"3,198.0",0.0,0.0,0.0,"3,198.0",0.0,2.4,0.0,0.0,0.0,2.4,0.0,
AR,Fort Smith Transit(FST),6086,City,MB,FT,6,"25,603.0","4,611.0",0.0,"4,265.0","34,479.0",0.0,13.8,3.0,0.0,2.4,19.2,0.0,
AR,Fort Smith Transit(FST),6086,City,MB,PT,6,"4,797.0",0.0,0.0,0.0,"4,797.0",0.0,3.6,0.0,0.0,0.0,3.6,0.0,
AR,Ozark Regional Transit(ORT),6072,Agency,DR,FT,8,"22,769.0","1,957.0",0.0,"1,764.0","26,490.0",0.0,13.0,1.0,0.0,1.0,15.0,0.0,
AR,Ozark Regional Transit(ORT),6072,Agency,DR,PT,8,"1,869.0",0.0,"1,207.0",0.0,"3,076.0",0.0,4.0,0.0,1.0,0.0,5.0,0.0,
AR,Ozark Regional Transit(ORT),6072,Agency,MB,FT,13,"41,697.0","1,957.0",0.0,"1,866.0","45,520.0",0.0,24.0,1.0,0.0,1.0,26.0,0.0,
AR,Ozark Regional Transit(ORT),6072,Agency,MB,PT,13,"2,804.0",979.0,"2,180.0",778.0,"6,741.0",0.0,6.0,1.0,2.0,1.0,10.0,0.0,
AR,"University of Arkansas, Fayetteville(Razorback Transit)",6062,University,DR,FT,4,"9,152.0","2,190.0",0.0,"4,021.0","15,363.0",0.0,4.4,1.2,0.0,2.1,7.7,0.0,
AR,"University of Arkansas, Fayetteville(Razorback Transit)",6062,University,DR,PT,4,"2,715.0",82.0,0.0,0.0,"2,797.0",0.0,2.0,0.1,0.0,0.0,2.1,0.0,
AR,"University of Arkansas, Fayetteville(Razorback Transit)",6062,University,MB,FT,14,"39,052.0","10,372.0",0.0,"11,613.0","61,037.0",0.0,19.3,5.7,0.0,5.7,30.7,0.0,
AR,"University of Arkansas, Fayetteville(Razorback Transit)",6062,University,MB,PT,14,"14,821.0",818.0,0.0,818.0,"16,457.0",0.0,17.5,1.7,0.0,1.7,20.9,0.0,
AZ,City of Glendale Transit,9034,City,DR,FT,14,"31,960.0","3,067.0",254.0,"10,765.0","46,046.0",0.0,19.1,1.8,0.2,6.4,27.5,0.0,
AZ,City of Glendale Transit,9034,City,DR,PT,14,"19,904.0",0.0,0.0,0.0,"19,904.0",0.0,12.9,0.0,0.0,0.0,12.9,0.0,
AZ,City of Glendale Transit,9034,City,MB,FT,3,"1,364.0","1,215.0",57.0,"4,093.0","6,729.0",0.0,0.9,0.7,0.1,2.5,4.2,0.0,
AZ,City of Glendale Transit,9034,City,MB,PT,3,"9,147.0",0.0,0.0,0.0,"9,147.0",0.0,6.1,0.0,0.0,0.0,6.1,0.0,
AZ,City of Phoenix Public Transit Department dba Valley Metro(Valley Metro),9032,City,DR,FT,45,"76,309.0",0.0,0.0,"11,013.0","87,322.0",0.0,40.0,0.0,0.0,7.0,47.0,0.0,
AZ,City of Phoenix Public Transit Department dba Valley Metro(Valley Metro),9032,City,DR,PT,45,"2,702.0",0.0,0.0,"1,612.0","4,314.0",0.0,2.0,0.0,0.0,1.0,3.0,0.0,
AZ,City of Tucson(COT),9033,City,DR,FT,117,"293,249.0",0.0,"9,640.0","25,986.0","328,875.0",0.0,154.0,0.0,5.0,13.0,172.0,0.0,
AZ,City of Tucson(COT),9033,City,DR,PT,117,"109,458.0",0.0,0.0,0.0,"109,458.0",0.0,66.0,0.0,0.0,0.0,66.0,0.0,
AZ,City of Tucson(COT),9033,City,MB,FT,201,"821,870.0","205,305.0","14,820.0","111,671.0","1,153,666.0",0.0,407.0,108.0,8.0,72.0,595.0,0.0,
AZ,City of Tucson(COT),9033,City,MB,PT,201,"22,967.0",0.0,0.0,0.0,"22,967.0",0.0,37.0,0.0,0.0,0.0,37.0,0.0,
AZ,Northern Arizona Intergovernmental Public Transportation Authority(NAIPTA),9219,Agency,DR,FT,8,"9,145.0",0.0,0.0,"1,856.0","11,001.0",0.0,5.3,0.0,0.0,1.0,6.3,0.0,
AZ,Northern Arizona Intergovernmental Public Transportation Authority(NAIPTA),9219,Agency,DR,PT,8,"3,220.0","1,772.0",310.0,"8,471.0","13,773.0",0.0,5.4,1.1,0.2,6.5,13.2,0.0,
AZ,Northern Arizona Intergovernmental Public Transportation Authority(NAIPTA),9219,Agency,MB,FT,11,"45,626.0",0.0,"2,877.0","5,184.0","53,687.0",0.0,32.7,0.0,1.5,3.0,37.2,0.0,
AZ,Northern Arizona Intergovernmental Public Transportation Authority(NAIPTA),9219,Agency,MB,PT,11,"22,839.0","7,019.0","2,446.0","16,906.0","49,210.0",0.0,26.4,4.4,4.0,12.9,47.7,0.0,
AZ,Peoria Transit,9140,City,DR,FT,7,"7,590.0",0.0,0.0,"7,012.0","14,602.0",0.0,4.0,0.0,0.0,6.0,10.0,0.0,
AZ,Peoria Transit,9140,City,DR,PT,7,"6,975.0",0.0,0.0,0.0,"6,975.0",0.0,6.0,0.0,0.0,0.0,6.0,0.0,
AZ,"Phoenix - VPSI, Inc.",9169,Contractor,VP,FT,342,0.0,0.0,0.0,"6,808.0","6,808.0",0.0,0.0,0.0,0.0,4.0,4.0,0.0,
AZ,"Phoenix - VPSI, Inc.",9169,Contractor,VP,PT,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AZ,Surprise Dial-A-Ride Transit System,9137,City,DR,FT,7,"14,880.0",0.0,0.0,"2,021.0","16,901.0",0.0,8.0,0.0,0.0,1.0,9.0,0.0,
AZ,Surprise Dial-A-Ride Transit System,9137,City,DR,PT,7,"1,079.0",0.0,0.0,0.0,"1,079.0",0.0,1.0,0.0,0.0,0.0,1.0,0.0,
CA, Alameda-Contra Costa Transit District(AC Transit),9014,Agency,MB,FT,532,"2,446,814.0","688,494.0","87,558.0","495,824.0","3,718,690.0","1,400.0","1,361.0",377.0,44.0,249.0,"2,031.0",1.0,
CA, Alameda-Contra Costa Transit District(AC Transit),9014,Agency,MB,PT,532,0.0,0.0,0.0,"10,483.0","10,483.0",0.0,0.0,0.0,0.0,6.0,6.0,0.0,
CA,Central Contra Costa Transit Authority(County Connection),9078,Agency,MB,FT,92,"306,127.0","55,608.0","8,943.0","61,882.0","432,560.0",0.0,171.0,31.0,5.0,35.0,242.0,0.0,
CA,Central Contra Costa Transit Authority(County Connection),9078,Agency,MB,PT,92,"12,000.0",0.0,0.0,"5,480.0","17,480.0",0.0,8.0,0.0,0.0,4.0,12.0,0.0,
CA,City of Commerce Municipal Buslines(CBL),9043,City,DR,FT,3,"5,234.0",0.0,719.0,"1,000.0","6,953.0",0.0,2.4,0.0,0.4,0.7,3.5,0.0,
CA,City of Commerce Municipal Buslines(CBL),9043,City,DR,PT,3,0.0,"1,147.0",0.0,0.0,"1,147.0",0.0,0.0,0.6,0.0,0.0,0.6,0.0,
CA,City of Commerce Municipal Buslines(CBL),9043,City,MB,FT,6,"19,000.0","4,171.0",863.0,"4,429.0","28,463.0",0.0,10.0,2.2,0.7,2.3,15.2,0.0,
CA,City of Commerce Municipal Buslines(CBL),9043,City,MB,PT,6,"9,476.0","4,352.0",0.0,837.0,"14,665.0",0.0,18.6,5.2,0.0,1.0,24.8,0.0,
CA,City of Gardena Transportation Department(GMBL),9042,City,DR,FT,7,0.0,299.0,0.0,"2,199.0","2,498.0",0.0,0.0,0.2,0.0,1.3,1.5,0.0,
CA,City of Gardena Transportation Department(GMBL),9042,City,DR,PT,7,"14,164.0",0.0,0.0,465.0,"14,629.0",0.0,7.0,0.0,0.0,0.3,7.3,0.0,
CA,City of Gardena Transportation Department(GMBL),9042,City,MB,FT,43,"100,092.0","35,687.0",0.0,"32,921.0","168,700.0",0.0,56.0,17.0,0.0,18.0,91.0,0.0,
CA,City of Gardena Transportation Department(GMBL),9042,City,MB,PT,43,"35,049.0","7,841.0",0.0,"3,724.0","46,614.0",0.0,21.0,4.0,0.0,2.0,27.0,0.0,
CA,City of Riverside Special Transportation(City of Riverside),9086,City,DR,FT,24,"26,004.0","1,944.0",0.0,"6,537.0","34,485.0",0.0,16.0,1.0,0.0,4.0,21.0,0.0,
CA,City of Riverside Special Transportation(City of Riverside),9086,City,DR,PT,24,"27,275.0",0.0,0.0,0.0,"27,275.0",0.0,20.0,0.0,0.0,0.0,20.0,0.0,
CA,City of Santa Rosa(Santa Rosa CityBus),9017,City,MB,FT,25,"95,942.0","14,508.0","1,470.0","17,802.0","129,722.0",0.0,54.1,7.4,0.7,10.7,72.9,0.0,
CA,City of Santa Rosa(Santa Rosa CityBus),9017,City,MB,PT,25,"27,986.0",0.0,0.0,0.0,"27,986.0",0.0,14.7,0.0,0.0,0.0,14.7,0.0,
CA,Culver City Municipal Bus Lines(Culver CityBus),9039,City,DR,FT,3,"4,079.0",0.0,0.0,"3,773.0","7,852.0",0.0,2.0,0.0,0.0,2.0,4.0,0.0,
CA,Culver City Municipal Bus Lines(Culver CityBus),9039,City,DR,PT,3,598.0,500.0,0.0,526.0,"1,624.0",0.0,1.0,1.0,0.0,1.0,3.0,0.0,
CA,Culver City Municipal Bus Lines(Culver CityBus),9039,City,MB,FT,38,"154,555.0","31,500.0","4,085.0","25,148.0","215,288.0",0.0,75.0,16.0,2.0,13.2,106.2,0.0,
CA,Culver City Municipal Bus Lines(Culver CityBus),9039,City,MB,PT,38,"27,273.0",0.0,0.0,0.0,"27,273.0",0.0,22.0,0.0,0.0,0.0,22.0,0.0,
CA,Fresno Area Express(FAX),9027,City,MB,FT,95,"504,235.0","105,835.0","12,671.0","52,019.0","674,760.0",0.0,255.0,56.0,6.0,27.0,344.0,0.0,
CA,Fresno Area Express(FAX),9027,City,MB,PT,95,"19,725.0",0.0,0.0,0.0,"19,725.0",0.0,15.0,0.0,0.0,0.0,15.0,0.0,
CA,Gold Coast Transit(GCT),9035,Agency,MB,FT,39,"190,493.0","36,370.0","2,007.0","25,843.0","254,713.0",0.0,92.0,21.0,1.0,14.0,128.0,0.0,
CA,Gold Coast Transit(GCT),9035,Agency,MB,PT,39,"17,413.0",0.0,0.0,"1,798.0","19,211.0",0.0,10.0,0.0,0.0,1.0,11.0,0.0,
CA,Golden Empire Transit District(GET),9004,Agency,DR,FT,16,"3,979.0","1,775.0",0.0,"2,083.0","7,837.0",0.0,2.0,1.0,0.0,1.0,4.0,0.0,
CA,Golden Empire Transit District(GET),9004,Agency,DR,PT,16,"36,077.0",0.0,0.0,0.0,"36,077.0",0.0,17.0,0.0,0.0,0.0,17.0,0.0,
CA,Golden Empire Transit District(GET),9004,Agency,MB,FT,70,"200,707.0","96,984.0","13,880.0","45,329.0","356,900.0",0.0,79.0,48.0,6.0,24.0,157.0,0.0,
CA,Golden Empire Transit District(GET),9004,Agency,MB,PT,70,"243,436.0",0.0,0.0,"8,838.0","252,274.0",0.0,99.0,0.0,0.0,7.0,106.0,0.0,
CA,"Golden Gate Bridge, Highway and Transportation District(GGBHTD)",9016,Agency,FB,FT,5,"90,594.0","15,572.0","15,392.0","66,682.0","188,240.0","1,669.0",47.9,8.2,8.1,35.3,99.5,0.9,
CA,"Golden Gate Bridge, Highway and Transportation District(GGBHTD)",9016,Agency,FB,PT,5,"34,651.0",360.0,"1,854.0",137.0,"37,002.0",0.0,79.7,0.8,4.3,0.3,85.1,0.0,
CA,"Golden Gate Bridge, Highway and Transportation District(GGBHTD)",9016,Agency,MB,FT,172,"817,058.0","120,957.0","10,916.0","121,381.0","1,070,312.0","2,433.0",453.9,67.2,6.1,67.4,594.6,1.4,
CA,"Golden Gate Bridge, Highway and Transportation District(GGBHTD)",9016,Agency,MB,PT,172,"11,433.0",0.0,0.0,0.0,"11,433.0",0.0,10.0,0.0,0.0,0.0,10.0,0.0,
CA,Kings County Area Public Transit Agency(KART),9200,Agency,VP,FT,221,"1,647.0","1,602.0",0.0,"3,311.0","6,560.0",0.0,1.0,1.0,0.0,2.0,4.0,0.0,
CA,Kings County Area Public Transit Agency(KART),9200,Agency,VP,PT,221,"2,394.0","1,277.0",0.0,"4,082.0","7,753.0",0.0,3.0,1.0,0.0,5.0,9.0,0.0,
CA,Laguna Beach Municipal Transit(CLB),9119,City,MB,FT,21,"4,717.0","3,640.0",0.0,"1,820.0","10,177.0",0.0,3.0,2.0,0.0,1.0,6.0,0.0,
CA,Laguna Beach Municipal Transit(CLB),9119,City,MB,PT,21,"25,321.0","3,650.0",0.0,"4,716.0","33,687.0",0.0,75.0,11.0,0.0,12.0,98.0,0.0,
CA,Long Beach Transit(LBT),9023,Other Public,MB,FT,184,"966,209.0","203,594.0","48,889.0","138,378.0","1,357,070.0",0.0,537.0,115.0,27.0,73.0,752.0,0.0,
CA,Long Beach Transit(LBT),9023,Other Public,MB,PT,184,"8,144.0",0.0,0.0,"8,163.0","16,307.0",0.0,7.0,0.0,0.0,5.0,12.0,0.0,
CA,Los Angeles County Metropolitan Transportation Authority(LACMTA),9154,Agency,HR,FT,70,"304,567.0","241,510.0","284,591.0","90,695.0","921,363.0",0.0,144.0,123.0,150.0,48.0,465.0,0.0,
CA,Los Angeles County Metropolitan Transportation Authority(LACMTA),9154,Agency,HR,PT,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA,Los Angeles County Metropolitan Transportation Authority(LACMTA),9154,Agency,LR,FT,118,"775,004.0","416,052.0","377,958.0","195,613.0","1,764,627.0",0.0,373.0,211.0,199.0,106.0,889.0,0.0,
CA,Los Angeles County Metropolitan Transportation Authority(LACMTA),9154,Agency,LR,PT,118,"7,272.0",0.0,0.0,0.0,"7,272.0",0.0,5.0,0.0,0.0,0.0,5.0,0.0,
CA,Los Angeles County Metropolitan Transportation Authority(LACMTA),9154,Agency,MB,FT,"2,089","9,115,046.0","3,156,063.0","640,119.0","886,805.0","13,798,033.0",0.0,"3,406.0","1,567.0",330.0,449.0,"5,752.0",0.0,
CA,Los Angeles County Metropolitan Transportation Authority(LACMTA),9154,Agency,MB,PT,"2,089","1,285,387.0",913.0,"2,926.0","23,306.0","1,312,532.0",0.0,"1,015.0",1.0,3.0,21.0,"1,040.0",0.0,
CA,Montebello Bus Lines(MBL),9041,City,MB,FT,55,"183,128.0","57,209.0","3,830.0","16,913.0","261,080.0",0.0,103.0,32.0,2.0,10.0,147.0,0.0,
CA,Montebello Bus Lines(MBL),9041,City,MB,PT,55,"116,114.0","11,958.0",0.0,"5,185.0","133,257.0",0.0,75.0,7.0,0.0,3.0,85.0,0.0,
CA,Monterey-Salinas Transit(MST),9062,Agency,MB,FT,62,"324,092.0","73,600.0","12,161.0","40,480.0","450,333.0",0.0,185.0,40.0,6.0,22.0,253.0,0.0,
CA,Monterey-Salinas Transit(MST),9062,Agency,MB,PT,62,0.0,0.0,0.0,"1,893.0","1,893.0",0.0,0.0,0.0,0.0,2.0,2.0,0.0,
CA,North County Transit District(NCTD),9030,Agency,MB,FT,123,"523,806.0","132,384.0","94,477.0","133,320.0","883,987.0",0.0,247.0,80.0,49.0,72.0,448.0,0.0,
CA,North County Transit District(NCTD),9030,Agency,MB,PT,123,"3,991.0",0.0,0.0,"6,943.0","10,934.0",0.0,4.0,0.0,0.0,4.0,8.0,0.0,
CA,Norwalk Transit System(NTS),9022,City,DR,FT,5,"12,804.0","5,580.0",620.0,"3,699.0","22,703.0",0.0,7.7,2.8,0.6,2.4,13.5,0.0,
CA,Norwalk Transit System(NTS),9022,City,DR,PT,5,"14,260.0",212.0,24.0,282.0,"14,778.0",0.0,11.2,0.2,0.1,0.2,11.7,0.0,
CA,Norwalk Transit System(NTS),9022,City,MB,FT,24,"62,515.0","27,242.0","3,027.0","17,338.0","110,122.0",0.0,37.4,14.6,3.0,11.6,66.6,0.0,
CA,Norwalk Transit System(NTS),9022,City,MB,PT,24,"69,622.0","1,034.0",115.0,"1,377.0","72,148.0",0.0,54.8,0.8,0.1,0.8,56.5,0.0,
CA,Omnitrans(OMNI),9029,Agency,MB,FT,139,"814,961.0","164,663.0","44,385.0","105,688.0","1,129,697.0","37,104.0",455.0,98.0,23.0,71.0,647.0,23.0,
CA,Omnitrans(OMNI),9029,Agency,MB,PT,139,"5,556.0",0.0,0.0,"2,689.0","8,245.0",0.0,4.0,0.0,0.0,3.0,7.0,0.0,
CA,Orange County Transportation Authority(OCTA),9036,Agency,MB,FT,442,"1,993,908.0","451,044.0","63,427.0","322,302.0","2,830,681.0",0.0,986.0,236.0,30.0,178.0,"1,430.0",0.0,
CA,Orange County Transportation Authority(OCTA),9036,Agency,MB,PT,442,"18,160.0","4,530.0",505.0,"16,873.0","40,068.0",0.0,21.0,4.0,1.0,19.0,45.0,0.0,
CA,Placer County Department of Public Works(PCDPW),9196,City,MB,FT,15,"53,501.0","7,490.0",0.0,"24,027.0","85,018.0",0.0,28.0,4.0,0.0,12.0,44.0,0.0,
CA,Placer County Department of Public Works(PCDPW),9196,City,MB,PT,15,"17,611.0",0.0,138.0,324.0,"18,073.0",0.0,13.0,0.0,0.0,0.0,13.0,0.0,
CA,Riverside Transit Agency(RTA),9031,Agency,MB,FT,75,"410,627.0","90,804.0","20,083.0","74,377.0","595,891.0",0.0,206.0,49.0,11.0,40.0,306.0,0.0,
CA,Riverside Transit Agency(RTA),9031,Agency,MB,PT,75,"25,640.0",0.0,0.0,"8,445.0","34,085.0",0.0,22.0,0.0,0.0,8.5,30.5,0.0,
CA,Sacramento Regional Transit District(Sacramento RT),9019,Agency,LR,FT,56,"226,733.0","131,540.0","97,694.0","121,853.0","577,820.0","61,512.0",116.0,68.0,51.0,63.0,298.0,33.0,
CA,Sacramento Regional Transit District(Sacramento RT),9019,Agency,LR,PT,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA,Sacramento Regional Transit District(Sacramento RT),9019,Agency,MB,FT,188,"920,626.0","204,143.0","29,806.0","179,428.0","1,334,003.0","18,640.0",485.0,108.0,15.0,93.0,701.0,10.0,
CA,Sacramento Regional Transit District(Sacramento RT),9019,Agency,MB,PT,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA,San Diego Metropolitan Transit System(MTS),9026,Agency,LR,FT,93,"366,422.0","163,475.0","293,459.0","23,596.0","846,952.0",0.0,199.0,88.0,149.0,14.0,450.0,0.0,
CA,San Diego Metropolitan Transit System(MTS),9026,Agency,LR,PT,93,0.0,0.0,"17,230.0",0.0,"17,230.0",0.0,0.0,0.0,35.0,0.0,35.0,0.0,
CA,San Diego Metropolitan Transit System(MTS),9026,Agency,MB,FT,198,"1,085,447.0","339,026.0","39,904.0","66,640.0","1,531,017.0",0.0,532.0,170.0,20.0,34.0,756.0,0.0,
CA,San Diego Metropolitan Transit System(MTS),9026,Agency,MB,PT,198,"4,064.0",0.0,0.0,0.0,"4,064.0",0.0,4.0,0.0,0.0,0.0,4.0,0.0,
