State,Agency,AgencyID,OrgType,Mode,EmployType,VOMs,vehicleOperationsHours,VehicleMaintHours,nonVehicleMaintHours,GeneralAdminHours,TotalOperatingHours,CapitalHours,VehicleOperationsCount,VehicleMaintCount,NonVehicleCount,GeneralAdminCount,TotalOperatingCount,CapitalCount,
FL,Space Coast Area Transit(SCAT),4063,City,MB,FT,23,"87,128.0",0.0,0.0,"5,906.0","93,034.0",0.0,44.0,0.0,0.0,2.8,46.8,0.0,
FL,Space Coast Area Transit(SCAT),4063,City,MB,PT,23,"20,511.0",0.0,0.0,0.0,"20,511.0",0.0,16.4,0.0,0.0,0.0,16.4,0.0,
,,,,Total,,59,"190,747.0",0.0,0.0,"10,466.0","201,213.0",0.0,107.0,0.0,0.0,5.0,112.0,0.0,
FL,"Tri-County Community Council, Inc.(TCCC)",4148,Agency,DR,FT,33,"44,361.0",0.0,0.0,"7,246.0","51,607.0",0.0,26.0,0.0,0.0,4.0,30.0,0.0,
FL,"Tri-County Community Council, Inc.(TCCC)",4148,Agency,DR,PT,33,"5,449.0",0.0,948.0,"4,922.0","11,319.0",0.0,6.0,0.0,1.0,3.0,10.0,0.0,
,,,,Total,,33,"49,810.0",0.0,948.0,"12,168.0","62,926.0",0.0,32.0,0.0,1.0,7.0,40.0,0.0,
GA,Albany Transit System(ATS),4021,City,DR,FT,4,"15,196.0","1,339.0",145.0,601.0,"17,281.0",0.0,7.9,0.6,0.1,0.3,8.9,0.0,
GA,Albany Transit System(ATS),4021,City,DR,PT,4,219.0,354.0,0.0,0.0,573.0,0.0,1.2,0.2,0.0,0.0,1.4,0.0,
GA,Albany Transit System(ATS),4021,City,MB,FT,8,"30,736.0","6,414.0",493.0,"2,935.0","40,578.0",0.0,15.2,3.0,0.2,1.7,20.1,0.0,
GA,Albany Transit System(ATS),4021,City,MB,PT,8,"11,716.0","1,664.0",0.0,0.0,"13,380.0",0.0,7.8,1.0,0.0,0.0,8.8,0.0,
,,,,Total,,12,"57,867.0","9,771.0",638.0,"3,536.0","71,812.0",0.0,32.1,4.8,0.3,2.0,39.2,0.0,
GA,Athens Transit System(ATS),4047,City,DR,FT,3,"7,633.0","1,495.0",817.0,425.0,"10,370.0",0.0,3.0,0.7,0.4,0.2,4.3,0.0,
GA,Athens Transit System(ATS),4047,City,DR,PT,3,"1,311.0",0.0,168.0,21.0,"1,500.0",0.0,2.0,0.0,0.2,0.1,2.3,0.0,
GA,Athens Transit System(ATS),4047,City,MB,FT,22,"80,111.0","14,963.0","1,248.0","3,177.0","99,499.0",0.0,42.0,7.3,0.6,1.8,51.7,0.0,
GA,Athens Transit System(ATS),4047,City,MB,PT,22,"26,433.0",0.0,"1,422.0",193.0,"28,048.0",0.0,31.0,0.0,1.8,0.9,33.7,0.0,
,,,,Total,,25,"115,488.0","16,458.0","3,655.0","3,816.0","139,417.0",0.0,78.0,8.0,3.0,3.0,92.0,0.0,
GA,Augusta Richmond County Transit Department(APT),4023,City,DR,FT,6,"8,350.0",357.0,0.0,"2,686.0","11,393.0",0.0,7.0,0.3,0.0,2.0,9.3,0.0,
GA,Augusta Richmond County Transit Department(APT),4023,City,DR,PT,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GA,Augusta Richmond County Transit Department(APT),4023,City,MB,FT,12,"32,467.0","13,890.0","5,273.0","5,436.0","57,066.0",0.0,24.0,11.0,4.0,6.0,45.0,0.0,
GA,Augusta Richmond County Transit Department(APT),4023,City,MB,PT,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,Total,,18,"40,817.0","14,247.0","5,273.0","8,122.0","68,459.0",0.0,31.0,11.3,4.0,8.0,54.3,0.0,
GA,Chatham Area Transit Authority(CAT),4025,Agency,DR,FT,20,"43,026.0","1,781.0","1,856.0","3,572.0","50,235.0",0.0,23.0,1.0,1.0,2.0,27.0,0.0,
GA,Chatham Area Transit Authority(CAT),4025,Agency,DR,PT,20,"6,500.0",0.0,0.0,0.0,"6,500.0",0.0,5.0,0.0,0.0,0.0,5.0,0.0,
GA,Chatham Area Transit Authority(CAT),4025,Agency,FB,FT,1,"3,680.0","1,912.0",0.0,"1,872.0","7,464.0",0.0,2.0,1.0,0.0,1.0,4.0,0.0,
GA,Chatham Area Transit Authority(CAT),4025,Agency,FB,PT,1,"10,400.0",0.0,0.0,0.0,"10,400.0",0.0,8.0,0.0,0.0,0.0,8.0,0.0,
GA,Chatham Area Transit Authority(CAT),4025,Agency,MB,FT,50,"218,680.0","43,240.0","3,800.0","24,960.0","290,680.0",0.0,114.0,23.0,2.0,13.0,152.0,0.0,
GA,Chatham Area Transit Authority(CAT),4025,Agency,MB,PT,50,"12,700.0","3,120.0","1,012.0","1,275.0","18,107.0",0.0,10.0,2.0,1.0,1.0,14.0,0.0,
,,,,Total,,71,"294,986.0","50,053.0","6,668.0","31,679.0","383,386.0",0.0,162.0,27.0,4.0,17.0,210.0,0.0,
GA,City of Rome Transit Department(RTD),4058,City,DR,FT,5,"10,069.0","1,802.0",801.0,"1,543.0","14,215.0",0.0,4.0,1.0,1.0,1.0,7.0,0.0,
GA,City of Rome Transit Department(RTD),4058,City,DR,PT,5,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
GA,City of Rome Transit Department(RTD),4058,City,MB,FT,26,"39,950.0","13,270.0","1,327.0","12,905.0","67,452.0",0.0,20.0,8.0,1.0,7.0,36.0,0.0,
GA,City of Rome Transit Department(RTD),4058,City,MB,PT,26,"2,550.0","1,422.0",0.0,"1,122.0","5,094.0",0.0,3.0,3.0,0.0,1.0,7.0,0.0,
,,,,Total,,31,"52,569.0","16,494.0","2,148.0","15,570.0","86,781.0",0.0,27.0,12.0,3.0,9.0,51.0,0.0,
GA,Douglas County Rideshare(Rideshare),4082,City,VP,FT,64,0.0,"1,760.0",0.0,"5,280.0","7,040.0",0.0,0.0,1.0,0.0,3.0,4.0,0.0,
GA,Douglas County Rideshare(Rideshare),4082,City,VP,PT,64,0.0,0.0,0.0,"1,760.0","1,760.0",0.0,0.0,0.0,0.0,2.0,2.0,0.0,
,,,,Total,,64,0.0,"1,760.0",0.0,"7,040.0","8,800.0",0.0,0.0,1.0,0.0,5.0,6.0,0.0,
GA,Hall Area Transit(HAT),4144,City,DR,FT,9,"10,291.0",997.0,0.0,616.0,"11,904.0",0.0,6.0,0.5,0.0,0.5,7.0,0.0,
GA,Hall Area Transit(HAT),4144,City,DR,PT,9,"7,335.0",0.0,0.0,0.0,"7,335.0",0.0,7.0,0.0,0.0,0.0,7.0,0.0,
GA,Hall Area Transit(HAT),4144,City,MB,FT,8,"16,000.0","1,034.0",0.0,700.0,"17,734.0",0.0,10.0,0.5,0.0,0.5,11.0,0.0,
GA,Hall Area Transit(HAT),4144,City,MB,PT,8,"11,289.0",0.0,0.0,0.0,"11,289.0",0.0,9.0,0.0,0.0,0.0,9.0,0.0,
,,,,Total,,17,"44,915.0","2,031.0",0.0,"1,316.0","48,262.0",0.0,32.0,1.0,0.0,1.0,34.0,0.0,
GA,"Marietta - VPSI, Inc.",4153,Contractor,VP,FT,248,0.0,0.0,0.0,"13,082.0","13,082.0",0.0,0.0,0.0,0.0,7.0,7.0,0.0,
GA,"Marietta - VPSI, Inc.",4153,Contractor,VP,PT,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,Total,,248,0.0,0.0,0.0,"13,082.0","13,082.0",0.0,0.0,0.0,0.0,7.0,7.0,0.0,
GA,Metropolitan Atlanta Rapid Transit Authority(MARTA),4022,Agency,DR,FT,152,"502,718.0","32,950.0",738.0,"11,402.0","547,808.0",0.0,313.9,17.2,0.4,6.2,337.7,0.0,
GA,Metropolitan Atlanta Rapid Transit Authority(MARTA),4022,Agency,DR,PT,152,"55,405.0",0.0,0.0,0.0,"55,405.0",0.0,36.0,0.0,0.0,0.0,36.0,0.0,
GA,Metropolitan Atlanta Rapid Transit Authority(MARTA),4022,Agency,HR,FT,188,"1,552,538.0","439,060.0","929,227.0","556,709.0","3,477,534.0","44,764.0",599.1,222.3,479.9,322.2,"1,623.5",24.2,
GA,Metropolitan Atlanta Rapid Transit Authority(MARTA),4022,Agency,HR,PT,188,"69,459.0",0.0,0.0,"5,320.0","74,779.0",0.0,47.9,0.0,0.0,3.4,51.3,0.0,
GA,Metropolitan Atlanta Rapid Transit Authority(MARTA),4022,Agency,MB,FT,490,"2,541,772.0","784,979.0","221,683.0","540,961.0","4,089,395.0",392.0,"1,440.0",414.6,114.7,292.7,"2,262.0",0.2,
GA,Metropolitan Atlanta Rapid Transit Authority(MARTA),4022,Agency,MB,PT,490,"147,914.0",0.0,0.0,"3,893.0","151,807.0",0.0,116.1,0.0,0.0,2.5,118.6,0.0,
,,,,Total,,830,"4,869,806.0","1,256,989.0","1,151,648.0","1,118,285.0","8,396,728.0","45,156.0","2,553.0",654.1,595.0,627.0,"4,429.1",24.4,
GA,University of Georgia Transit System(UGA),4180,University,DR,FT,4,"6,538.0","1,562.0",0.0,528.0,"8,628.0",0.0,4.0,0.9,0.0,0.3,5.2,0.0,
GA,University of Georgia Transit System(UGA),4180,University,DR,PT,4,"10,966.0",0.0,0.0,0.0,"10,966.0",0.0,24.0,0.0,0.0,0.0,24.0,0.0,
GA,University of Georgia Transit System(UGA),4180,University,MB,FT,39,"50,309.0","16,598.0",0.0,"5,610.0","72,517.0",0.0,31.4,9.4,0.0,3.1,43.9,0.0,
GA,University of Georgia Transit System(UGA),4180,University,MB,PT,39,"91,797.0",0.0,0.0,0.0,"91,797.0",0.0,159.0,0.0,0.0,0.0,159.0,0.0,
,,,,Total,,43,"159,610.0","18,160.0",0.0,"6,138.0","183,908.0",0.0,218.4,10.3,0.0,3.4,232.1,0.0,
HI,"Honolulu - VPSI, Inc.",9176,Contractor,VP,FT,323,0.0,0.0,0.0,"5,253.0","5,253.0",0.0,0.0,0.0,0.0,6.0,6.0,0.0,
HI,"Honolulu - VPSI, Inc.",9176,Contractor,VP,PT,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,Total,,323,0.0,0.0,0.0,"5,253.0","5,253.0",0.0,0.0,0.0,0.0,6.0,6.0,0.0,
IA,Ames Transit Agency dba CyRide,7041,City,DR,FT,3,0.0,0.0,0.0,275.0,275.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,
IA,Ames Transit Agency dba CyRide,7041,City,DR,PT,3,"3,156.0",0.0,0.0,0.0,"3,156.0",0.0,2.6,0.0,0.0,0.0,2.6,0.0,
IA,Ames Transit Agency dba CyRide,7041,City,MB,FT,58,"51,055.0","15,145.0",694.0,"14,607.0","81,501.0",0.0,28.0,7.6,0.4,7.9,43.9,0.0,
IA,Ames Transit Agency dba CyRide,7041,City,MB,PT,58,"116,385.0","3,185.0",446.0,982.0,"120,998.0",0.0,103.0,3.4,0.6,1.0,108.0,0.0,
,,,,Total,,61,"170,596.0","18,330.0","1,140.0","15,864.0","205,930.0",0.0,133.6,11.0,1.0,9.2,154.8,0.0,
IA,Cedar Rapids Transit(CRT),7008,City,MB,FT,22,"90,858.0","7,208.0","1,800.0","5,213.0","105,079.0",0.0,51.0,5.0,1.0,3.0,60.0,0.0,
IA,Cedar Rapids Transit(CRT),7008,City,MB,PT,22,0.0,"9,268.0",0.0,341.0,"9,609.0",0.0,0.0,26.0,0.0,2.0,28.0,0.0,
,,,,Total,,22,"90,858.0","16,476.0","1,800.0","5,554.0","114,688.0",0.0,51.0,31.0,1.0,5.0,88.0,0.0,
IA,Coralville Transit System(CTS),7030,City,MB,FT,7,"12,753.0","2,774.0",0.0,"1,858.0","17,385.0",0.0,8.0,1.5,0.0,1.0,10.5,0.0,
IA,Coralville Transit System(CTS),7030,City,MB,PT,7,"9,235.0","1,220.0",0.0,321.0,"10,776.0",0.0,8.0,1.0,0.0,1.0,10.0,0.0,
,,,,Total,,7,"21,988.0","3,994.0",0.0,"2,179.0","28,161.0",0.0,16.0,2.5,0.0,2.0,20.5,0.0,
IA,Davenport Public Transit(CITIBUS),7009,City,MB,FT,17,"57,872.0","8,016.0","1,191.0",0.0,"67,079.0",0.0,28.0,19.0,4.0,0.0,51.0,0.0,
IA,Davenport Public Transit(CITIBUS),7009,City,MB,PT,17,"5,526.0",0.0,"2,826.0",0.0,"8,352.0",0.0,16.0,0.0,9.0,0.0,25.0,0.0,
,,,,Total,,17,"63,398.0","8,016.0","4,017.0",0.0,"75,431.0",0.0,44.0,19.0,13.0,0.0,76.0,0.0,
IA,Des Moines Area Regional Transit Authority(DART),7010,Agency,DR,FT,29,"74,936.0","18,855.0","2,156.0","7,469.0","103,416.0",0.0,31.0,8.4,0.8,4.2,44.4,0.0,
IA,Des Moines Area Regional Transit Authority(DART),7010,Agency,DR,PT,29,"42,540.0",0.0,0.0,346.0,"42,886.0",0.0,30.0,0.0,0.0,0.4,30.4,0.0,
IA,Des Moines Area Regional Transit Authority(DART),7010,Agency,MB,FT,94,"134,171.0","75,418.0","8,057.0","31,818.0","249,464.0",0.0,72.0,33.6,2.8,15.6,124.0,0.0,
IA,Des Moines Area Regional Transit Authority(DART),7010,Agency,MB,PT,94,"61,444.0",0.0,0.0,"1,292.0","62,736.0",0.0,46.0,0.0,0.0,1.4,47.4,0.0,
IA,Des Moines Area Regional Transit Authority(DART),7010,Agency,VP,FT,96,"4,276.0",0.0,"1,135.0","4,481.0","9,892.0",0.0,2.0,0.0,0.4,2.2,4.6,0.0,
IA,Des Moines Area Regional Transit Authority(DART),7010,Agency,VP,PT,96,0.0,0.0,0.0,182.0,182.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,
,,,,Total,,219,"317,367.0","94,273.0","11,348.0","45,588.0","468,576.0",0.0,181.0,42.0,4.0,24.0,251.0,0.0,
IA,Iowa City Transit(ICT),7018,City,MB,FT,21,"61,032.0","12,873.0","5,385.0","2,080.0","81,370.0",0.0,32.0,7.0,3.0,2.0,44.0,0.0,
IA,Iowa City Transit(ICT),7018,City,MB,PT,21,"36,827.0",0.0,0.0,0.0,"36,827.0",0.0,22.0,0.0,0.0,0.0,22.0,0.0,
,,,,Total,,21,"97,859.0","12,873.0","5,385.0","2,080.0","118,197.0",0.0,54.0,7.0,3.0,2.0,66.0,0.0,
IA,Metropolitan Transit Authority of Black Hawk County(MET Transit),7013,Agency,DR,FT,15,"21,366.0","5,690.0","1,872.0","3,840.0","32,768.0",940.0,12.0,3.5,1.0,2.0,18.5,0.5,
IA,Metropolitan Transit Authority of Black Hawk County(MET Transit),7013,Agency,DR,PT,15,"8,826.0",0.0,0.0,0.0,"8,826.0",0.0,7.0,0.0,0.0,0.0,7.0,0.0,
IA,Metropolitan Transit Authority of Black Hawk County(MET Transit),7013,Agency,MB,FT,12,"34,604.0","4,470.0","1,872.0","4,160.0","45,106.0",940.0,18.0,2.5,1.0,2.0,23.5,0.5,
IA,Metropolitan Transit Authority of Black Hawk County(MET Transit),7013,Agency,MB,PT,12,"7,996.0",0.0,0.0,0.0,"7,996.0",0.0,5.0,0.0,0.0,0.0,5.0,0.0,
,,,,Total,,27,"72,792.0","10,160.0","3,744.0","8,000.0","94,696.0","1,880.0",42.0,6.0,2.0,4.0,54.0,1.0,
IA,Sioux City Transit System(SCTS),7012,City,MB,FT,21,"26,150.0",0.0,"1,793.0","6,433.0","34,376.0",0.0,16.0,0.0,1.0,3.5,20.5,0.0,
IA,Sioux City Transit System(SCTS),7012,City,MB,PT,21,"27,052.0",0.0,0.0,"1,592.0","28,644.0",0.0,22.0,0.0,0.0,1.0,23.0,0.0,
,,,,Total,,21,"53,202.0",0.0,"1,793.0","8,025.0","63,020.0",0.0,38.0,0.0,1.0,4.5,43.5,0.0,
IA,University of Iowa(Cambus),7019,University,DR,FT,3,155.0,"1,320.0",39.0,39.0,"1,553.0",0.0,0.1,0.5,0.1,0.1,0.8,0.0,
IA,University of Iowa(Cambus),7019,University,DR,PT,3,"13,270.0","1,974.0",388.0,418.0,"16,050.0",0.0,15.0,3.0,1.0,1.0,20.0,0.0,
IA,University of Iowa(Cambus),7019,University,MB,FT,25,775.0,"7,006.0",562.0,193.0,"8,536.0",0.0,0.4,3.5,0.2,0.1,4.2,0.0,
IA,University of Iowa(Cambus),7019,University,MB,PT,25,"101,201.0","12,479.0","1,033.0","2,733.0","117,446.0",0.0,121.0,13.0,2.0,4.0,140.0,0.0,
,,,,Total,,28,"115,401.0","22,779.0","2,022.0","3,383.0","143,585.0",0.0,136.5,20.0,3.3,5.2,165.0,0.0,
ID,Valley Regional Transit(VRT),0011,Agency,DR,FT,15,"32,119.0","4,047.0",0.0,"2,413.0","38,579.0",0.0,15.8,2.0,0.0,1.5,19.3,0.0,
ID,Valley Regional Transit(VRT),0011,Agency,DR,PT,15,"2,595.0",0.0,0.0,0.0,"2,595.0",0.0,2.0,0.0,0.0,0.0,2.0,0.0,
ID,Valley Regional Transit(VRT),0011,Agency,MB,FT,36,"128,044.0","34,576.0",0.0,"13,316.0","175,936.0",0.0,61.0,18.0,0.0,7.0,86.0,0.0,
ID,Valley Regional Transit(VRT),0011,Agency,MB,PT,36,"10,500.0","1,484.0",0.0,"1,981.0","13,965.0",0.0,10.0,2.0,0.0,2.0,14.0,0.0,
,,,,Total,,51,"173,258.0","40,107.0",0.0,"17,710.0","231,075.0",0.0,88.8,22.0,0.0,10.5,121.3,0.0,
IL,Bloomington-Normal Public Transit System(B-NPTS),5047,Agency,DR,FT,11,"21,554.0","2,236.0",948.0,"2,617.0","27,355.0",0.0,13.6,1.4,0.6,1.3,16.9,0.0,
IL,Bloomington-Normal Public Transit System(B-NPTS),5047,Agency,DR,PT,11,"3,093.0",876.0,102.0,572.0,"4,643.0",0.0,3.0,1.1,0.1,0.6,4.8,0.0,
IL,Bloomington-Normal Public Transit System(B-NPTS),5047,Agency,MB,FT,23,"98,977.0","9,058.0","3,771.0","5,561.0","117,367.0",0.0,62.4,5.4,2.3,2.7,72.8,0.0,
IL,Bloomington-Normal Public Transit System(B-NPTS),5047,Agency,MB,PT,23,"14,182.0","4,278.0",497.0,"1,216.0","20,173.0",0.0,13.6,5.4,0.6,1.2,20.8,0.0,
,,,,Total,,34,"137,806.0","16,448.0","5,318.0","9,966.0","169,538.0",0.0,92.6,13.3,3.6,5.8,115.3,0.0,
IL,Champaign-Urbana Mass Transit District(C-U MTD),5060,Agency,DR,FT,12,"18,124.0","2,778.0",413.0,"2,284.0","23,599.0",0.0,9.8,1.5,0.2,1.1,12.6,0.0,
IL,Champaign-Urbana Mass Transit District(C-U MTD),5060,Agency,DR,PT,12,"17,677.0","1,040.0",114.0,711.0,"19,542.0",0.0,13.2,1.0,0.1,0.7,15.0,0.0,
IL,Champaign-Urbana Mass Transit District(C-U MTD),5060,Agency,MB,FT,93,"232,054.0","60,714.0","9,659.0","30,840.0","333,267.0",0.0,125.6,35.5,4.9,16.0,182.0,0.0,
IL,Champaign-Urbana Mass Transit District(C-U MTD),5060,Agency,MB,PT,93,"112,223.0","18,339.0","3,612.0","7,032.0","141,206.0",0.0,94.8,18.1,3.5,6.8,123.2,0.0,
,,,,Total,,105,"380,078.0","82,871.0","13,798.0","40,867.0","517,614.0",0.0,243.4,56.1,8.7,24.6,332.8,0.0,
IL,Chicago Transit Authority(CTA),5066,Agency,HR,FT,972,"2,812,568.0","1,219,147.0","1,787,913.0","675,717.0","6,495,345.0","344,094.0","1,597.5",696.3,998.5,338.8,"3,631.1",177.2,
IL,Chicago Transit Authority(CTA),5066,Agency,HR,PT,972,"11,589.0",0.0,0.0,"11,358.0","22,947.0",0.0,9.0,0.0,0.0,10.5,19.5,0.0,
IL,Chicago Transit Authority(CTA),5066,Agency,MB,FT,"1,527","6,613,554.0","1,650,932.0","434,761.0","621,089.0","9,320,336.0","225,159.0","3,709.9",927.1,224.2,311.5,"5,172.7",111.0,
IL,Chicago Transit Authority(CTA),5066,Agency,MB,PT,"1,527","1,309,423.0","2,263.0",0.0,"10,351.0","1,322,037.0",0.0,752.6,1.3,0.0,9.6,763.5,0.0,
,,,,Total,,"2,499","10,747,134.0","2,872,342.0","2,222,674.0","1,318,515.0","17,160,665.0","569,253.0","6,069.0","1,624.7","1,222.7",670.4,"9,586.8",288.2,
IL,City of Danville/Danville Mass Transit(DMT),5174,City,DR,FT,1,942.0,143.0,19.0,208.0,"1,312.0",0.0,0.4,0.1,0.0,0.1,0.6,0.0,
IL,City of Danville/Danville Mass Transit(DMT),5174,City,DR,PT,1,244.0,41.0,0.0,0.0,285.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,
IL,City of Danville/Danville Mass Transit(DMT),5174,City,MB,FT,10,"30,457.0","4,634.0",622.0,"6,718.0","42,431.0",0.0,15.5,2.1,0.3,3.4,21.3,0.0,
IL,City of Danville/Danville Mass Transit(DMT),5174,City,MB,PT,10,"7,877.0","1,337.0",0.0,0.0,"9,214.0",0.0,3.8,1.0,0.0,0.0,4.8,0.0,
,,,,Total,,11,"39,520.0","6,155.0",641.0,"6,926.0","53,242.0",0.0,19.9,3.2,0.3,3.5,26.9,0.0,
IL,Decatur Public Transit System(DPTS),5061,City,DR,FT,6,"14,541.0","2,912.0",691.0,"1,066.0","19,210.0",354.0,8.0,1.6,0.4,0.6,10.6,0.2,
IL,Decatur Public Transit System(DPTS),5061,City,DR,PT,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IL,Decatur Public Transit System(DPTS),5061,City,MB,FT,19,"78,184.0","12,471.0","2,969.0","5,095.0","98,719.0",707.0,45.4,7.0,1.6,2.8,56.8,0.4,
IL,Decatur Public Transit System(DPTS),5061,City,MB,PT,19,"6,677.0",0.0,0.0,0.0,"6,677.0",0.0,4.4,0.0,0.0,0.0,4.4,0.0,
,,,,Total,,25,"99,402.0","15,383.0","3,660.0","6,161.0","124,606.0","1,061.0",57.8,8.6,2.0,3.4,71.8,0.6,
IL,Greater Peoria Mass Transit District(CityLink),5056,Agency,MB,FT,48,"191,280.0","70,052.0","4,876.0","26,005.0","292,213.0",0.0,90.0,34.0,2.0,13.0,139.0,0.0,
IL,Greater Peoria Mass Transit District(CityLink),5056,Agency,MB,PT,48,"13,379.0",0.0,0.0,"1,961.0","15,340.0",0.0,21.0,0.0,0.0,3.0,24.0,0.0,
,,,,Total,,48,"204,659.0","70,052.0","4,876.0","27,966.0","307,553.0",0.0,111.0,34.0,2.0,16.0,163.0,0.0,
IL,Northeast Illinois Regional Commuter Railroad Corporation dba: Metra Rail(Metra),5118,Agency,CR,FT,"1,052","3,218,228.0","2,173,684.0","1,709,017.0","751,032.0","7,851,961.0","585,438.0","1,608.0","1,161.0",885.0,410.0,"4,064.0",316.0,
IL,Northeast Illinois Regional Commuter Railroad Corporation dba: Metra Rail(Metra),5118,Agency,CR,PT,"1,052",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,Total,,"1,052","3,218,228.0","2,173,684.0","1,709,017.0","751,032.0","7,851,961.0","585,438.0","1,608.0","1,161.0",885.0,410.0,"4,064.0",316.0,
IL,Pace - Suburban Bus Division(PACE),5113,Agency,DR,FT,6,"5,005.0",620.0,179.0,"1,764.0","7,568.0",0.0,2.6,0.3,0.1,1.0,4.0,0.0,
IL,Pace - Suburban Bus Division(PACE),5113,Agency,DR,PT,6,"4,393.0",0.0,0.0,0.0,"4,393.0",0.0,6.7,0.0,0.0,0.0,6.7,0.0,
IL,Pace - Suburban Bus Division(PACE),5113,Agency,MB,FT,493,"1,485,598.0","456,478.0","42,118.0","241,130.0","2,225,324.0","7,714.0",841.0,252.0,22.0,132.0,"1,247.0",3.7,
IL,Pace - Suburban Bus Division(PACE),5113,Agency,MB,PT,493,"217,714.0","1,350.0",0.0,"20,325.0","239,389.0",0.0,196.0,2.0,0.0,19.0,217.0,0.0,
IL,Pace - Suburban Bus Division(PACE),5113,Agency,VP,FT,641,0.0,0.0,665.0,"51,542.0","52,207.0",0.0,0.0,0.0,0.4,28.1,28.5,0.0,
IL,Pace - Suburban Bus Division(PACE),5113,Agency,VP,PT,641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,Total,,"1,140","1,712,710.0","458,448.0","42,962.0","314,761.0","2,528,881.0","7,714.0","1,046.3",254.3,22.5,180.1,"1,503.2",3.7,
IL,Rock Island County Metropolitan Mass Transit District(MetroLink),5057,Agency,DR,FT,9,"2,079.0",0.0,0.0,"2,795.0","4,874.0",0.0,1.0,0.0,0.0,1.5,2.5,0.0,
IL,Rock Island County Metropolitan Mass Transit District(MetroLink),5057,Agency,DR,PT,9,"16,051.0",0.0,0.0,0.0,"16,051.0",0.0,10.0,0.0,0.0,0.0,10.0,0.0,
IL,Rock Island County Metropolitan Mass Transit District(MetroLink),5057,Agency,MB,FT,43,"190,240.0","33,714.0",0.0,"24,641.0","248,595.0",0.0,91.0,18.0,0.0,12.5,121.5,0.0,
IL,Rock Island County Metropolitan Mass Transit District(MetroLink),5057,Agency,MB,PT,43,"8,391.0","5,126.0",0.0,"2,007.0","15,524.0",0.0,6.0,6.0,0.0,2.5,14.5,0.0,
,,,,Total,,52,"216,761.0","38,840.0",0.0,"29,443.0","285,044.0",0.0,108.0,24.0,0.0,16.5,148.5,0.0,
IL,Rockford Mass Transit District(RMTD),5058,Agency,DR,FT,17,"51,038.0","4,977.0","3,547.0",0.0,"59,562.0",0.0,24.8,2.7,1.9,0.0,29.4,0.0,
IL,Rockford Mass Transit District(RMTD),5058,Agency,DR,PT,17,"6,940.0",382.0,215.0,0.0,"7,537.0",0.0,4.4,0.2,0.2,0.0,4.8,0.0,
IL,Rockford Mass Transit District(RMTD),5058,Agency,MB,FT,27,"116,358.0","23,609.0","6,040.0","22,734.0","168,741.0",0.0,58.1,13.7,3.1,11.8,86.7,0.0,
IL,Rockford Mass Transit District(RMTD),5058,Agency,MB,PT,27,"10,956.0","1,527.0",366.0,0.0,"12,849.0",0.0,6.7,1.9,0.4,0.0,9.0,0.0,
,,,,Total,,44,"185,292.0","30,495.0","10,168.0","22,734.0","248,689.0",0.0,94.0,18.5,5.6,11.8,129.9,0.0,
IL,Springfield Mass Transit District(SMTD),5059,Agency,DR,FT,10,"8,046.0","2,167.0",0.0,"2,658.0","12,871.0",0.0,4.0,1.2,0.0,1.3,6.5,0.0,
IL,Springfield Mass Transit District(SMTD),5059,Agency,DR,PT,10,"36,454.0",0.0,0.0,0.0,"36,454.0",0.0,20.0,0.0,0.0,0.0,20.0,0.0,
IL,Springfield Mass Transit District(SMTD),5059,Agency,MB,FT,48,"105,160.0","37,235.0",0.0,"12,771.0","155,166.0",0.0,52.0,19.8,0.0,6.6,78.4,0.0,
IL,Springfield Mass Transit District(SMTD),5059,Agency,MB,PT,48,"52,658.0",0.0,0.0,0.0,"52,658.0",0.0,27.0,0.0,0.0,0.0,27.0,0.0,
,,,,Total,,58,"202,318.0","39,402.0",0.0,"15,429.0","257,149.0",0.0,103.0,21.0,0.0,7.9,131.9,0.0,
IN,Bloomington Public Transportation Corporation(BT),5110,Agency,DR,FT,7,"9,761.0","2,064.0",402.0,"1,773.0","14,000.0",0.0,6.0,1.0,0.2,1.0,8.2,0.0,
IN,Bloomington Public Transportation Corporation(BT),5110,Agency,DR,PT,7,"8,738.0",0.0,0.0,852.0,"9,590.0",0.0,5.0,0.0,0.0,1.0,6.0,0.0,
IN,Bloomington Public Transportation Corporation(BT),5110,Agency,MB,FT,29,"76,851.0","24,894.0","2,144.0","8,030.0","111,919.0",0.0,43.0,14.0,1.4,4.0,62.4,0.0,
