State,Agency,AgencyID,OrgType,Mode,EmployType,VOMs,vehicleOperationsHours,VehicleMaintHours,nonVehicleMaintHours,GeneralAdminHours,TotalOperatingHours,CapitalHours,VehicleOperationsCount,VehicleMaintCount,NonVehicleCount,GeneralAdminCount,TotalOperatingCount,CapitalCount
,,4043,A,DR,PT,20,"1,121",500,"1,100",0,"2,721",0,3,0.5,0.5,0,4,0
,,4043,A,MB,FT,24,"103,597","17,041","7,930","15,660","144,228",0,56,7,2,7,72,0
,,4043,A,MB,PT,24,"6,401",0,"1,857",0,"8,258",0,5,0,1,0,6,0
,,,Total,,,44,"156,156","24,524","13,145","29,154","222,979",0,83,11.5,4.5,14,113,0
AL,Tuscaloosa County Parking and Transit Authority (TMT),,,,,,,,,,,,,,,,,
,,4045,A,DR,FT,5,"12,480","3,120",0,"2,080","17,680",0,6,1.5,0,1,8.5,0
,,4045,A,DR,PT,5,288,0,"1,459",0,"1,747",0,4,0,9,0,13,0
,,4045,A,MB,FT,9,"24,960","3,120",0,"4,160","32,240",0,12,1.5,0,2,15.5,0
,,4045,A,MB,PT,9,"3,828",0,"3,404",0,"7,232",0,11,0,9,0,20,0
,,,Total,,,14,"41,556","6,240","4,863","6,240","58,899",0,33,3,18,3,57,0
AL,Wiregrass Transit Authority,,,,,,,,,,,,,,,,,
,,4103,A,DR,FT,15,"32,291",0,0,"2,838","35,129",0,19,0,0,11,30,0
,,4103,A,DR,PT,15,"15,016",0,0,0,"15,016",0,17,0,0,0,17,0
,,,Total,,,15,"47,307",0,0,"2,838","50,145",0,36,0,0,11,47,0
AR,Central Arkansas Transit Authority (CATA),,,,,,,,,,,,,,,,,
,,6033,A,DR,FT,15,"39,806","1,967",0,"5,200","46,973",0,21.5,1,0,2.5,25,0
,,6033,A,DR,PT,15,"4,495",0,0,0,"4,495",0,0,0,0,0,0,0
,,6033,A,LR,FT,2,"8,326","2,994",0,803,"12,123",0,4,1.5,0,0.4,5.9,0
,,6033,A,LR,PT,2,"3,318",0,0,0,"3,318",0,2,0,0,0,2,0
,,6033,A,MB,FT,46,"211,750","57,628",0,"22,488","291,866","1,960",98,27,0,11.1,136.1,1
,,6033,A,MB,PT,46,0,0,0,"2,795","2,795",0,0,0,0,2,2,0
,,,Total,,,63,"267,695","62,589",0,"31,286","361,570","1,960",125.5,29.5,0,16,171,1
AR,Fort Smith Transit (FST),,,,,,,,,,,,,,,,,
,,6086,A,DR,FT,4,"17,914","4,021",0,"3,967","25,902",0,8.4,2,0,2,12.4,0
,,6086,A,DR,PT,4,"2,962",0,0,0,"2,962",0,2,0,0,0,2,0
,,6086,A,MB,FT,9,"29,228","6,561",0,"6,472","42,261",0,13.6,3,0,3,19.6,0
,,6086,A,MB,PT,9,"4,832",0,0,0,"4,832",0,3,0,0,0,3,0
,,,Total,,,13,"54,936","10,582",0,"10,439","75,957",0,27,5,0,5,37,0
AR,Ozark Regional Transit (ORT),,,,,,,,,,,,,,,,,
,,6072,A,DR,FT,17,"52,000","4,160",0,"12,480","68,640",0,25,2,0,6,33,0
,,6072,A,DR,PT,17,"6,000",957,0,"1,040","7,997",0,5,1,0,1,7,0
,,6072,A,MB,FT,7,"12,480",0,0,"2,080","14,560",0,6,0,0,1,7,0
,,6072,A,MB,PT,7,0,"1,123",0,"1,000","2,123",0,0,1,0,1,2,0
,,,Total,,,24,"70,480","6,240",0,"16,600","93,320",0,36,4,0,9,49,0
AR,"University of Arkansas, Fayetteville (Razorback Transit)",,,,,,,,,,,,,,,,,
,,6062,A,DR,FT,3,"8,750","1,921",0,"3,630","14,301",0,4.2,1,0,1.8,7,0
,,6062,A,DR,PT,3,"1,088",11,0,0,"1,099",0,1,0.1,0,0,1.1,0
,,6062,A,MB,FT,14,"39,866","8,557",0,"7,490","55,913",0,18,3.6,0,4.6,26.2,0
,,6062,A,MB,PT,14,"9,696",523,0,523,"10,742",0,12.6,0.7,0,0.7,14,0
,,,Total,,,17,"59,400","11,012",0,"11,643","82,055",0,35.8,5.4,0,7.1,48.3,0
AZ,City of Glendale Transit,,,,,,,,,,,,,,,,,
,,9034,B,DR,FT,13,"51,220","2,155",0,"1,040","54,415",0,31,1.5,0,0.5,33,0
,,9034,B,DR,PT,13,"12,014",0,0,0,"12,014",0,12.5,0,0,0,12.5,0
,,9034,B,MB,FT,5,"9,148","1,155",0,0,"10,303",0,5.5,0.6,0,0,6.1,0
,,9034,B,MB,PT,5,"10,700",0,0,0,"10,700",0,9,0,0,0,9,0
,,,Total,,,18,"83,082","3,310",0,"1,040","87,432",0,58,2.1,0,0.5,60.6,0
AZ,City of Tucson (COT),,,,,,,,,,,,,,,,,
,,9033,A,DR,FT,94,"285,947",0,"9,360","16,640","311,947",0,135,0,5,8,148,0
,,9033,A,DR,PT,94,"100,326",0,0,0,"100,326",0,76,0,0,0,76,0
,,9033,A,MB,FT,155,"715,822","173,675","13,502","113,058","1,016,057",0,366,94,7,62,529,0
,,9033,A,MB,PT,155,0,0,0,0,0,0,0,0,0,0,0,0
,,,Total,,,249,"1,102,095","173,675","22,862","129,698","1,428,330",0,577,94,12,70,753,0
AZ,Coconino County Transportation Services (Mountain Line/VanGo),,,,,,,,,,,,,,,,,
,,9180,A,DR,FT,5,"17,888",0,0,"3,120","21,008",0,8.6,0,0,1.5,10.1,0
,,9180,A,DR,PT,5,"4,160",416,0,0,"4,576",0,4,0.4,0,0,4.4,0
,,9180,A,MB,FT,7,"40,352","4,160",0,"9,360","53,872",0,19.4,2,0,4.5,25.9,0
,,9180,A,MB,PT,7,"7,280","1,664",0,"1,248","10,192",0,7,1.6,0,0.6,9.2,0
,,,Total,,,12,"69,680","6,240",0,"13,728","89,648",0,39,4,0,6.6,49.6,0
AZ,Maricopa County Special Transportation Services (MCHSD),,,,,,,,,,,,,,,,,
,,9132,A,DR,FT,34,"84,991",0,0,"13,848","98,839",0,49,0,0,8,57,0
,,9132,A,DR,PT,34,"4,511",0,0,0,"4,511",0,4,0,0,0,4,0
,,,Total,,,34,"89,502",0,0,"13,848","103,350",0,53,0,0,8,61,0
AZ,Peoria Transit,,,,,,,,,,,,,,,,,
,,9140,A,DR,FT,8,"7,800",0,0,"6,240","14,040",0,3.8,0,0,3,6.8,0
,,9140,A,DR,PT,8,"4,200",0,0,320,"4,520",0,2.1,0,0,0.2,2.3,0
,,,Total,,,8,"12,000",0,0,"6,560","18,560",0,5.9,0,0,3.2,9.1,0
AZ,"Phoenix - VPSI, Inc.",,,,,,,,,,,,,,,,,
,,9169,E,VP,FT,276,0,0,0,"6,048","6,048",0,0,0,0,3,3,0
,,9169,E,VP,PT,276,0,0,0,0,0,0,0,0,0,0,0,0
,,,Total,,,276,0,0,0,"6,048","6,048",0,0,0,0,3,3,0
AZ,"Sun Cities Area Transit System, Inc. (SCAT)",,,,,,,,,,,,,,,,,
,,9135,D,DR,FT,12,"13,921",0,0,"1,230","15,151",0,7,0,0,1,8,0
,,9135,D,DR,PT,12,"20,963",0,0,"5,399","26,362",0,26,0,0,3,29,0
,,,Total,,,12,"34,884",0,0,"6,629","41,513",0,33,0,0,4,37,0
AZ,Surprise Dial-A-Ride Transit System,,,,,,,,,,,,,,,,,
,,9137,A,DR,FT,4,"8,470",0,0,"2,080","10,550",0,4,0,0,1,5,0
,,9137,A,DR,PT,4,0,0,0,0,0,0,0,0,0,0,0,0
,,,Total,,,4,"8,470",0,0,"2,080","10,550",0,4,0,0,1,5,0
CA,Alameda-Contra Costa Transit District (AC Transit),,,,,,,,,,,,,,,,,
,,9014,B,MB,FT,516,"2,586,840","702,577","114,023","436,883","3,840,323","1,760","1,500.00",401,59,243,"2,203.00",1
,,9014,B,MB,PT,516,0,0,0,"20,428","20,428",0,0,0,0,11,11,0
,,,Total,,,516,"2,586,840","702,577","114,023","457,311","3,860,751","1,760","1,500.00",401,59,254,"2,214.00",1
CA,Central Contra Costa Transit Authority (County Connection),,,,,,,,,,,,,,,,,
,,9078,B,MB,FT,106,"349,916","57,686","9,037","65,710","482,349",0,183,31,5,38,257,0
,,9078,B,MB,PT,106,"24,000",0,0,"6,500","30,500",0,16,0,0,6,22,0
,,,Total,,,106,"373,916","57,686","9,037","72,210","512,849",0,199,31,5,44,279,0
CA,City of Commerce Municipal Buslines (CBL),,,,,,,,,,,,,,,,,
,,9043,A,DR,FT,5,"5,286",0,0,552,"5,838",0,2.4,0,0,0.3,2.7,0
,,9043,A,DR,PT,5,"3,573",328,0,50,"3,951",0,3,0.2,0,0.1,3.3,0
,,9043,A,MB,FT,6,"18,715","3,314",0,"2,999","25,028",0,10.4,2.1,0,1.6,14.1,0
,,9043,A,MB,PT,6,"4,387","2,294",0,38,"6,719",0,8.5,2.8,0,0.2,11.5,0
,,,Total,,,11,"31,961","5,936",0,"3,639","41,536",0,24.3,5.1,0,2.2,31.6,0
CA,City of Gardena Transportation Department (GMBL),,,,,,,,,,,,,,,,,
,,9042,B,MB,FT,40,"88,142","30,804",0,"14,214","133,160",0,49,13,0,9,71,0
,,9042,B,MB,PT,40,"38,671","7,465",0,"2,731","48,867",0,23,4,0,1,28,0
,,,Total,,,40,"126,813","38,269",0,"16,945","182,027",0,72,17,0,10,99,0
CA,City of Riverside Special Transportation (City of Riverside),,,,,,,,,,,,,,,,,
,,9086,A,DR,FT,21,"29,120",0,0,"4,000","33,120",0,17,0,0,2,19,0
,,9086,A,DR,PT,21,"20,800",0,0,0,"20,800",0,14.5,0,0,0,14.5,0
,,,Total,,,21,"49,920",0,0,"4,000","53,920",0,31.5,0,0,2,33.5,0
CA,City of Santa Rosa (Santa Rosa CityBus),,,,,,,,,,,,,,,,,
,,9017,B,MB,FT,24,"114,154","6,827","1,597","10,125","132,703",0,50,3,1,5,59,0
,,9017,B,MB,PT,24,"28,016",0,0,0,"28,016",0,18,0,0,0,18,0
,,,Total,,,24,"142,170","6,827","1,597","10,125","160,719",0,68,3,1,5,77,0
CA,Culver City Municipal Bus Lines (CityBus),,,,,,,,,,,,,,,,,
,,9039,A,MB,FT,32,"120,879","27,485",0,"28,523","176,887",0,65,18,0,15,98,0
,,9039,A,MB,PT,32,"27,300",0,0,"2,200","29,500",0,15,0,0,2,17,0
,,,Total,,,32,"148,179","27,485",0,"30,723","206,387",0,80,18,0,17,115,0
CA,Fresno Area Express (FAX),,,,,,,,,,,,,,,,,
,,9027,B,MB,FT,84,"398,925","109,290","13,271","42,952","564,438",0,218,56,7,22,303,0
,,9027,B,MB,PT,84,"33,427",0,0,0,"33,427",0,22,0,0,0,22,0
,,,Total,,,84,"432,352","109,290","13,271","42,952","597,865",0,240,56,7,22,325,0
CA,Golden Empire Transit District (GET),,,,,,,,,,,,,,,,,
,,9004,A,DR,FT,12,"5,635","2,037",0,0,"7,672",0,3,1,0,0,4,0
,,9004,A,DR,PT,12,"24,960",0,0,0,"24,960",0,13,0,0,0,13,0
,,9004,A,MB,FT,65,"165,727","71,729","11,134","30,404","278,994",0,70,39,6,17,132,0
,,9004,A,MB,PT,65,"174,746",0,0,"6,013","180,759",0,101,0,0,5,106,0
,,,Total,,,77,"371,068","73,766","11,134","36,417","492,385",0,187,40,6,22,255,0
CA,"Golden Gate Bridge, Highway and Transportation District (GGBHTD)",,,,,,,,,,,,,,,,,
,,9016,B,FB,FT,4,"111,250","14,398","6,060","46,492","178,200",619,60.4,7.5,3,28.2,99.1,0.4
,,9016,B,FB,PT,4,"27,362",0,0,0,"27,362",0,69,0,0,0,69,0
,,9016,B,MB,FT,179,"668,732","103,516","19,778","125,960","917,986","4,409",279,58,10.3,66,413.3,2.6
,,9016,B,MB,PT,179,"10,202",115,0,0,"10,317",868,11,0.1,0,0,11.1,0.9
,,,Total,,,183,"817,546","118,029","25,838","172,452","1,133,865","5,896",419.4,65.6,13.3,94.2,592.5,3.9
CA,Laguna Beach Municipal Transit (CLB),,,,,,,,,,,,,,,,,
,,9119,A,JT,FT,11,0,"1,427",0,150,"1,577",0,0,0.7,0,0.1,0.8,0
,,9119,A,JT,PT,11,"9,078","1,950",0,"1,437","12,465",0,46,2,0,2,50,0
,,9119,A,MB,FT,5,"4,000","1,610",0,"1,070","6,680",0,2,0.7,0,0.5,3.2,0
,,9119,A,MB,PT,5,"9,340","1,900",0,0,"11,240",0,5,2,0,0,7,0
,,,Total,,,16,"22,418","6,887",0,"2,657","31,962",0,53,5.4,0,2.6,61,0
CA,Long Beach Transit (LBT),,,,,,,,,,,,,,,,,
,,9023,B,MB,FT,179,"916,198","203,193","49,536","128,699","1,297,626",0,540,116,28,74,758,0
,,9023,B,MB,PT,179,"5,710",0,0,"6,857","12,567",0,4,0,0,8,12,0
,,,Total,,,179,"921,908","203,193","49,536","135,556","1,310,193",0,544,116,28,82,770,0
CA,Los Angeles County Metropolitan Transportation Authority (LACMTA),,,,,,,,,,,,,,,,,
,,9154,B,HR,FT,70,"283,202","245,890","281,885","115,631","926,608",0,134,123,150,61,468,0
,,9154,B,HR,PT,70,0,0,0,0,0,0,0,0,0,0,0,0
,,9154,B,LR,FT,96,"587,119","489,051","382,287","198,623","1,657,080",0,288,253,203,106,850,0
,,9154,B,LR,PT,96,"14,894",0,0,0,"14,894",0,9,0,0,0,9,0
,,9154,B,MB,FT,2106,"9,362,320","2,913,390","594,532","1,169,710","14,039,952",0,"4,459.00","1,479.00",313,622,"6,873.00",0
,,9154,B,MB,PT,2106,"1,309,796",950,"1,640",0,"1,312,386",0,905,1,2,0,908,0
,,,Total,,,"2,272","11,557,331","3,649,281","1,260,344","1,483,964","17,950,920",0,"5,795.00","1,856.00",668,789,"9,108.00",0
CA,Montebello Bus Lines (MBL),,,,,,,,,,,,,,,,,
,,9041,B,DR,FT,4,"2,202",968,0,238,"3,408",0,1,0.5,0,0.2,1.7,0
,,9041,B,DR,PT,4,"6,606",51,0,137,"6,794",0,4,0.1,0,0.1,4.2,0
,,9041,B,MB,FT,52,"130,483","60,964","2,009","15,003","208,459",0,91,33.5,1,11.6,137.1,0
,,9041,B,MB,PT,52,"133,153","3,196",0,"8,641","144,990",0,57,3.9,0,4.9,65.8,0
,,,Total,,,56,"272,444","65,179","2,009","24,019","363,651",0,153,38,1,16.8,208.8,0
CA,Monterey-Salinas Transit (MST),,,,,,,,,,,,,,,,,
,,9062,B,MB,FT,73,"266,387","66,208","10,749","37,162","380,506",0,145,36,5,20,206,0
,,9062,B,MB,PT,73,692,345,0,"2,030","3,067",0,3,1,0,4,8,0
,,,Total,,,73,"267,079","66,553","10,749","39,192","383,573",0,148,37,5,24,214,0
CA,North County Transit District (NCTD),,,,,,,,,,,,,,,,,
,,9030,B,MB,FT,149,"640,924","155,613","93,208","154,886","1,044,631",0,312,85,52,85,534,0
,,9030,B,MB,PT,149,"37,500",0,0,"5,250","42,750",0,25,0,0,3.5,28.5,0
,,,Total,,,149,"678,424","155,613","93,208","160,136","1,087,381",0,337,85,52,88.5,562.5,0
CA,Norwalk Transit System (NTS),,,,,,,,,,,,,,,,,
,,9022,B,DR,FT,6,"6,769","2,027",79,"1,019","9,894",0,3.3,1.1,0,0.5,4.9,0
,,9022,B,DR,PT,6,"4,582",121,0,0,"4,703",0,3.3,0.1,0,0,3.4,0
,,9022,B,MB,FT,23,"72,335","21,655",843,"10,892","105,725",926,35.8,11.7,0.5,5.7,53.7,0.5
,,9022,B,MB,PT,23,"48,966","1,297",0,0,"50,263",0,34.7,0.9,0,0,35.6,0
,,,Total,,,29,"132,652","25,100",922,"11,911","170,585",926,77.1,13.8,0.5,6.2,97.6,0.5
CA,Omnitrans (OMNI),,,,,,,,,,,,,,,,,
,,9029,B,MB,FT,129,"744,982","168,784","57,660","94,376","1,065,802",0,473,89,31,61,654,0
,,9029,B,MB,PT,129,"9,661",0,0,"2,953","12,614",0,12,0,0,2,14,0
,,,Total,,,129,"754,643","168,784","57,660","97,329","1,078,416",0,485,89,31,63,668,0
CA,Orange County Transportation Authority (OCTA),,,,,,,,,,,,,,,,,
,,9036,B,MB,FT,473,"2,321,312","630,573","58,304","246,140","3,256,329",0,"1,226.00",321,31,130,"1,708.00",0
,,9036,B,MB,PT,473,"117,817","7,638","2,042","23,490","150,987",0,46,8,1,32,87,0
,,,Total,,,473,"2,439,129","638,211","60,346","269,630","3,407,316",0,"1,272.00",329,32,162,"1,795.00",0
CA,Placer County Department of Public Works (PCDPW),,,,,,,,,,,,,,,,,
,,9196,B,MB,FT,15,"37,298","6,691",0,"17,099","61,088",0,25,3,0,8,36,0
,,9196,B,MB,PT,15,"25,518",0,887,583,"26,988",0,17,0,1,2,20,0
,,,Total,,,15,"62,816","6,691",887,"17,682","88,076",0,42,3,1,10,56,0
CA,Riverside Transit Agency (RTA),,,,,,,,,,,,,,,,,
,,9031,B,MB,FT,79,"431,954","98,323","18,675","71,867","620,819",0,241,55,11,43,350,0
,,9031,B,MB,PT,79,"6,900",0,0,"10,465","17,365",0,1,0,0,13,14,0
,,,Total,,,79,"438,854","98,323","18,675","82,332","638,184",0,242,55,11,56,364,0
CA,Sacramento Regional Transit District (Sacramento RT),,,,,,,,,,,,,,,,,
,,9019,B,LR,FT,56,"214,360","142,488","95,568","126,831","579,247","22,368",115,72,48,68,303,12
,,9019,B,LR,PT,56,0,0,0,0,0,0,0,0,0,0,0,0
,,9019,B,MB,FT,226,"1,004,696","223,300","30,144","252,312","1,510,452","22,368",539,116,16,135,806,12
,,9019,B,MB,PT,226,0,0,0,0,0,0,0,0,0,0,0,0
,,,Total,,,282,"1,219,056","365,788","125,712","379,143","2,089,699","44,736",654,188,64,203,"1,109.00",24
CA,San Diego Metropolitan Transit System (MTS),,,,,,,,,,,,,,,,,
,,9026,A,MB,FT,211,"1,136,644","363,914","33,083","146,962","1,680,603",0,621,187,17,74,899,0
,,9026,A,MB,PT,211,"18,271",0,0,"5,976","24,247",0,20,0,0,6,26,0
,,,Total,,,211,"1,154,915","363,914","33,083","152,938","1,704,850",0,641,187,17,80,925,0
CA,"San Diego Trolley, Inc.",,,,,,,,,,,,,,,,,
,,9054,A,LR,FT,83,"413,284","154,063","238,996","44,148","850,491",0,233,76,131,24,464,0
,,9054,A,LR,PT,83,"30,813",0,0,0,"30,813",0,43,0,0,0,43,0
,,,Total,,,83,"444,097","154,063","238,996","44,148","881,304",0,276,76,131,24,507,0
CA,San Francisco Bay Area Rapid Transit District (BART),,,,,,,,,,,,,,,,,
,,9003,B,HR,FT,522,"2,158,765","1,061,208","1,253,224","782,776","5,255,973","439,762","1,114.00",582.3,678.7,437.9,"2,812.90",235.1
,,9003,B,HR,PT,522,"106,120","1,089","1,700","8,968","117,877",0,72,0,1,8,81,0
,,,Total,,,522,"2,264,885","1,062,297","1,254,924","791,744","5,373,850","439,762","1,186.00",582.3,679.7,445.9,"2,893.90",235.1
CA,San Francisco Municipal Railway (MUNI),,,,,,,,,,,,,,,,,
,,9015,B,CC,FT,26,"409,526","115,120","180,706","49,195","754,547",0,198.5,55.3,86.9,23.7,364.4,0
,,9015,B,CC,PT,26,0,0,0,0,0,0,0,0,0,0,0,0
,,9015,B,LR,FT,127,"735,901","729,134","255,016","116,489","1,836,540",0,353.8,350.5,122.6,56,882.9,0
,,9015,B,LR,PT,127,"19,968",0,0,0,"19,968",0,12,0,0,0,12,0
,,9015,B,MB,FT,396,"2,373,743","532,836","7,989","190,882","3,105,450",0,"1,141.20",256.2,3.8,91.8,"1,493.00",0
,,9015,B,MB,PT,396,"56,576",0,0,0,"56,576",0,34,0,0,0,34,0
,,9015,B,TB,FT,259,"1,633,563","288,055","132,895","136,097","2,190,610",0,785.4,138.5,63.9,65.4,"1,053.20",0
,,9015,B,TB,PT,259,"4,992",0,0,0,"4,992",0,3,0,0,0,3,0
,,,Total,,,808,"5,234,269","1,665,145","576,606","492,663","7,968,683",0,"2,527.90",800.5,277.2,236.9,"3,842.50",0
CA,San Joaquin Regional Transit District (SJRTD),,,,,,,,,,,,,,,,,
,,9012,B,DR,FT,22,"71,281","22,135","2,524","14,999","110,939",0,29.9,8.8,1,14.6,54.3,0
,,9012,B,DR,PT,22,0,0,0,0,0,0,0,0,0,0,0,0
,,9012,B,MB,FT,88,"348,114","105,738","12,055","62,320","528,227","1,975",163.1,42.2,5,39.4,249.7,1
,,9012,B,MB,PT,88,"17,114",0,0,"9,330","26,444",0,11,0,0,2,13,0
,,,Total,,,110,"436,509","127,873","14,579","86,649","665,610","1,975",204,51,6,56,317,1
CA,San Mateo County Transit District (SamTrans),,,,,,,,,,,,,,,,,
,,9009,B,MB,FT,206,"641,729","193,106","12,808","465,623","1,313,266",0,322,102,7,250,681,0
,,9009,B,MB,PT,206,"13,217",0,0,"18,464","31,681",0,11,0,0,24,35,0
,,,Total,,,206,"654,946","193,106","12,808","484,087","1,344,947",0,333,102,7,274,716,0
CA,Santa Barbara Metropolitan Transit District (SBMTD),,,,,,,,,,,,,,,,,
,,9020,B,MB,FT,75,"221,735","43,131","1,765","22,839","289,470",0,113,22,1,14,150,0
,,9020,B,MB,PT,75,"37,449","10,144",0,"5,643","53,236",0,34,8,0,2,44,0
,,,Total,,,75,"259,184","53,275","1,765","28,482","342,706",0,147,30,1,16,194,0
CA,Santa Clara Valley Transportation Authority (VTA),,,,,,,,,,,,,,,,,
,,9013,B,LR,FT,34,"254,880","178,094","187,488","73,688","694,150","98,068",157,97,104,36,394,59
,,9013,B,LR,PT,34,0,0,0,0,0,0,0,0,0,0,0,0
,,9013,B,MB,FT,344,"1,668,376","570,127","93,312","300,424","2,632,239","106,700",972,318,54,149,"1,493.00",59
,,9013,B,MB,PT,344,0,0,0,0,0,0,0,0,0,0,0,0
,,,Total,,,378,"1,923,256","748,221","280,800","374,112","3,326,389","204,768","1,129.00",415,158,185,"1,887.00",118
CA,Santa Cruz Metropolitan Transit District (SCMTD),,,,,,,,,,,,,,,,,
,,9006,B,DR,FT,32,"65,443","1,967",0,"1,292","68,702",0,48,1,0,1,50,0
,,9006,B,DR,PT,32,0,0,0,0,0,0,0,0,0,0,0,0
,,9006,B,MB,FT,89,"311,523","81,415","25,479","50,238","468,655","2,080",166,46,13,28,253,1
,,9006,B,MB,PT,89,0,0,0,"2,360","2,360",0,0,0,0,2,2,0
,,,Total,,,121,"376,966","83,382","25,479","53,890","539,717","2,080",214,47,13,31,305,1
CA,Santa Monica's Big Blue Bus (Big Blue Bus),,,,,,,,,,,,,,,,,
,,9008,B,MB,FT,145,"648,444","126,656","8,320","60,638","844,058","1,326",259,67,4,32,362,1
,,9008,B,MB,PT,145,"38,208","6,207",0,"9,899","54,314",0,21,2,0,7,30,0
,,,Total,,,145,"686,652","132,863","8,320","70,537","898,372","1,326",280,69,4,39,392,1
CA,Simi Valley Transit (SVT),,,,,,,,,,,,,,,,,
,,9050,A,DR,FT,9,"10,350","2,569",0,"3,974","16,893",0,6,1.3,0,2,9.3,0
,,9050,A,DR,PT,9,"14,909",0,0,"1,138","16,047",0,8,0,0,1,9,0
,,9050,A,MB,FT,7,"16,399","6,607",0,"13,942","36,948",0,9,3.5,0,8,20.5,0
