State,Agency,AgencyID,OrgType,Mode,EmployType,VOMs,vehicleOperationsHours,VehicleMaintHours,nonVehicleMaintHours,GeneralAdminHours,TotalOperatingHours,CapitalHours,VehicleOperationsCount,VehicleMaintCount,NonVehicleCount,GeneralAdminCount,TotalOperatingCount,CapitalCount,
AK,Alaska Railroad Corporation(ARRC),0041,State Government,AR,FT,30,"141,834.0","64,749.0","71,677.0","66,369.0","344,629.0","164,493.0",50.1,27.1,48.8,36.7,162.7,68.6,
AK,Alaska Railroad Corporation(ARRC),0041,State Government,AR,PT,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AK,Municipality of Anchorage - Public Transportation Department(People Mover),0012,City,MB,FT,43,"188,321.0","54,333.0",0.0,"29,920.0","272,574.0","1,404.0",102.0,30.0,0.0,17.0,149.0,1.0,
AK,Municipality of Anchorage - Public Transportation Department(People Mover),0012,City,MB,PT,43,0.0,0.0,"6,248.0",0.0,"6,248.0",0.0,0.0,0.0,4.0,0.0,4.0,0.0,
AK,"vRide, Anchorage",0049,Contractor,VP,FT,66,0.0,0.0,0.0,"3,728.0","3,728.0",0.0,0.0,0.0,0.0,2.0,2.0,0.0,
AK,"vRide, Anchorage",0049,Contractor,VP,PT,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AL,Birmingham-Jefferson County Transit Authority(MAX),4042,Authority,DR,FT,26,"100,847.0","10,684.0",779.0,"7,217.0","119,527.0",0.0,58.0,5.8,0.4,4.0,68.2,0.0,
AL,Birmingham-Jefferson County Transit Authority(MAX),4042,Authority,DR,PT,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AL,Birmingham-Jefferson County Transit Authority(MAX),4042,Authority,MB,FT,68,"365,065.0","89,736.0","5,402.0","47,741.0","507,944.0",0.0,198.0,48.0,3.0,26.0,275.0,0.0,
AL,Birmingham-Jefferson County Transit Authority(MAX),4042,Authority,MB,PT,68,"2,724.0",0.0,0.0,0.0,"2,724.0",0.0,2.0,0.0,0.0,0.0,2.0,0.0,
AL,"City of Huntsville, Alabama - Public Transportation Division",4071,City,DR,FT,16,"29,412.0","3,206.0",0.0,"2,286.0","34,904.0",0.0,16.8,2.0,0.0,1.5,20.3,0.0,
AL,"City of Huntsville, Alabama - Public Transportation Division",4071,City,DR,PT,16,"13,018.0","1,579.0",38.0,645.0,"15,280.0",0.0,11.1,1.8,0.1,0.5,13.5,0.0,
AL,"City of Huntsville, Alabama - Public Transportation Division",4071,City,MB,FT,13,"30,965.0","2,797.0",0.0,"1,888.0","35,650.0",0.0,16.6,1.6,0.0,1.2,19.4,0.0,
AL,"City of Huntsville, Alabama - Public Transportation Division",4071,City,MB,PT,13,"16,140.0","1,035.0",38.0,472.0,"17,685.0",0.0,16.6,1.3,0.1,0.5,18.5,0.0,
AL,City of Montgomery-Montgomery Area Transit System(MATS),4044,City,DR,FT,8,"22,798.0","5,834.0",905.0,"2,781.0","32,318.0",0.0,15.0,3.0,0.5,1.5,20.0,0.0,
AL,City of Montgomery-Montgomery Area Transit System(MATS),4044,City,DR,PT,8,"3,815.0",697.0,0.0,0.0,"4,512.0",0.0,3.5,0.5,0.0,0.0,4.0,0.0,
AL,City of Montgomery-Montgomery Area Transit System(MATS),4044,City,MB,FT,21,"109,036.0","15,412.0","3,020.0","13,391.0","140,859.0",0.0,55.0,7.0,1.5,7.0,70.5,0.0,
AL,City of Montgomery-Montgomery Area Transit System(MATS),4044,City,MB,PT,21,"10,826.0","2,091.0",571.0,"3,538.0","17,026.0",0.0,9.5,1.5,1.0,3.0,15.0,0.0,
AL,Northwest Alabama Council of Local Governments(NACOLG),4068,MPO,DR,FT,40,"6,596.0",0.0,0.0,"4,329.0","10,925.0",0.0,4.0,0.0,0.0,3.0,7.0,0.0,
AL,Northwest Alabama Council of Local Governments(NACOLG),4068,MPO,DR,PT,40,"36,105.0",0.0,0.0,636.0,"36,741.0",0.0,63.0,0.0,0.0,1.0,64.0,0.0,
AL,The Wave Transit System(WTS),4043,City,DR,FT,28,"54,130.0","9,168.0",817.0,"17,191.0","81,306.0",0.0,28.0,4.0,0.5,9.0,41.5,0.0,
AL,The Wave Transit System(WTS),4043,City,DR,PT,28,"5,408.0",0.0,0.0,0.0,"5,408.0",0.0,4.0,0.0,0.0,0.0,4.0,0.0,
AL,The Wave Transit System(WTS),4043,City,MB,FT,23,"112,261.0","30,820.0",817.0,"16,693.0","160,591.0",0.0,55.0,14.0,0.5,8.0,77.5,0.0,
AL,The Wave Transit System(WTS),4043,City,MB,PT,23,"4,703.0","5,408.0",0.0,0.0,"10,111.0",0.0,4.0,4.0,0.0,0.0,8.0,0.0,
AL,Wiregrass Transit Authority(WTA),4103,MPO,DR,FT,15,"36,227.0",0.0,0.0,"2,513.0","38,740.0",0.0,21.0,0.0,0.0,1.2,22.2,0.0,
AL,Wiregrass Transit Authority(WTA),4103,MPO,DR,PT,15,"15,009.0",0.0,0.0,0.0,"15,009.0",0.0,13.0,0.0,0.0,0.0,13.0,0.0,
AR,Central Arkansas Transit Authority(CATA),6033,Authority,DR,FT,19,"44,357.0","1,812.0",0.0,"4,165.0","50,334.0",0.0,23.0,1.0,0.0,2.0,26.0,0.0,
AR,Central Arkansas Transit Authority(CATA),6033,Authority,DR,PT,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AR,Central Arkansas Transit Authority(CATA),6033,Authority,MB,FT,47,"200,375.0","51,509.0",0.0,"22,354.0","274,238.0","1,832.0",102.5,26.6,0.0,11.0,140.1,1.0,
AR,Central Arkansas Transit Authority(CATA),6033,Authority,MB,PT,47,0.0,0.0,0.0,"2,331.0","2,331.0",0.0,0.0,0.0,0.0,2.0,2.0,0.0,
AR,Central Arkansas Transit Authority(CATA),6033,Authority,SR,FT,3,"16,550.0","3,922.0",0.0,"1,144.0","21,616.0",0.0,8.8,2.4,0.0,0.7,11.9,0.0,
AR,Central Arkansas Transit Authority(CATA),6033,Authority,SR,PT,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AR,Ozark Regional Transit(ORT),6072,Authority,DR,FT,8,"20,896.0","1,947.0",0.0,"1,992.0","24,835.0",0.0,12.0,1.0,0.0,1.0,14.0,0.0,
AR,Ozark Regional Transit(ORT),6072,Authority,DR,PT,8,"1,869.0",0.0,"1,475.0",0.0,"3,344.0",0.0,3.0,0.0,1.0,0.0,4.0,0.0,
AR,Ozark Regional Transit(ORT),6072,Authority,MB,FT,10,"39,292.0","3,952.0",0.0,"1,992.0","45,236.0",0.0,21.0,2.0,0.0,1.0,24.0,0.0,
AR,Ozark Regional Transit(ORT),6072,Authority,MB,PT,10,"6,934.0",0.0,"2,407.0",0.0,"9,341.0",0.0,6.0,0.0,2.0,0.0,8.0,0.0,
AZ,City of Glendale Transit,9034,City,DR,FT,14,"33,756.0","3,083.0",216.0,"12,556.0","49,611.0",0.0,20.4,1.8,0.1,7.2,29.5,0.0,
AZ,City of Glendale Transit,9034,City,DR,PT,14,"20,336.0",0.0,0.0,795.0,"21,131.0",0.0,16.2,0.0,0.0,0.6,16.8,0.0,
AZ,City of Glendale Transit,9034,City,MB,FT,3,"2,534.0",972.0,60.0,"5,166.0","8,732.0",0.0,1.5,0.6,0.0,2.8,4.9,0.0,
AZ,City of Glendale Transit,9034,City,MB,PT,3,"8,517.0",0.0,0.0,382.0,"8,899.0",0.0,6.8,0.0,0.0,0.3,7.1,0.0,
AZ,City of Phoenix Public Transit Department dba Valley Metro(Valley Metro),9032,City,DR,FT,25,"51,546.0",0.0,0.0,"6,905.0","58,451.0",0.0,27.0,0.0,0.0,4.0,31.0,0.0,
AZ,City of Phoenix Public Transit Department dba Valley Metro(Valley Metro),9032,City,DR,PT,25,"3,144.0",0.0,0.0,"1,640.0","4,784.0",0.0,5.0,0.0,0.0,2.0,7.0,0.0,
AZ,City of Tucson(COT),9033,City,DR,FT,115,"315,094.0",0.0,"5,928.0","20,880.0","341,902.0",0.0,160.0,0.0,3.0,10.0,173.0,0.0,
AZ,City of Tucson(COT),9033,City,DR,PT,115,"102,732.0",0.0,0.0,0.0,"102,732.0",0.0,62.0,0.0,0.0,0.0,62.0,0.0,
AZ,City of Tucson(COT),9033,City,MB,FT,200,"809,468.0","210,375.0","19,105.0","85,151.0","1,124,099.0",0.0,409.0,113.0,10.0,51.0,583.0,0.0,
AZ,City of Tucson(COT),9033,City,MB,PT,200,"40,509.0",0.0,0.0,0.0,"40,509.0",0.0,27.0,0.0,0.0,0.0,27.0,0.0,
AZ,Northern Arizona Intergovernmental Public Transportation Authority(NAIPTA),9219,Authority,DR,FT,7,"12,425.0","1,584.0",998.0,"5,751.0","20,758.0",0.0,7.0,1.0,0.6,4.7,13.3,0.0,
AZ,Northern Arizona Intergovernmental Public Transportation Authority(NAIPTA),9219,Authority,DR,PT,7,"1,987.0",0.0,0.0,234.0,"2,221.0",0.0,5.0,0.0,0.0,1.0,6.0,0.0,
AZ,Northern Arizona Intergovernmental Public Transportation Authority(NAIPTA),9219,Authority,MB,FT,15,"69,272.0","9,731.0","6,128.0","19,684.0","104,815.0",0.0,40.0,6.0,3.4,14.6,64.0,0.0,
AZ,Northern Arizona Intergovernmental Public Transportation Authority(NAIPTA),9219,Authority,MB,PT,15,"13,157.0",0.0,0.0,0.0,"13,157.0",0.0,21.0,0.0,0.0,0.0,21.0,0.0,
AZ,Peoria Transit,9140,City,DR,FT,5,"8,888.0",739.0,603.0,"1,776.0","12,006.0",0.0,5.0,0.4,0.3,1.0,6.7,0.0,
AZ,Peoria Transit,9140,City,DR,PT,5,"3,094.0",0.0,0.0,0.0,"3,094.0",0.0,3.0,0.0,0.0,0.0,3.0,0.0,
AZ,Surprise Dial-A-Ride Transit System(Surprise DAR),9137,City,DR,FT,7,"12,444.0",0.0,0.0,"1,992.0","14,436.0",0.0,8.0,0.0,0.0,1.0,9.0,0.0,
AZ,Surprise Dial-A-Ride Transit System(Surprise DAR),9137,City,DR,PT,7,"1,068.0",0.0,0.0,0.0,"1,068.0",0.0,1.0,0.0,0.0,0.0,1.0,0.0,
AZ,"vRide, Inc. - Valley Metro",9169,Contractor,VP,FT,391,0.0,0.0,0.0,"7,416.0","7,416.0",0.0,0.0,0.0,0.0,4.0,4.0,0.0,
AZ,"vRide, Inc. - Valley Metro",9169,Contractor,VP,PT,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA,Alameda-Contra Costa Transit District(AC Transit),9014,Authority,MB,FT,483,"2,271,009.0","615,233.0","89,439.0","387,260.0","3,362,941.0",0.0,"1,276.0",349.0,45.0,223.0,"1,893.0",0.0,
CA,Alameda-Contra Costa Transit District(AC Transit),9014,Authority,MB,PT,483,"10,752.0",0.0,0.0,"3,638.0","14,390.0",0.0,7.0,0.0,0.0,2.0,9.0,0.0,
CA,California Vanpool Authority(CalVans),9230,City,VP,FT,483,"12,219.0","8,763.0",0.0,"24,068.0","45,050.0",0.0,7.0,5.0,0.0,14.0,26.0,0.0,
CA,California Vanpool Authority(CalVans),9230,City,VP,PT,483,932.0,986.0,0.0,0.0,"1,918.0",0.0,1.0,1.0,0.0,0.0,2.0,0.0,
CA,Central Contra Costa Transit Authority(County Connection),9078,Authority,MB,FT,82,"292,458.0","54,677.0","8,950.0","59,026.0","415,111.0",0.0,159.0,31.0,5.0,31.0,226.0,0.0,
CA,Central Contra Costa Transit Authority(County Connection),9078,Authority,MB,PT,82,"15,000.0",0.0,0.0,"5,600.0","20,600.0",0.0,10.0,0.0,0.0,4.0,14.0,0.0,
CA,City of Commerce Municipal Buslines(CBL),9043,City,DR,FT,4,"3,895.0","1,395.0","1,339.0",906.0,"7,535.0",0.0,1.7,1.2,0.7,0.6,4.2,0.0,
CA,City of Commerce Municipal Buslines(CBL),9043,City,DR,PT,4,"2,000.0","1,124.0","1,243.0",250.0,"4,617.0",0.0,1.0,1.0,2.5,1.0,5.5,0.0,
CA,City of Commerce Municipal Buslines(CBL),9043,City,MB,FT,6,"20,750.0","4,556.0",0.0,"4,837.0","30,143.0",0.0,10.9,2.6,0.0,2.6,16.1,0.0,
CA,City of Commerce Municipal Buslines(CBL),9043,City,MB,PT,6,"14,952.0","3,518.0",0.0,0.0,"18,470.0",0.0,17.2,4.8,0.0,0.0,22.0,0.0,
CA,City of Gardena Transportation Department(GMBL),9042,City,DR,FT,6,"1,990.0",743.0,0.0,"2,460.0","5,193.0",0.0,1.2,0.6,0.0,1.4,3.2,0.0,
CA,City of Gardena Transportation Department(GMBL),9042,City,DR,PT,6,"12,422.0",0.0,0.0,949.0,"13,371.0",0.0,6.0,0.0,0.0,0.5,6.5,0.0,
CA,City of Gardena Transportation Department(GMBL),9042,City,MB,FT,43,"107,161.0","35,696.0","3,009.0","13,078.0","158,944.0",0.0,57.0,18.5,2.3,7.6,85.4,0.0,
CA,City of Gardena Transportation Department(GMBL),9042,City,MB,PT,43,"41,247.0",800.0,0.0,"1,112.0","43,159.0",0.0,29.0,0.4,0.0,0.8,30.2,0.0,
CA,City of Riverside Special Transportation(City of Riverside),9086,City,DR,FT,25,"27,389.0","1,620.0",0.0,"6,978.0","35,987.0",0.0,15.0,0.8,0.0,4.0,19.8,0.0,
CA,City of Riverside Special Transportation(City of Riverside),9086,City,DR,PT,25,"32,430.0",0.0,95.0,0.0,"32,525.0",0.0,21.0,0.0,0.1,0.0,21.1,0.0,
CA,City of Santa Rosa(Santa Rosa CityBus),9017,City,MB,FT,25,"94,628.0","12,415.0","1,376.0","10,841.0","119,260.0",0.0,55.0,9.0,5.0,11.0,80.0,0.0,
CA,City of Santa Rosa(Santa Rosa CityBus),9017,City,MB,PT,25,"28,439.0",0.0,0.0,"1,293.0","29,732.0",0.0,25.0,0.0,0.0,1.0,26.0,0.0,
CA,Culver City Municipal Bus Lines(Culver CityBus),9039,City,DR,FT,2,"3,506.0",0.0,0.0,"2,705.0","6,211.0",0.0,2.0,0.0,0.0,2.0,4.0,0.0,
CA,Culver City Municipal Bus Lines(Culver CityBus),9039,City,DR,PT,2,69.0,250.0,95.0,"1,782.0","2,196.0",0.0,1.0,1.0,1.0,2.0,5.0,0.0,
CA,Culver City Municipal Bus Lines(Culver CityBus),9039,City,MB,FT,39,"142,136.0","29,500.0","3,278.0","23,625.0","198,539.0",0.0,76.0,16.0,2.0,14.0,108.0,0.0,
CA,Culver City Municipal Bus Lines(Culver CityBus),9039,City,MB,PT,39,"41,113.0",0.0,0.0,0.0,"41,113.0",0.0,22.0,0.0,0.0,0.0,22.0,0.0,
CA,El Dorado County Transit Authority(EDCTA),9229,Authority,CB,FT,10,"6,351.0","2,729.0","1,648.0","5,767.0","16,495.0","4,160.0",3.0,1.5,1.0,3.0,8.5,3.0,
CA,El Dorado County Transit Authority(EDCTA),9229,Authority,CB,PT,10,"10,080.0",0.0,0.0,0.0,"10,080.0",0.0,9.0,0.0,0.0,0.0,9.0,0.0,
CA,Fresno Area Express(FAX),9027,City,MB,FT,81,"447,937.0","95,288.0","15,454.0","44,200.0","602,879.0",0.0,258.0,50.0,7.0,26.0,341.0,0.0,
CA,Fresno Area Express(FAX),9027,City,MB,PT,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA,Gold Coast Transit(GCT),9035,Authority,MB,FT,41,"175,048.0","34,600.0","1,964.0","29,663.0","241,275.0",0.0,92.0,18.0,1.0,18.0,129.0,0.0,
CA,Gold Coast Transit(GCT),9035,Authority,MB,PT,41,"55,846.0","2,550.0",0.0,0.0,"58,396.0",0.0,37.0,2.0,0.0,0.0,39.0,0.0,
CA,Golden Empire Transit District(GET),9004,Authority,DR,FT,16,"8,637.0","3,219.0",0.0,"4,269.0","16,125.0",0.0,4.0,1.5,0.0,2.0,7.5,0.0,
CA,Golden Empire Transit District(GET),9004,Authority,DR,PT,16,"41,208.0",0.0,0.0,0.0,"41,208.0",0.0,20.9,0.0,0.0,0.0,20.9,0.0,
CA,Golden Empire Transit District(GET),9004,Authority,MB,FT,70,"187,906.0","98,949.0","13,468.0","49,604.0","349,927.0",0.0,83.1,47.5,6.0,29.0,165.6,0.0,
CA,Golden Empire Transit District(GET),9004,Authority,MB,PT,70,"261,158.0",0.0,0.0,"8,758.0","269,916.0",0.0,112.0,0.0,0.0,6.0,118.0,0.0,
CA,"Golden Gate Bridge, Highway and Transportation District(GGBHTD)",9016,Authority,FB,FT,5,"75,823.0","17,246.0","13,651.0","69,700.0","176,420.0","1,007.0",40.1,9.1,7.2,36.9,93.3,0.5,
CA,"Golden Gate Bridge, Highway and Transportation District(GGBHTD)",9016,Authority,FB,PT,5,"42,349.0",0.0,"2,875.0",0.0,"45,224.0",0.0,86.4,0.0,5.9,0.0,92.3,0.0,
CA,"Golden Gate Bridge, Highway and Transportation District(GGBHTD)",9016,Authority,MB,FT,165,"755,474.0","123,590.0","8,100.0","139,153.0","1,026,317.0","4,728.0",419.7,68.7,4.5,77.3,570.2,2.6,
CA,"Golden Gate Bridge, Highway and Transportation District(GGBHTD)",9016,Authority,MB,PT,165,"8,199.0",0.0,0.0,0.0,"8,199.0",0.0,7.2,0.0,0.0,0.0,7.2,0.0,
CA,Laguna Beach Municipal Transit(CLB),9119,City,MB,FT,24,"5,865.0","5,820.0",0.0,"2,111.0","13,796.0",0.0,3.0,4.0,0.0,1.0,8.0,0.0,
CA,Laguna Beach Municipal Transit(CLB),9119,City,MB,PT,24,"30,132.0","2,115.0",0.0,"3,122.0","35,369.0",0.0,85.0,6.0,0.0,18.0,109.0,0.0,
CA,Long Beach Transit(LBT),9023,Semi-Public Corp,MB,FT,182,"995,203.0","223,894.0","55,844.0","130,582.0","1,405,523.0",0.0,514.0,116.0,31.0,71.0,732.0,0.0,
CA,Long Beach Transit(LBT),9023,Semi-Public Corp,MB,PT,182,"8,788.0",0.0,0.0,"7,970.0","16,758.0",0.0,7.0,0.0,0.0,5.0,12.0,0.0,
CA,Los Angeles County Metropolitan Transportation Authority dba: Metro(LACMTA),9154,Authority,HR,FT,70,"356,121.0","314,220.0","363,835.0","60,455.0","1,094,631.0",0.0,168.0,161.0,191.0,32.0,552.0,0.0,
CA,Los Angeles County Metropolitan Transportation Authority dba: Metro(LACMTA),9154,Authority,HR,PT,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA,Los Angeles County Metropolitan Transportation Authority dba: Metro(LACMTA),9154,Authority,LR,FT,140,"864,867.0","490,465.0","477,172.0","185,825.0","2,018,329.0",0.0,415.0,249.0,248.0,101.0,"1,013.0",0.0,
CA,Los Angeles County Metropolitan Transportation Authority dba: Metro(LACMTA),9154,Authority,LR,PT,140,"6,747.0",0.0,0.0,0.0,"6,747.0",0.0,5.0,0.0,0.0,0.0,5.0,0.0,
CA,Los Angeles County Metropolitan Transportation Authority dba: Metro(LACMTA),9154,Authority,MB,FT,"1,743","8,331,132.0","3,121,449.0","573,452.0","482,559.0","12,508,592.0",0.0,"3,012.0","1,551.0",298.0,236.0,"5,097.0",0.0,
CA,Los Angeles County Metropolitan Transportation Authority dba: Metro(LACMTA),9154,Authority,MB,PT,"1,743","1,140,874.0",0.0,0.0,"14,476.0","1,155,350.0",0.0,"1,029.0",0.0,0.0,20.0,"1,049.0",0.0,
CA,Los Angeles County Metropolitan Transportation Authority dba: Metro(LACMTA),9154,Authority,RB,FT,32,"137,627.0","5,786.0","17,662.0","2,871.0","163,946.0",0.0,62.0,3.0,9.0,2.0,76.0,0.0,
CA,Los Angeles County Metropolitan Transportation Authority dba: Metro(LACMTA),9154,Authority,RB,PT,32,"8,346.0",0.0,0.0,0.0,"8,346.0",0.0,4.0,0.0,0.0,0.0,4.0,0.0,
CA,Montebello Bus Lines(MBL),9041,City,CB,FT,4,"3,389.0",894.0,131.0,468.0,"4,882.0",0.0,1.8,0.4,0.1,0.3,2.6,0.0,
CA,Montebello Bus Lines(MBL),9041,City,CB,PT,4,"4,811.0",293.0,43.0,89.0,"5,236.0",0.0,3.3,0.2,0.1,0.2,3.8,0.0,
CA,Montebello Bus Lines(MBL),9041,City,MB,FT,51,"209,762.0","55,335.0","8,080.0","28,952.0","302,129.0",0.0,111.2,26.6,4.9,14.7,157.4,0.0,
CA,Montebello Bus Lines(MBL),9041,City,MB,PT,51,"125,516.0","18,134.0","2,665.0","5,502.0","151,817.0",0.0,66.7,12.8,1.9,2.8,84.2,0.0,
CA,Monterey-Salinas Transit(MST),9062,Authority,MB,FT,63,"307,115.0","64,185.0","11,826.0","55,847.0","438,973.0",0.0,157.0,34.0,6.0,29.0,226.0,0.0,
CA,Monterey-Salinas Transit(MST),9062,Authority,MB,PT,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA,Norwalk Transit System(NTS),9022,City,MB,FT,22,"54,949.0","27,053.0","3,006.0","17,966.0","102,974.0",0.0,37.0,17.1,1.9,9.0,65.0,0.0,
CA,Norwalk Transit System(NTS),9022,City,MB,PT,22,"67,555.0","1,229.0",137.0,"3,783.0","72,704.0",0.0,54.0,0.9,0.1,2.0,57.0,0.0,
CA,Omnitrans(OMNI),9029,Authority,MB,FT,137,"748,926.0","156,367.0","31,794.0","127,737.0","1,064,824.0","27,863.0",403.0,95.0,21.0,63.0,582.0,15.0,
CA,Omnitrans(OMNI),9029,Authority,MB,PT,137,"1,712.0",0.0,0.0,"1,805.0","3,517.0",0.0,4.0,0.0,0.0,5.0,9.0,0.0,
CA,Orange County Transportation Authority(OCTA),9036,Authority,MB,FT,329,"1,704,043.0","406,252.0","32,826.0","326,834.0","2,469,955.0",0.0,856.0,220.0,16.0,178.0,"1,270.0",0.0,
CA,Orange County Transportation Authority(OCTA),9036,Authority,MB,PT,329,"16,105.0","2,584.0",426.0,"15,639.0","34,754.0",0.0,16.0,3.0,1.0,15.0,35.0,0.0,
CA,"Paratransit, Inc.",9223,Non-Profit,DR,FT,99,"306,693.0","16,531.0",755.0,"32,862.0","356,841.0",0.0,151.8,9.4,0.5,21.9,183.6,0.0,
CA,"Paratransit, Inc.",9223,Non-Profit,DR,PT,99,"14,762.0",0.0,0.0,0.0,"14,762.0",0.0,11.1,0.0,0.0,0.0,11.1,0.0,
CA,"Paratransit, Inc. CTSA",9224,Non-Profit,DR,FT,30,"67,377.0",0.0,"6,742.0","1,758.0","75,877.0",0.0,35.0,0.0,4.0,1.0,40.0,0.0,
CA,"Paratransit, Inc. CTSA",9224,Non-Profit,DR,PT,30,"2,289.0","2,160.0",461.0,0.0,"4,910.0",0.0,3.0,2.0,1.0,0.0,6.0,0.0,
CA,Placer County Department of Public Works(PCDPW),9196,City,CB,FT,1,"2,136.0",88.0,0.0,439.0,"2,663.0",0.0,1.2,0.0,0.0,0.2,1.4,0.0,
CA,Placer County Department of Public Works(PCDPW),9196,City,CB,PT,1,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA,Placer County Department of Public Works(PCDPW),9196,City,DR,FT,1,93.0,3.0,0.0,5.0,101.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,
CA,Placer County Department of Public Works(PCDPW),9196,City,DR,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA,Placer County Department of Public Works(PCDPW),9196,City,MB,FT,15,"44,143.0","6,746.0",0.0,"22,369.0","73,258.0",0.0,28.0,3.6,0.0,12.2,43.8,0.0,
CA,Placer County Department of Public Works(PCDPW),9196,City,MB,PT,15,"30,331.0",0.0,32.0,0.0,"30,363.0",0.0,17.0,0.0,0.0,0.0,17.0,0.0,
CA,Riverside Transit Agency(RTA),9031,Authority,CB,FT,12,"23,331.0","11,979.0",886.0,"3,307.0","39,503.0",0.0,11.8,6.7,0.4,2.0,20.9,0.0,
CA,Riverside Transit Agency(RTA),9031,Authority,CB,PT,12,731.0,0.0,0.0,348.0,"1,079.0",0.0,1.9,0.0,0.0,0.8,2.7,0.0,
CA,Riverside Transit Agency(RTA),9031,Authority,MB,FT,68,"382,260.0","77,405.0","19,420.0","72,493.0","551,578.0",0.0,194.2,43.3,9.6,44.5,291.6,0.0,
CA,Riverside Transit Agency(RTA),9031,Authority,MB,PT,68,"11,977.0",0.0,0.0,"7,639.0","19,616.0",0.0,31.1,0.0,0.0,17.2,48.3,0.0,
CA,Sacramento Regional Transit District(Sacramento RT),9019,Authority,LR,FT,61,"195,663.0","124,822.0","91,863.0","115,864.0","528,212.0","40,698.0",104.0,68.0,50.0,70.0,292.0,22.0,
CA,Sacramento Regional Transit District(Sacramento RT),9019,Authority,LR,PT,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA,Sacramento Regional Transit District(Sacramento RT),9019,Authority,MB,FT,151,"746,807.0","148,250.0","24,564.0","174,469.0","1,094,090.0","15,337.0",393.0,90.0,13.0,105.0,601.0,8.0,
CA,Sacramento Regional Transit District(Sacramento RT),9019,Authority,MB,PT,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA,San Diego Metropolitan Transit System(MTS),9026,Authority,LR,FT,95,"426,739.0","163,939.0","291,938.0","9,829.0","892,445.0",0.0,230.0,85.0,150.0,5.0,470.0,0.0,
CA,San Diego Metropolitan Transit System(MTS),9026,Authority,LR,PT,95,0.0,0.0,"19,396.0",40.0,"19,436.0",0.0,0.0,0.0,45.0,1.0,46.0,0.0,
CA,San Diego Metropolitan Transit System(MTS),9026,Authority,MB,FT,199,"1,022,402.0","339,345.0","39,709.0","45,080.0","1,446,536.0",0.0,532.0,171.0,20.0,23.0,746.0,0.0,
CA,San Diego Metropolitan Transit System(MTS),9026,Authority,MB,PT,199,"3,431.0",0.0,0.0,"2,940.0","6,371.0",0.0,4.0,0.0,0.0,3.0,7.0,0.0,
CA,San Francisco Bay Area Rapid Transit District(BART),9003,Authority,HR,FT,534,"2,153,220.0","975,572.0","1,219,677.0","639,653.0","4,988,122.0","586,553.0","1,067.0",507.0,619.0,350.0,"2,543.0",329.0,
CA,San Francisco Bay Area Rapid Transit District(BART),9003,Authority,HR,PT,534,"111,930.0",0.0,0.0,"1,635.0","113,565.0","18,235.0",68.0,0.0,0.0,4.0,72.0,17.0,
CA,San Francisco Municipal Railway(MUNI),9015,City,CC,FT,27,"455,965.0","81,001.0","239,703.0","53,391.0","830,060.0",0.0,208.0,44.0,124.0,29.0,405.0,0.0,
CA,San Francisco Municipal Railway(MUNI),9015,City,CC,PT,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA,San Francisco Municipal Railway(MUNI),9015,City,LR,FT,131,"799,996.0","474,606.0","265,261.0","128,018.0","1,667,881.0",0.0,370.0,235.0,140.0,83.0,828.0,0.0,
CA,San Francisco Municipal Railway(MUNI),9015,City,LR,PT,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA,San Francisco Municipal Railway(MUNI),9015,City,MB,FT,397,"2,112,253.0","476,134.0","13,939.0","178,104.0","2,780,430.0",0.0,"1,103.0",252.0,7.0,120.0,"1,482.0",0.0,
CA,San Francisco Municipal Railway(MUNI),9015,City,MB,PT,397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA,San Francisco Municipal Railway(MUNI),9015,City,SR,FT,24,"92,642.0","54,961.0","30,718.0","14,825.0","193,146.0",0.0,43.0,27.0,16.0,10.0,96.0,0.0,
