State,Agency,AgencyID,OrgType,Mode,EmployType,VOMs,vehicleOperationsHours,VehicleMaintHours,nonVehicleMaintHours,GeneralAdminHours,TotalOperatingHours,CapitalHours,VehicleOperationsCount,VehicleMaintCount,NonVehicleCount,GeneralAdminCount,TotalOperatingCount,CapitalCount
,,,Total,,,162,0,0,0,"8,048","8,048",0,0.0 ,0.0 ,0.0 ,4.0 ,4.0 ,0.0 
FL,Miami-Dade Transit (MDT),4034,B,AG,FT,18,"26,543","155,091","77,959","68,575","328,168","15,869",14.0 ,75.0 ,37.0 ,40.0 ,166.0 ,8.0 
FL,Miami-Dade Transit (MDT),4034,B,AG,PT,18,332,0,0,0,332,0,1.0 ,0.0 ,0.0 ,0.0 ,1.0 ,0.0 
FL,Miami-Dade Transit (MDT),4034,B,HR,FT,104,"295,932","277,131","535,997","260,085","1,369,145","88,826",148.0 ,145.0 ,221.0 ,131.0 ,645.0 ,45.0 
FL,Miami-Dade Transit (MDT),4034,B,HR,PT,104,"4,984",0,0,"1,694","6,678",0,6.0 ,0.0 ,0.0 ,1.0 ,7.0 ,0.0 
FL,Miami-Dade Transit (MDT),4034,B,MB,FT,823,"4,733,446","1,230,275","246,566","536,933","6,747,220","63,254","1,981.0 ",577.0 ,105.0 ,295.0 ,"2,958.0 ",30.0 
FL,Miami-Dade Transit (MDT),4034,B,MB,PT,823,"345,874",0,0,"9,007","354,881",0,482.0 ,0.0 ,0.0 ,5.0 ,487.0 ,0.0 
,,,Total,,,945,"5,407,111","1,662,497","860,522","876,294","8,806,424","167,949","2,632.0 ",797.0 ,363.0 ,472.0 ,"4,264.0 ",83.0 
FL,Pasco County Public Transportation (PCPT),4074,B,DR,FT,11,"12,843",0,0,0,"12,843",0,9.0 ,0.0 ,0.0 ,0.0 ,9.0 ,0.0 
FL,Pasco County Public Transportation (PCPT),4074,B,DR,PT,11,0,393,0,"2,002","2,395",0,0.0 ,3.0 ,0.0 ,3.0 ,6.0 ,0.0 
FL,Pasco County Public Transportation (PCPT),4074,B,MB,FT,16,"80,516",0,0,0,"80,516",0,44.0 ,0.0 ,0.0 ,0.0 ,44.0 ,0.0 
FL,Pasco County Public Transportation (PCPT),4074,B,MB,PT,16,0,"4,850",0,"14,700","19,550",0,0.0 ,4.0 ,0.0 ,8.0 ,12.0 ,0.0 
,,,Total,,,27,"93,359","5,243",0,"16,702","115,304",0,53.0 ,7.0 ,0.0 ,11.0 ,71.0 ,0.0 
FL,Pinellas Suncoast Transit Authority (PSTA),4027,B,MB,FT,161,"847,240","143,214","56,520","122,633","1,169,607",0,404.0 ,66.0 ,27.0 ,67.0 ,564.0 ,0.0 
FL,Pinellas Suncoast Transit Authority (PSTA),4027,B,MB,PT,161,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,161,"847,240","143,214","56,520","122,633","1,169,607",0,404.0 ,66.0 ,27.0 ,67.0 ,564.0 ,0.0 
FL,Polk County Transit Services Division - Polk County Board of County Commissioners (PCTS),4127,B,DR,FT,10,"8,381",585,0,"3,701","12,667",0,4.8 ,0.3 ,0.0 ,2.0 ,7.1 ,0.0 
FL,Polk County Transit Services Division - Polk County Board of County Commissioners (PCTS),4127,B,DR,PT,10,520,0,0,0,520,0,1.0 ,0.0 ,0.0 ,0.0 ,1.0 ,0.0 
FL,Polk County Transit Services Division - Polk County Board of County Commissioners (PCTS),4127,B,MB,FT,11,"26,942","3,213",0,"5,922","36,077",0,16.0 ,1.6 ,0.0 ,3.0 ,20.6 ,0.0 
FL,Polk County Transit Services Division - Polk County Board of County Commissioners (PCTS),4127,B,MB,PT,11,"3,196",0,0,0,"3,196",0,5.0 ,0.0 ,0.0 ,0.0 ,5.0 ,0.0 
,,,Total,,,21,"39,039","3,798",0,"9,623","52,460",0,26.8 ,1.9 ,0.0 ,5.0 ,33.7 ,0.0 
FL,Sarasota County Area Transit (SCAT),4046,B,DR,FT,24,"69,845","16,811",376,"7,870","94,902",0,39.0 ,9.0 ,0.5 ,5.2 ,53.7 ,0.0 
FL,Sarasota County Area Transit (SCAT),4046,B,DR,PT,24,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
FL,Sarasota County Area Transit (SCAT),4046,B,MB,FT,32,"162,860","15,396","2,100","10,690","191,046",933,86.0 ,8.0 ,1.5 ,11.0 ,106.5 ,0.7 
FL,Sarasota County Area Transit (SCAT),4046,B,MB,PT,32,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,56,"232,705","32,207","2,476","18,560","285,948",933,125.0 ,17.0 ,2.0 ,16.2 ,160.2 ,0.7 
FL,Space Coast Area Transit (SCAT),4063,B,DR,FT,55,"70,099",0,0,"5,483","75,582",0,37.7 ,0.0 ,0.0 ,2.9 ,40.6 ,0.0 
FL,Space Coast Area Transit (SCAT),4063,B,DR,PT,55,"14,228",0,0,618,"14,846",0,16.2 ,0.0 ,0.0 ,0.6 ,16.8 ,0.0 
FL,Space Coast Area Transit (SCAT),4063,B,MB,FT,21,"50,763",0,0,"3,971","54,734",0,27.3 ,0.0 ,0.0 ,2.1 ,29.4 ,0.0 
FL,Space Coast Area Transit (SCAT),4063,B,MB,PT,21,"10,304",0,0,449,"10,753",0,11.8 ,0.0 ,0.0 ,0.4 ,12.2 ,0.0 
,,,Total,,,76,"145,394",0,0,"10,521","155,915",0,93.0 ,0.0 ,0.0 ,6.0 ,99.0 ,0.0 
FL,"Tri-County Community Council, Inc. (TCCC)",4148,A,DR,FT,35,"25,100",0,0,"3,620","28,720",0,16.0 ,0.0 ,0.0 ,2.0 ,18.0 ,0.0 
FL,"Tri-County Community Council, Inc. (TCCC)",4148,A,DR,PT,35,"7,500",0,"1,593","2,701","11,794",0,9.0 ,0.0 ,2.0 ,6.0 ,17.0 ,0.0 
,,,Total,,,35,"32,600",0,"1,593","6,321","40,514",0,25.0 ,0.0 ,2.0 ,8.0 ,35.0 ,0.0 
GA,Albany Transit System (ATS),4021,A,DR,FT,4,"14,418","1,610",163,870,"17,061",0,6.9 ,0.8 ,0.1 ,0.4 ,8.2 ,0.0 
GA,Albany Transit System (ATS),4021,A,DR,PT,4,"5,987",545,0,0,"6,532",0,3.4 ,0.4 ,0.0 ,0.0 ,3.8 ,0.0 
GA,Albany Transit System (ATS),4021,A,MB,FT,7,"34,445","5,709",577,"3,086","43,817",0,16.1 ,2.9 ,0.2 ,1.6 ,20.8 ,0.0 
GA,Albany Transit System (ATS),4021,A,MB,PT,7,"9,010","1,933",0,0,"10,943",0,6.6 ,1.6 ,0.0 ,0.0 ,8.2 ,0.0 
,,,Total,,,11,"63,860","9,797",740,"3,956","78,353",0,33.0 ,5.7 ,0.3 ,2.0 ,41.0 ,0.0 
GA,Athens Transit System (ATS),4047,A,DR,FT,3,"7,442","1,449",208,409,"9,508",0,3.4 ,0.7 ,0.1 ,0.2 ,4.4 ,0.0 
GA,Athens Transit System (ATS),4047,A,DR,PT,3,"1,822",0,243,19,"2,084",0,3.0 ,0.0 ,0.2 ,0.1 ,3.3 ,0.0 
GA,Athens Transit System (ATS),4047,A,MB,FT,19,"64,280","13,038","1,871","2,860","82,049",0,31.6 ,6.3 ,0.9 ,1.8 ,40.6 ,0.0 
GA,Athens Transit System (ATS),4047,A,MB,PT,19,"22,082",0,"2,190",174,"24,446",0,32.0 ,0.0 ,1.8 ,0.9 ,34.7 ,0.0 
,,,Total,,,22,"95,626","14,487","4,512","3,462","118,087",0,70.0 ,7.0 ,3.0 ,3.0 ,83.0 ,0.0 
GA,Augusta Richmond County Transit Department (APT),4023,A,DR,FT,6,"15,639",513,0,"1,694","17,846",0,7.0 ,0.3 ,0.0 ,1.0 ,8.3 ,0.0 
GA,Augusta Richmond County Transit Department (APT),4023,A,DR,PT,6,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
GA,Augusta Richmond County Transit Department (APT),4023,A,MB,FT,16,"72,799","24,031","3,269","7,376","107,475",0,37.0 ,13.7 ,2.0 ,5.0 ,57.7 ,0.0 
GA,Augusta Richmond County Transit Department (APT),4023,A,MB,PT,16,97,0,0,0,97,0,1.0 ,0.0 ,0.0 ,0.0 ,1.0 ,0.0 
,,,Total,,,22,"88,535","24,544","3,269","9,070","125,418",0,45.0 ,14.0 ,2.0 ,6.0 ,67.0 ,0.0 
GA,Chatham Area Transit Authority (CAT),4025,B,FB,FT,2,"8,252","2,365",0,"1,936","12,553",0,4.0 ,1.0 ,0.0 ,1.0 ,6.0 ,0.0 
GA,Chatham Area Transit Authority (CAT),4025,B,FB,PT,2,"5,601",725,0,0,"6,326",0,9.0 ,1.0 ,0.0 ,0.0 ,10.0 ,0.0 
GA,Chatham Area Transit Authority (CAT),4025,B,MB,FT,45,"217,237","52,436",818,"26,128","296,619","1,684",120.0 ,31.0 ,0.4 ,14.0 ,165.4 ,1.0 
GA,Chatham Area Transit Authority (CAT),4025,B,MB,PT,45,"1,020","4,525",0,425,"5,970",0,5.0 ,4.0 ,0.0 ,1.0 ,10.0 ,0.0 
,,,Total,,,47,"232,110","60,051",818,"28,489","321,468","1,684",138.0 ,37.0 ,0.4 ,16.0 ,191.4 ,1.0 
GA,City of Canton Transit,4142,B,MB,FT,3,"4,676",0,0,"2,080","6,756",0,2.0 ,0.0 ,0.0 ,1.0 ,3.0 ,0.0 
GA,City of Canton Transit,4142,B,MB,PT,3,"5,372",143,0,558,"6,073",0,5.0 ,2.0 ,0.0 ,1.0 ,8.0 ,0.0 
,,,Total,,,3,"10,048",143,0,"2,638","12,829",0,7.0 ,2.0 ,0.0 ,2.0 ,11.0 ,0.0 
GA,City of Rome Transit Department (RTD),4058,A,DR,FT,4,"8,236","1,449",0,"1,307","10,992",0,4.0 ,0.4 ,0.0 ,0.8 ,5.2 ,0.0 
GA,City of Rome Transit Department (RTD),4058,A,DR,PT,4,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
GA,City of Rome Transit Department (RTD),4058,A,MB,FT,24,"45,109","21,261","2,044","11,767","80,181",0,22.0 ,9.0 ,1.0 ,7.0 ,39.0 ,0.0 
GA,City of Rome Transit Department (RTD),4058,A,MB,PT,24,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,28,"53,345","22,710","2,044","13,074","91,173",0,26.0 ,9.4 ,1.0 ,7.8 ,44.2 ,0.0 
GA,Douglas County Rideshare (Rideshare),4082,A,VP,FT,42,0,"1,880",0,"5,640","7,520",0,0.0 ,1.0 ,0.0 ,3.0 ,4.0 ,0.0 
GA,Douglas County Rideshare (Rideshare),4082,A,VP,PT,42,0,0,0,"1,820","1,820",0,0.0 ,0.0 ,0.0 ,2.0 ,2.0 ,0.0 
,,,Total,,,42,0,"1,880",0,"7,460","9,340",0,0.0 ,1.0 ,0.0 ,5.0 ,6.0 ,0.0 
GA,Georgia Regional Transportation Authority (GRTA),4135,B,VP,FT,55,0,0,0,"4,576","4,576",0,0.0 ,0.0 ,0.0 ,2.2 ,2.2 ,0.0 
GA,Georgia Regional Transportation Authority (GRTA),4135,B,VP,PT,55,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,55,0,0,0,"4,576","4,576",0,0.0 ,0.0 ,0.0 ,2.2 ,2.2 ,0.0 
GA,Macon-Bibb County Transit Authority,4130,B,MB,FT,19,"76,850","18,839",0,"14,386","110,075",0,34.0 ,10.0 ,0.0 ,7.0 ,51.0 ,0.0 
GA,Macon-Bibb County Transit Authority,4130,B,MB,PT,19,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,19,"76,850","18,839",0,"14,386","110,075",0,34.0 ,10.0 ,0.0 ,7.0 ,51.0 ,0.0 
GA,"Marietta - VPSI, Inc.",4153,D,VP,FT,220,0,0,0,"8,104","8,104",0,0.0 ,0.0 ,0.0 ,4.0 ,4.0 ,0.0 
GA,"Marietta - VPSI, Inc.",4153,D,VP,PT,220,0,0,0,702,702,0,0.0 ,0.0 ,0.0 ,1.0 ,1.0 ,0.0 
,,,Total,,,220,0,0,0,"8,806","8,806",0,0.0 ,0.0 ,0.0 ,5.0 ,5.0 ,0.0 
GA,Metra Transit System (Metra),4024,A,DR,FT,4,"12,480","4,400",320,920,"18,120",0,6.0 ,2.1 ,0.2 ,0.4 ,8.7 ,0.0 
GA,Metra Transit System (Metra),4024,A,DR,PT,4,0,780,0,0,780,0,0.0 ,0.5 ,0.0 ,0.0 ,0.5 ,0.0 
GA,Metra Transit System (Metra),4024,A,MB,FT,17,"91,520","26,800","1,760","3,104","123,184","8,320",44.0 ,12.9 ,0.9 ,1.5 ,59.3 ,4.0 
GA,Metra Transit System (Metra),4024,A,MB,PT,17,0,"2,340",0,0,"2,340",0,0.0 ,1.5 ,0.0 ,0.0 ,1.5 ,0.0 
,,,Total,,,21,"104,000","34,320","2,080","4,024","144,424","8,320",50.0 ,17.0 ,1.1 ,1.9 ,70.0 ,4.0 
GA,Metropolitan Atlanta Rapid Transit Authority (MARTA),4022,A,DR,FT,99,"386,768","27,527",429,"27,049","441,773",0,209.1 ,18.1 ,0.3 ,24.2 ,251.7 ,0.0 
GA,Metropolitan Atlanta Rapid Transit Authority (MARTA),4022,A,DR,PT,99,"48,197",0,0,0,"48,197",0,28.2 ,0.0 ,0.0 ,0.0 ,28.2 ,0.0 
GA,Metropolitan Atlanta Rapid Transit Authority (MARTA),4022,A,HR,FT,184,"1,625,396","493,777","876,896","511,364","3,507,433","35,338",694.0 ,260.7 ,444.6 ,303.4 ,"1,702.7 ",15.9 
GA,Metropolitan Atlanta Rapid Transit Authority (MARTA),4022,A,HR,PT,184,"138,096",0,0,"34,074","172,170",0,112.6 ,0.0 ,0.0 ,10.4 ,123.0 ,0.0 
GA,Metropolitan Atlanta Rapid Transit Authority (MARTA),4022,A,MB,FT,451,"2,537,785","774,183","145,075","468,105","3,925,148","5,058","1,408.4 ",380.2 ,86.2 ,288.4 ,"2,163.2 ",2.6 
GA,Metropolitan Atlanta Rapid Transit Authority (MARTA),4022,A,MB,PT,451,"177,490",0,0,"30,425","207,915",0,150.4 ,0.0 ,0.0 ,8.5 ,158.9 ,0.0 
,,,Total,,,734,"4,913,732","1,295,487","1,022,400","1,071,017","8,302,636","40,396","2,602.7 ",659.0 ,531.1 ,634.9 ,"4,427.7 ",18.5 
HI,"Honolulu - VPSI, Inc.",9176,D,VP,FT,236,0,0,0,"6,240","6,240",0,0.0 ,0.0 ,0.0 ,3.0 ,3.0 ,0.0 
HI,"Honolulu - VPSI, Inc.",9176,D,VP,PT,236,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,236,0,0,0,"6,240","6,240",0,0.0 ,0.0 ,0.0 ,3.0 ,3.0 ,0.0 
IA,Ames Transit Agency (CyRide),7041,B,MB,FT,45,"52,487","16,523","1,590","8,838","79,438",0,29.0 ,9.2 ,0.8 ,4.9 ,43.9 ,0.0 
IA,Ames Transit Agency (CyRide),7041,B,MB,PT,45,"82,897","2,314",227,0,"85,438",0,74.0 ,5.5 ,0.5 ,0.0 ,80.0 ,0.0 
,,,Total,,,45,"135,384","18,837","1,817","8,838","164,876",0,103.0 ,14.7 ,1.3 ,4.9 ,123.9 ,0.0 
IA,Bettendorf Transit System,7007,B,MB,FT,5,"1,040",0,0,"4,160","5,200",0,0.5 ,0.0 ,0.0 ,2.0 ,2.5 ,0.0 
IA,Bettendorf Transit System,7007,B,MB,PT,5,"17,905",0,0,0,"17,905",0,13.0 ,0.0 ,0.0 ,0.0 ,13.0 ,0.0 
,,,Total,,,5,"18,945",0,0,"4,160","23,105",0,13.5 ,0.0 ,0.0 ,2.0 ,15.5 ,0.0 
IA,City of Dubuque (KeyLine),7011,A,DR,FT,10,0,380,0,"1,100","1,480",0,0.0 ,0.0 ,0.0 ,1.0 ,1.0 ,0.0 
IA,City of Dubuque (KeyLine),7011,A,DR,PT,10,"25,144",771,0,"3,851","29,766",0,19.0 ,0.0 ,0.0 ,5.0 ,24.0 ,0.0 
IA,City of Dubuque (KeyLine),7011,A,MB,FT,9,"5,176","3,928",120,"5,890","15,114",0,3.0 ,1.9 ,0.1 ,3.0 ,8.0 ,0.0 
IA,City of Dubuque (KeyLine),7011,A,MB,PT,9,"19,100",822,0,0,"19,922",0,12.0 ,1.0 ,0.0 ,0.0 ,13.0 ,0.0 
,,,Total,,,19,"49,420","5,901",120,"10,841","66,282",0,34.0 ,2.9 ,0.1 ,9.0 ,46.0 ,0.0 
IA,Coralville Transit System,7030,B,MB,FT,6,"13,590","4,160",0,"2,080","19,830",0,8.0 ,2.0 ,0.0 ,1.0 ,11.0 ,0.0 
IA,Coralville Transit System,7030,B,MB,PT,6,"5,784","2,665",0,385,"8,834",0,10.0 ,2.0 ,0.0 ,1.0 ,13.0 ,0.0 
,,,Total,,,6,"19,374","6,825",0,"2,465","28,664",0,18.0 ,4.0 ,0.0 ,2.0 ,24.0 ,0.0 
IA,Davenport Public Transit (CITIBUS),7009,B,MB,FT,17,"51,183","10,951",559,0,"62,693",0,30.0 ,5.5 ,0.3 ,0.0 ,35.8 ,0.0 
IA,Davenport Public Transit (CITIBUS),7009,B,MB,PT,17,"18,394","1,978",0,0,"20,372",0,9.0 ,1.2 ,0.0 ,0.0 ,10.2 ,0.0 
,,,Total,,,17,"69,577","12,929",559,0,"83,065",0,39.0 ,6.7 ,0.3 ,0.0 ,46.0 ,0.0 
IA,Des Moines Metropolitan Transit Authority (Des Moines MTA),7010,B,DR,FT,23,"52,042","12,600","2,824","2,259","69,725",0,27.0 ,6.2 ,1.5 ,1.2 ,35.9 ,0.0 
IA,Des Moines Metropolitan Transit Authority (Des Moines MTA),7010,B,DR,PT,23,"26,473",0,0,0,"26,473",0,19.0 ,0.0 ,0.0 ,0.0 ,19.0 ,0.0 
IA,Des Moines Metropolitan Transit Authority (Des Moines MTA),7010,B,MB,FT,86,"139,989","54,851","5,648","41,802","242,290",0,74.5 ,27.4 ,3.0 ,23.1 ,128.0 ,0.0 
IA,Des Moines Metropolitan Transit Authority (Des Moines MTA),7010,B,MB,PT,86,"82,938",0,0,"1,079","84,017",0,45.0 ,0.0 ,0.0 ,2.5 ,47.5 ,0.0 
IA,Des Moines Metropolitan Transit Authority (Des Moines MTA),7010,B,VP,FT,76,0,0,941,"2,200","3,141",0,0.0 ,0.0 ,0.5 ,1.7 ,2.2 ,0.0 
IA,Des Moines Metropolitan Transit Authority (Des Moines MTA),7010,B,VP,PT,76,0,0,0,"1,086","1,086",0,0.0 ,0.0 ,0.0 ,1.0 ,1.0 ,0.0 
,,,Total,,,185,"301,442","67,451","9,413","48,426","426,732",0,165.5 ,33.6 ,5.0 ,29.5 ,233.6 ,0.0 
IA,Five Seasons Transportation and Parking (FSTP),7008,B,MB,FT,30,"87,754","24,121","1,739","8,159","121,773",0,46.6 ,11.0 ,1.0 ,4.0 ,62.6 ,0.0 
IA,Five Seasons Transportation and Parking (FSTP),7008,B,MB,PT,30,"7,718",0,0,0,"7,718",0,4.0 ,0.0 ,0.0 ,0.0 ,4.0 ,0.0 
,,,Total,,,30,"95,472","24,121","1,739","8,159","129,491",0,50.6 ,11.0 ,1.0 ,4.0 ,66.6 ,0.0 
IA,Iowa City Transit,7018,B,MB,FT,21,"48,360","12,480","4,160","8,320","73,320",0,21.0 ,8.0 ,2.0 ,4.0 ,35.0 ,0.0 
IA,Iowa City Transit,7018,B,MB,PT,21,"26,482","4,992","4,160","1,040","36,674",0,20.0 ,3.0 ,4.0 ,1.0 ,28.0 ,0.0 
,,,Total,,,21,"74,842","17,472","8,320","9,360","109,994",0,41.0 ,11.0 ,6.0 ,5.0 ,63.0 ,0.0 
IA,Metropolitan Transit Authority of Black Hawk County,7013,B,DR,FT,15,"31,850","5,351","2,325","3,120","42,646","1,040",18.0 ,2.5 ,1.0 ,1.5 ,23.0 ,0.5 
IA,Metropolitan Transit Authority of Black Hawk County,7013,B,DR,PT,15,"4,525",0,0,0,"4,525",0,5.0 ,0.0 ,0.0 ,0.0 ,5.0 ,0.0 
IA,Metropolitan Transit Authority of Black Hawk County,7013,B,MB,FT,12,"40,108","5,351","2,324","3,120","50,903","1,040",18.0 ,2.5 ,1.0 ,1.5 ,23.0 ,0.5 
IA,Metropolitan Transit Authority of Black Hawk County,7013,B,MB,PT,12,"5,010",0,0,0,"5,010",0,4.0 ,0.0 ,0.0 ,0.0 ,4.0 ,0.0 
,,,Total,,,27,"81,493","10,702","4,649","6,240","103,084","2,080",45.0 ,5.0 ,2.0 ,3.0 ,55.0 ,1.0 
IA,Sioux City Transit System (SCTS),7012,B,MB,FT,12,"31,980","10,084",0,"3,691","45,755",0,17.0 ,6.0 ,0.0 ,2.0 ,25.0 ,0.0 
IA,Sioux City Transit System (SCTS),7012,B,MB,PT,12,"16,592",0,0,"1,436","18,028",0,10.0 ,0.0 ,0.0 ,1.0 ,11.0 ,0.0 
,,,Total,,,12,"48,572","10,084",0,"5,127","63,783",0,27.0 ,6.0 ,0.0 ,3.0 ,36.0 ,0.0 
IA,University of Iowa (Cambus),7019,A,DR,FT,3,166,"1,414",42,42,"1,664",0,0.1 ,0.5 ,0.1 ,0.1 ,0.8 ,0.0 
IA,University of Iowa (Cambus),7019,A,DR,PT,3,"13,325","2,045",38,515,"15,923",0,16.0 ,2.5 ,0.5 ,1.0 ,20.0 ,0.0 
IA,University of Iowa (Cambus),7019,A,MB,FT,23,832,"7,509",603,208,"9,152",0,0.4 ,3.5 ,0.2 ,0.1 ,4.2 ,0.0 
IA,University of Iowa (Cambus),7019,A,MB,PT,23,"95,943","12,582","1,052","3,425","113,002",0,110.0 ,15.0 ,1.5 ,4.0 ,130.5 ,0.0 
,,,Total,,,26,"110,266","23,550","1,735","4,190","139,741",0,126.5 ,21.5 ,2.3 ,5.2 ,155.5 ,0.0 
ID,City of Pocatello - Pocatello Regional Transit (PRT),0022,A,DR,FT,6,"5,457","2,323",0,"1,664","9,444",0,3.2 ,1.4 ,0.0 ,0.8 ,5.4 ,0.0 
ID,City of Pocatello - Pocatello Regional Transit (PRT),0022,A,DR,PT,6,"11,372","2,030",16,0,"13,418",0,13.6 ,5.5 ,0.1 ,0.0 ,19.2 ,0.0 
ID,City of Pocatello - Pocatello Regional Transit (PRT),0022,A,MB,FT,9,"5,824","1,931",0,"2,831","10,586",0,2.8 ,1.3 ,0.0 ,1.4 ,5.5 ,0.0 
ID,City of Pocatello - Pocatello Regional Transit (PRT),0022,A,MB,PT,9,"19,353","2,538",218,201,"22,310",0,31.9 ,6.0 ,0.2 ,0.3 ,38.4 ,0.0 
,,,Total,,,15,"42,006","8,822",234,"4,696","55,758",0,51.5 ,14.2 ,0.3 ,2.5 ,68.5 ,0.0 
ID,Targhee Regional Public Transit Authority (TRPTA),0042,A,DR,FT,5,"2,539",980,342,"1,306","5,167",0,2.0 ,0.5 ,0.2 ,0.6 ,3.3 ,0.0 
ID,Targhee Regional Public Transit Authority (TRPTA),0042,A,DR,PT,5,"2,796",0,29,0,"2,825",0,5.0 ,0.0 ,1.0 ,0.0 ,6.0 ,0.0 
ID,Targhee Regional Public Transit Authority (TRPTA),0042,A,MB,FT,5,0,957,307,"1,584","2,848",0,0.0 ,0.6 ,0.2 ,0.7 ,1.5 ,0.0 
ID,Targhee Regional Public Transit Authority (TRPTA),0042,A,MB,PT,5,"15,120",40,46,0,"15,206",0,13.0 ,0.2 ,0.2 ,0.0 ,13.4 ,0.0 
,,,Total,,,10,"20,455","1,977",724,"2,890","26,046",0,20.0 ,1.3 ,1.6 ,1.3 ,24.2 ,0.0 
ID,ValleyRide (ValleyRide),0011,B,DR,FT,8,"17,882","4,193",0,"3,845","25,920",0,9.0 ,3.0 ,0.0 ,2.0 ,14.0 ,0.0 
ID,ValleyRide (ValleyRide),0011,B,DR,PT,8,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
ID,ValleyRide (ValleyRide),0011,B,MB,FT,26,"76,250","18,589",0,"35,134","129,973",0,47.0 ,12.0 ,0.0 ,22.0 ,81.0 ,0.0 
ID,ValleyRide (ValleyRide),0011,B,MB,PT,26,"2,832",287,0,"4,100","7,219",0,3.0 ,1.0 ,0.0 ,4.0 ,8.0 ,0.0 
,,,Total,,,34,"96,964","23,069",0,"43,079","163,112",0,59.0 ,16.0 ,0.0 ,28.0 ,103.0 ,0.0 
IL,Bloomington-Normal Public Transit System (B-NPTS),5047,A,DR,FT,4,"11,919",879,176,"1,872","14,846",0,5.9 ,0.5 ,0.1 ,0.9 ,7.4 ,0.0 
IL,Bloomington-Normal Public Transit System (B-NPTS),5047,A,DR,PT,4,89,881,95,0,"1,065",0,0.1 ,0.5 ,0.1 ,0.0 ,0.7 ,0.0 
IL,Bloomington-Normal Public Transit System (B-NPTS),5047,A,MB,FT,19,"89,650","12,960","1,675","6,448","110,733",0,51.1 ,6.6 ,0.9 ,3.1 ,61.7 ,0.0 
IL,Bloomington-Normal Public Transit System (B-NPTS),5047,A,MB,PT,19,"4,440","3,965",94,0,"8,499",0,2.9 ,2.2 ,0.1 ,0.0 ,5.2 ,0.0 
,,,Total,,,23,"106,098","18,685","2,040","8,320","135,143",0,60.0 ,9.8 ,1.2 ,4.0 ,75.0 ,0.0 
IL,Champaign-Urbana Mass Transit District (C-U MTD),5060,B,DR,FT,7,"12,947","2,104",292,860,"16,203",0,7.0 ,1.2 ,0.2 ,0.6 ,9.0 ,0.0 
IL,Champaign-Urbana Mass Transit District (C-U MTD),5060,B,DR,PT,7,"18,105",0,267,368,"18,740",0,18.6 ,0.0 ,0.2 ,0.3 ,19.1 ,0.0 
IL,Champaign-Urbana Mass Transit District (C-U MTD),5060,B,MB,FT,78,"199,915","55,947","8,641","23,790","288,293",0,107.6 ,30.8 ,4.9 ,12.2 ,155.5 ,0.0 
IL,Champaign-Urbana Mass Transit District (C-U MTD),5060,B,MB,PT,78,"64,476","15,900","5,168","1,993","87,537",0,72.8 ,14.8 ,3.8 ,1.8 ,93.2 ,0.0 
,,,Total,,,85,"295,443","73,951","14,368","27,011","410,773",0,206.0 ,46.8 ,9.1 ,14.9 ,276.8 ,0.0 
IL,Chicago Transit Authority (CTA),5066,B,HR,FT,1002,"3,304,923","1,083,208","1,487,379","706,247","6,581,757","882,509","1,799.2 ",589.8 ,805.1 ,372.6 ,"3,566.7 ",474.1 
IL,Chicago Transit Authority (CTA),5066,B,HR,PT,1002,"62,841",0,0,"6,090","68,931",0,32.9 ,0.0 ,0.0 ,8.7 ,41.6 ,0.0 
IL,Chicago Transit Authority (CTA),5066,B,MB,FT,1797,"8,124,961","2,039,313","641,252","1,111,597","11,917,123","751,465","4,182.8 ","1,049.9 ",333.8 ,580.2 ,"6,146.7 ",391.4 
IL,Chicago Transit Authority (CTA),5066,B,MB,PT,1797,"1,356,647","2,186",0,"10,784","1,369,617",0,881.3 ,1.4 ,0.0 ,15.6 ,898.3 ,0.0 
,,,Total,,,"2,799","12,849,372","3,124,707","2,128,631","1,834,718","19,937,428","1,633,974","6,896.2 ","1,641.1 ","1,138.9 ",977.1 ,"10,653.3 ",865.5 
IL,City of Danville/Danville Mass Transit (DMT),5174,B,MB,FT,8,"21,962","4,464",642,"7,338","34,406",0,11.1 ,2.0 ,0.3 ,3.6 ,17.0 ,0.0 
IL,City of Danville/Danville Mass Transit (DMT),5174,B,MB,PT,8,"3,929","1,254",0,0,"5,183",0,2.0 ,1.0 ,0.0 ,0.0 ,3.0 ,0.0 
