State,Agency,AgencyID,OrgType,Mode,EmployType,VOMs,vehicleOperationsHours,VehicleMaintHours,nonVehicleMaintHours,GeneralAdminHours,TotalOperatingHours,CapitalHours,VehicleOperationsCount,VehicleMaintCount,NonVehicleCount,GeneralAdminCount,TotalOperatingCount,CapitalCount
CA,"Golden Gate Bridge, Highway and Transportation District (GGBHTD)",9016,B,MB,FT,159,"698,127.0","105,499.0","18,936.0","129,362.0","951,924.0","1,060.0",310.0,58.6,10.5,71.9,451.0,0.6
CA,"Golden Gate Bridge, Highway and Transportation District (GGBHTD)",9016,B,MB,PT,159,"14,505.0",0.0,0.0,0.0,"14,505.0",0.0,14.0,0.0,0.0,0.0,14.0,0.0
,,,,Total,,164,"830,851.0","124,861.0","34,701.0","188,186.0","1,178,599.0","5,273.0",486.1,68.6,18.5,104.6,677.8,3.6
CA,Kings County Area Public Transit Agency (KART),9200,B,VP,FT,164,"1,753.0","3,378.0",0.0,0.0,"5,131.0",0.0,1.0,2.0,0.0,0.0,3.0,0.0
CA,Kings County Area Public Transit Agency (KART),9200,B,VP,PT,164,"1,387.0","1,248.0",0.0,"2,773.0","5,408.0",0.0,2.0,1.0,0.0,4.0,7.0,0.0
,,,,Total,,164,"3,140.0","4,626.0",0.0,"2,773.0","10,539.0",0.0,3.0,3.0,0.0,4.0,10.0,0.0
CA,Laguna Beach Municipal Transit (CLB),9119,A,MB,FT,17,"5,617.0","4,917.0",0.0,"1,098.0","11,632.0",0.0,3.0,3.0,0.0,0.5,6.5,0.0
CA,Laguna Beach Municipal Transit (CLB),9119,A,MB,PT,17,"17,927.0","2,035.0",0.0,"2,310.0","22,272.0",0.0,62.0,9.0,0.0,6.0,77.0,0.0
,,,,Total,,17,"23,544.0","6,952.0",0.0,"3,408.0","33,904.0",0.0,65.0,12.0,0.0,6.5,83.5,0.0
CA,Long Beach Transit (LBT),9023,B,MB,FT,179,"946,147.0","191,709.0","52,148.0","135,728.0","1,325,732.0",0.0,545.0,113.0,30.0,77.0,765.0,0.0
CA,Long Beach Transit (LBT),9023,B,MB,PT,179,"8,001.0",0.0,0.0,"5,504.0","13,505.0",0.0,7.0,0.0,0.0,6.0,13.0,0.0
,,,,Total,,179,"954,148.0","191,709.0","52,148.0","141,232.0","1,339,237.0",0.0,552.0,113.0,30.0,83.0,778.0,0.0
CA,Los Angeles County Metropolitan Transportation Authority (LACMTA),9154,B,HR,FT,70,"321,027.0","264,315.0","308,068.0","125,530.0","1,018,940.0",0.0,152.0,135.0,162.0,67.0,516.0,0.0
CA,Los Angeles County Metropolitan Transportation Authority (LACMTA),9154,B,HR,PT,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,Los Angeles County Metropolitan Transportation Authority (LACMTA),9154,B,LR,FT,102,"636,811.0","415,789.0","408,815.0","244,812.0","1,706,227.0",0.0,310.0,211.0,215.0,133.0,869.0,0.0
CA,Los Angeles County Metropolitan Transportation Authority (LACMTA),9154,B,LR,PT,102,"8,267.0",0.0,0.0,0.0,"8,267.0",0.0,6.0,0.0,0.0,0.0,6.0,0.0
CA,Los Angeles County Metropolitan Transportation Authority (LACMTA),9154,B,MB,FT,"2,094","10,317,233.0","3,174,432.0","588,495.0","1,061,615.0","15,141,775.0",0.0,"4,992.0","1,577.0",302.0,563.0,"7,434.0",0.0
CA,Los Angeles County Metropolitan Transportation Authority (LACMTA),9154,B,MB,PT,"2,094","743,965.0",0.0,"3,166.0",0.0,"747,131.0",0.0,764.0,0.0,4.0,0.0,768.0,0.0
,,,,Total,,"2,266","12,027,303.0","3,854,536.0","1,308,544.0","1,431,957.0","18,622,340.0",0.0,"6,224.0","1,923.0",683.0,763.0,"9,593.0",0.0
CA,Montebello Bus Lines (MBL),9041,B,DR,FT,4,"2,123.0","1,106.0",0.0,373.0,"3,602.0",0.0,1.0,0.5,0.0,0.2,1.7,0.0
CA,Montebello Bus Lines (MBL),9041,B,DR,PT,4,"6,369.0",146.0,0.0,124.0,"6,639.0",0.0,4.0,0.1,0.0,0.1,4.2,0.0
CA,Montebello Bus Lines (MBL),9041,B,MB,FT,56,"156,078.0","70,725.0","1,950.0","23,867.0","252,620.0",0.0,96.0,33.0,1.0,13.8,143.8,0.0
CA,Montebello Bus Lines (MBL),9041,B,MB,PT,56,"114,795.0","9,331.0",0.0,"7,928.0","132,054.0",0.0,68.0,3.9,0.0,4.9,76.8,0.0
,,,,Total,,60,"279,365.0","81,308.0","1,950.0","32,292.0","394,915.0",0.0,169.0,37.5,1.0,19.0,226.5,0.0
CA,Monterey-Salinas Transit (MST),9062,B,MB,FT,56,"266,252.0","62,539.0","8,723.0","36,857.0","374,371.0",0.0,144.0,33.0,5.0,20.0,202.0,0.0
CA,Monterey-Salinas Transit (MST),9062,B,MB,PT,56,"2,294.0","3,011.0",0.0,939.0,"6,244.0",0.0,6.0,4.0,0.0,1.0,11.0,0.0
,,,,Total,,56,"268,546.0","65,550.0","8,723.0","37,796.0","380,615.0",0.0,150.0,37.0,5.0,21.0,213.0,0.0
CA,North County Transit District (NCTD),9030,B,MB,FT,139,"701,481.0","159,027.0","93,115.0","153,206.0","1,106,829.0",0.0,371.0,84.0,52.0,85.0,592.0,0.0
CA,North County Transit District (NCTD),9030,B,MB,PT,139,"5,415.0",0.0,0.0,"10,014.0","15,429.0",0.0,7.0,0.0,0.0,7.0,14.0,0.0
,,,,Total,,139,"706,896.0","159,027.0","93,115.0","163,220.0","1,122,258.0",0.0,378.0,84.0,52.0,92.0,606.0,0.0
CA,Norwalk Transit System (NTS),9022,B,DR,FT,12,"11,435.0","3,782.0",420.0,"2,519.0","18,156.0",0.0,6.7,2.3,0.3,1.8,11.1,0.0
CA,Norwalk Transit System (NTS),9022,B,DR,PT,12,"12,506.0",168.0,19.0,0.0,"12,693.0",0.0,10.5,0.1,0.1,0.0,10.7,0.0
CA,Norwalk Transit System (NTS),9022,B,MB,FT,28,"70,245.0","23,234.0","2,582.0","14,850.0","110,911.0",626.0,41.3,13.9,1.6,10.8,67.6,0.4
CA,Norwalk Transit System (NTS),9022,B,MB,PT,28,"76,821.0","1,034.0",115.0,0.0,"77,970.0",0.0,64.5,0.8,0.9,0.0,66.2,0.0
,,,,Total,,40,"171,007.0","28,218.0","3,136.0","17,369.0","219,730.0",626.0,123.0,17.1,2.9,12.6,155.6,0.4
CA,Omnitrans (OMNI),9029,B,MB,FT,145,"787,101.0","182,430.0","47,785.0","117,088.0","1,134,404.0",0.0,457.0,101.0,24.0,78.0,660.0,0.0
CA,Omnitrans (OMNI),9029,B,MB,PT,145,"15,548.0",0.0,0.0,"2,866.0","18,414.0",0.0,16.0,0.0,0.0,2.0,18.0,0.0
,,,,Total,,145,"802,649.0","182,430.0","47,785.0","119,954.0","1,152,818.0",0.0,473.0,101.0,24.0,80.0,678.0,0.0
CA,Orange County Transportation Authority (OCTA),9036,B,MB,FT,482,"2,440,381.0","616,872.0","66,840.0","267,902.0","3,391,995.0",0.0,"1,233.0",320.0,33.0,152.0,"1,738.0",0.0
CA,Orange County Transportation Authority (OCTA),9036,B,MB,PT,482,"66,992.0","6,510.0","2,326.0","20,863.0","96,691.0",0.0,57.0,8.0,6.0,21.0,92.0,0.0
,,,,Total,,482,"2,507,373.0","623,382.0","69,166.0","288,765.0","3,488,686.0",0.0,"1,290.0",328.0,39.0,173.0,"1,830.0",0.0
CA,Placer County Department of Public Works (PCDPW),9196,B,MB,FT,16,"53,511.0","7,452.0",0.0,"23,071.0","84,034.0",0.0,27.0,4.0,0.0,11.0,42.0,0.0
CA,Placer County Department of Public Works (PCDPW),9196,B,MB,PT,16,"11,407.0",0.0,417.0,0.0,"11,824.0",0.0,14.0,0.0,1.0,0.0,15.0,0.0
,,,,Total,,16,"64,918.0","7,452.0",417.0,"23,071.0","95,858.0",0.0,41.0,4.0,1.0,11.0,57.0,0.0
CA,Riverside Transit Agency (RTA),9031,B,MB,FT,76,"454,250.0","91,294.0","20,654.0","76,769.0","642,967.0",0.0,259.5,52.0,12.0,40.7,364.2,0.0
CA,Riverside Transit Agency (RTA),9031,B,MB,PT,76,482.0,0.0,0.0,"14,387.0","14,869.0",0.0,2.0,0.0,0.0,14.1,16.1,0.0
,,,,Total,,76,"454,732.0","91,294.0","20,654.0","91,156.0","657,836.0",0.0,261.5,52.0,12.0,54.8,380.3,0.0
CA,Sacramento Regional Transit District (Sacramento RT),9019,B,LR,FT,56,"222,338.0","138,700.0","99,138.0","120,270.0","580,446.0","44,736.0",116.0,73.0,52.0,63.0,304.0,24.0
CA,Sacramento Regional Transit District (Sacramento RT),9019,B,LR,PT,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,Sacramento Regional Transit District (Sacramento RT),9019,B,MB,FT,195,"1,038,350.0","212,688.0","28,671.0","222,943.0","1,502,652.0","27,960.0",547.0,112.0,15.0,121.0,795.0,15.0
CA,Sacramento Regional Transit District (Sacramento RT),9019,B,MB,PT,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,Total,,251,"1,260,688.0","351,388.0","127,809.0","343,213.0","2,083,098.0","72,696.0",663.0,185.0,67.0,184.0,"1,099.0",39.0
CA,San Diego Metropolitan Transit System (MTS),9026,B,LR,FT,93,"373,771.0","164,596.0","278,529.0","100,096.0","916,992.0",0.0,200.0,87.0,143.0,53.0,483.0,0.0
CA,San Diego Metropolitan Transit System (MTS),9026,B,LR,PT,93,0.0,0.0,"16,813.0",0.0,"16,813.0",0.0,0.0,0.0,26.0,0.0,26.0,0.0
CA,San Diego Metropolitan Transit System (MTS),9026,B,MB,FT,200,"1,149,795.0","339,422.0","36,498.0","60,269.0","1,585,984.0",0.0,584.0,186.0,20.0,33.0,823.0,0.0
CA,San Diego Metropolitan Transit System (MTS),9026,B,MB,PT,200,"17,736.0",0.0,0.0,"3,660.0","21,396.0",0.0,18.0,0.0,0.0,4.0,22.0,0.0
,,,,Total,,293,"1,541,302.0","504,018.0","331,840.0","164,025.0","2,541,185.0",0.0,802.0,273.0,189.0,90.0,"1,354.0",0.0
CA,San Francisco Bay Area Rapid Transit District (BART),9003,B,HR,FT,517,"2,223,508.0","1,067,324.0","1,296,747.0","706,257.0","5,293,836.0","370,106.0","1,256.7",594.6,631.9,404.9,"2,888.1",205.6
CA,San Francisco Bay Area Rapid Transit District (BART),9003,B,HR,PT,517,"120,036.0","3,300.0","5,351.0","6,683.0","135,370.0",0.0,83.0,2.0,3.0,4.0,92.0,0.0
,,,,Total,,517,"2,343,544.0","1,070,624.0","1,302,098.0","712,940.0","5,429,206.0","370,106.0","1,339.7",596.6,634.9,408.9,"2,980.1",205.6
CA,San Francisco Municipal Railway (MUNI),9015,B,CC,FT,28,"414,906.0","104,707.0","189,451.0","58,523.0","767,587.0",0.0,199.5,50.3,91.1,28.1,369.0,0.0
CA,San Francisco Municipal Railway (MUNI),9015,B,CC,PT,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,San Francisco Municipal Railway (MUNI),9015,B,LR,FT,141,"716,460.0","746,071.0","300,259.0","148,587.0","1,911,377.0",0.0,344.5,358.7,144.4,71.4,919.0,0.0
CA,San Francisco Municipal Railway (MUNI),9015,B,LR,PT,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,San Francisco Municipal Railway (MUNI),9015,B,MB,FT,369,"2,343,329.0","593,456.0","8,679.0","216,832.0","3,162,296.0",0.0,"1,126.6",285.3,4.2,104.2,"1,520.3",0.0
CA,San Francisco Municipal Railway (MUNI),9015,B,MB,PT,369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,San Francisco Municipal Railway (MUNI),9015,B,TB,FT,232,"1,499,348.0","278,997.0","143,539.0","145,200.0","2,067,084.0",0.0,720.8,134.1,69.0,69.8,993.7,0.0
CA,San Francisco Municipal Railway (MUNI),9015,B,TB,PT,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,Total,,770,"4,974,043.0","1,723,231.0","641,928.0","569,142.0","7,908,344.0",0.0,"2,391.4",828.4,308.7,273.5,"3,802.0",0.0
CA,San Joaquin Regional Transit District (RTD),9012,B,DR,FT,22,"75,030.0","19,661.0","2,366.0","15,067.0","112,124.0",0.0,31.9,8.4,1.8,7.1,49.2,0.0
CA,San Joaquin Regional Transit District (RTD),9012,B,DR,PT,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,San Joaquin Regional Transit District (RTD),9012,B,MB,FT,81,"415,343.0","110,663.0","10,367.0","80,804.0","617,177.0","4,074.0",173.1,47.6,8.2,39.9,268.8,2.0
CA,San Joaquin Regional Transit District (RTD),9012,B,MB,PT,81,"4,843.0",0.0,0.0,"2,873.0","7,716.0",0.0,6.0,0.0,0.0,3.0,9.0,0.0
,,,,Total,,103,"495,216.0","130,324.0","12,733.0","98,744.0","737,017.0","4,074.0",211.0,56.0,10.0,50.0,327.0,2.0
CA,San Mateo County Transit District (SamTrans),9009,B,MB,FT,213,"654,590.0","202,442.0","12,881.0","471,127.0","1,341,040.0",0.0,333.0,109.0,7.0,251.0,700.0,0.0
CA,San Mateo County Transit District (SamTrans),9009,B,MB,PT,213,"10,019.0",0.0,0.0,"28,868.0","38,887.0",0.0,10.0,0.0,0.0,30.0,40.0,0.0
,,,,Total,,213,"664,609.0","202,442.0","12,881.0","499,995.0","1,379,927.0",0.0,343.0,109.0,7.0,281.0,740.0,0.0
CA,Santa Barbara Metropolitan Transit District (SBMTD),9020,B,MB,FT,80,"250,412.0","45,057.0","1,912.0","25,958.0","323,339.0",0.0,139.0,23.0,1.0,14.0,177.0,0.0
CA,Santa Barbara Metropolitan Transit District (SBMTD),9020,B,MB,PT,80,"35,471.0","10,957.0",0.0,"6,025.0","52,453.0",0.0,21.0,10.0,0.0,5.0,36.0,0.0
,,,,Total,,80,"285,883.0","56,014.0","1,912.0","31,983.0","375,792.0",0.0,160.0,33.0,1.0,19.0,213.0,0.0
CA,Santa Clara Valley Transportation Authority (VTA),9013,B,LR,FT,39,"263,729.0","150,280.0","184,669.0","61,880.0","660,558.0","243,984.0",143.0,82.0,104.0,35.0,364.0,136.0
CA,Santa Clara Valley Transportation Authority (VTA),9013,B,LR,PT,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,Santa Clara Valley Transportation Authority (VTA),9013,B,MB,FT,347,"1,642,472.0","560,178.0","94,077.0","233,376.0","2,530,103.0","242,216.0",910.0,309.0,53.0,135.0,"1,407.0",134.0
CA,Santa Clara Valley Transportation Authority (VTA),9013,B,MB,PT,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,Total,,386,"1,906,201.0","710,458.0","278,746.0","295,256.0","3,190,661.0","486,200.0","1,053.0",391.0,157.0,170.0,"1,771.0",270.0
CA,Santa Cruz Metropolitan Transit District (SCMTD),9006,A,DR,FT,27,"85,770.0","2,123.0",0.0,"2,958.0","90,851.0",0.0,44.0,1.0,0.0,2.0,47.0,0.0
CA,Santa Cruz Metropolitan Transit District (SCMTD),9006,A,DR,PT,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,Santa Cruz Metropolitan Transit District (SCMTD),9006,A,MB,FT,82,"328,378.0","73,487.0","21,103.0","56,508.0","479,476.0","2,080.0",171.0,43.0,12.0,32.0,258.0,1.0
CA,Santa Cruz Metropolitan Transit District (SCMTD),9006,A,MB,PT,82,0.0,0.0,0.0,"1,514.0","1,514.0",0.0,0.0,0.0,0.0,2.0,2.0,0.0
,,,,Total,,109,"414,148.0","75,610.0","21,103.0","60,980.0","571,841.0","2,080.0",215.0,44.0,12.0,36.0,307.0,1.0
CA,Santa Monica's Big Blue Bus (Big Blue Bus ),9008,B,MB,FT,147,"626,437.0","109,999.0","8,320.0","59,017.0","803,773.0","30,428.0",258.0,59.0,4.0,31.0,352.0,15.0
CA,Santa Monica's Big Blue Bus (Big Blue Bus ),9008,B,MB,PT,147,"55,510.0",0.0,0.0,"9,241.0","64,751.0",0.0,28.0,0.0,0.0,8.0,36.0,0.0
,,,,Total,,147,"681,947.0","109,999.0","8,320.0","68,258.0","868,524.0","30,428.0",286.0,59.0,4.0,39.0,388.0,15.0
CA,Simi Valley Transit (SVT),9050,A,DR,FT,11,"10,680.0","3,118.0",0.0,"3,876.0","17,674.0",0.0,6.0,1.7,0.0,2.0,9.7,0.0
CA,Simi Valley Transit (SVT),9050,A,DR,PT,11,"15,572.0",0.0,0.0,"1,379.0","16,951.0",0.0,11.0,0.0,0.0,1.0,12.0,0.0
CA,Simi Valley Transit (SVT),9050,A,MB,FT,8,"18,340.0","8,019.0",0.0,"16,198.0","42,557.0",0.0,10.0,4.3,0.0,9.0,23.3,0.0
CA,Simi Valley Transit (SVT),9050,A,MB,PT,8,"18,559.0",0.0,0.0,0.0,"18,559.0",0.0,13.0,0.0,0.0,0.0,13.0,0.0
,,,,Total,,19,"63,151.0","11,137.0",0.0,"21,453.0","95,741.0",0.0,40.0,6.0,0.0,12.0,58.0,0.0
CA,SunLine Transit Agency (SunLine),9079,A,DR,FT,21,"85,373.0","14,158.0","2,633.0","2,842.0","105,006.0",0.0,40.6,7.3,1.3,1.4,50.6,0.0
CA,SunLine Transit Agency (SunLine),9079,A,DR,PT,21,"7,645.0",0.0,0.0,439.0,"8,084.0",0.0,2.0,0.0,0.0,0.4,2.4,0.0
CA,SunLine Transit Agency (SunLine),9079,A,MB,FT,48,"204,565.0","65,490.0","20,309.0","41,251.0","331,615.0",0.0,104.4,33.8,10.7,22.6,171.5,0.0
CA,SunLine Transit Agency (SunLine),9079,A,MB,PT,48,"11,685.0",0.0,0.0,"3,953.0","15,638.0",0.0,16.0,0.0,0.0,3.6,19.6,0.0
,,,,Total,,69,"309,268.0","79,648.0","22,942.0","48,485.0","460,343.0",0.0,163.0,41.1,12.0,28.0,244.1,0.0
CA,Torrance Transit System (TTS),9010,B,MB,FT,44,"184,876.0","35,355.0","1,554.0","17,004.0","238,789.0",0.0,102.9,19.3,1.0,10.2,133.4,0.0
CA,Torrance Transit System (TTS),9010,B,MB,PT,44,"10,240.0","1,035.0",0.0,"1,094.0","12,369.0",0.0,9.0,1.0,0.0,5.0,15.0,0.0
,,,,Total,,44,"195,116.0","36,390.0","1,554.0","18,098.0","251,158.0",0.0,111.9,20.3,1.0,15.2,148.4,0.0
CA,"University of California, Davis (Unitrans)",9142,A,MB,FT,35,"3,524.0","15,237.0",0.0,"6,287.0","25,048.0",0.0,2.0,8.0,0.0,4.0,14.0,0.0
CA,"University of California, Davis (Unitrans)",9142,A,MB,PT,35,"126,232.0","19,820.0",0.0,"10,271.0","156,323.0",0.0,192.0,24.0,0.0,17.0,233.0,0.0
,,,,Total,,35,"129,756.0","35,057.0",0.0,"16,558.0","181,371.0",0.0,194.0,32.0,0.0,21.0,247.0,0.0
CO,City of Greeley - Transit Services (GET),8010,A,DR,FT,6,"12,138.0","3,071.0",0.0,714.0,"15,923.0",0.0,5.9,1.5,0.0,0.4,7.8,0.0
CO,City of Greeley - Transit Services (GET),8010,A,DR,PT,6,"11,787.0",428.0,0.0,0.0,"12,215.0",0.0,8.0,0.6,0.0,0.0,8.6,0.0
CO,City of Greeley - Transit Services (GET),8010,A,MB,FT,10,"25,774.0","6,834.0",0.0,"1,215.0","33,823.0",0.0,12.1,3.5,0.0,0.6,16.2,0.0
CO,City of Greeley - Transit Services (GET),8010,A,MB,PT,10,"23,122.0",955.0,0.0,0.0,"24,077.0",0.0,16.0,1.4,0.0,0.0,17.4,0.0
,,,,Total,,16,"72,821.0","11,288.0",0.0,"1,929.0","86,038.0",0.0,42.0,7.0,0.0,1.0,50.0,0.0
CO,City of Loveland Transit (COLT),8025,A,DR,FT,3,919.0,0.0,0.0,919.0,"1,838.0",0.0,0.4,0.0,0.0,0.4,0.8,0.0
CO,City of Loveland Transit (COLT),8025,A,DR,PT,3,"8,859.0",0.0,0.0,0.0,"8,859.0",0.0,6.3,0.0,0.0,0.0,6.3,0.0
CO,City of Loveland Transit (COLT),8025,A,MB,FT,2,"1,169.0",0.0,0.0,"1,169.0","2,338.0",0.0,0.6,0.0,0.0,0.6,1.2,0.0
CO,City of Loveland Transit (COLT),8025,A,MB,PT,2,"11,888.0",0.0,0.0,0.0,"11,888.0",0.0,7.7,0.0,0.0,0.0,7.7,0.0
,,,,Total,,5,"22,835.0",0.0,0.0,"2,088.0","24,923.0",0.0,15.0,0.0,0.0,1.0,16.0,0.0
CO,Denver Regional Transportation District (RTD),8006,E,DR,FT,11,"14,961.0","5,489.0","1,640.0","4,540.0","26,630.0",0.0,7.2,2.4,0.8,1.9,12.3,0.0
CO,Denver Regional Transportation District (RTD),8006,E,DR,PT,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Denver Regional Transportation District (RTD),8006,E,LR,FT,91,"475,663.0","144,490.0","94,135.0","91,568.0","805,856.0","153,252.0",274.4,65.4,52.8,53.7,446.3,74.0
CO,Denver Regional Transportation District (RTD),8006,E,LR,PT,91,"1,265.0",0.0,0.0,0.0,"1,265.0",0.0,4.2,0.0,0.0,0.0,4.2,0.0
CO,Denver Regional Transportation District (RTD),8006,E,MB,FT,533,"2,241,717.0","787,870.0","241,903.0","494,759.0","3,766,249.0","55,591.0","1,037.4",375.6,113.5,244.6,"1,771.1",27.0
CO,Denver Regional Transportation District (RTD),8006,E,MB,PT,533,"119,030.0",0.0,0.0,"3,633.0","122,663.0",0.0,163.0,0.0,0.0,27.7,190.7,0.0
,,,,Total,,635,"2,852,636.0","937,849.0","337,678.0","594,500.0","4,722,663.0","208,843.0","1,486.2",443.4,167.1,327.9,"2,424.6",101.0
CO,Pueblo Transit System (PT),8007,B,MB,FT,11,"45,631.0","13,191.0","1,841.0","5,566.0","66,229.0",0.0,22.0,7.0,1.0,3.0,33.0,0.0
CO,Pueblo Transit System (PT),8007,B,MB,PT,11,"3,724.0",0.0,"1,466.0",0.0,"5,190.0",0.0,3.0,0.0,1.0,0.0,4.0,0.0
,,,,Total,,11,"49,355.0","13,191.0","3,307.0","5,566.0","71,419.0",0.0,25.0,7.0,2.0,3.0,37.0,0.0
CO,Transfort ,8011,B,DR,FT,11,"27,993.0",0.0,0.0,"7,570.0","35,563.0",0.0,13.0,0.0,0.0,3.5,16.5,0.0
CO,Transfort ,8011,B,DR,PT,11,"7,797.0",0.0,0.0,593.0,"8,390.0",0.0,8.0,0.0,0.0,1.0,9.0,0.0
CO,Transfort ,8011,B,MB,FT,23,"80,148.0",0.0,0.0,"12,187.0","92,335.0",0.0,38.0,0.0,0.0,6.5,44.5,0.0
CO,Transfort ,8011,B,MB,PT,23,"34,818.0",0.0,0.0,"4,684.0","39,502.0",0.0,39.0,0.0,0.0,3.0,42.0,0.0
,,,,Total,,34,"150,756.0",0.0,0.0,"25,034.0","175,790.0",0.0,98.0,0.0,0.0,14.0,112.0,0.0
CT,"2Plus Partners in Transportation, Inc (2Plus)",1110,F,VP,FT,33,0.0,0.0,0.0,"3,584.0","3,584.0",0.0,0.0,0.0,0.0,2.0,2.0,0.0
CT,"2Plus Partners in Transportation, Inc (2Plus)",1110,F,VP,PT,33,0.0,0.0,0.0,190.0,190.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
,,,,Total,,33,0.0,0.0,0.0,"3,774.0","3,774.0",0.0,0.0,0.0,0.0,4.0,4.0,0.0
CT,Connecticut Transit - Hartford Division (CTTransit),1048,D,MB,FT,188,"779,603.0","230,707.0","28,754.0","50,627.0","1,089,691.0",0.0,357.0,106.0,13.0,23.0,499.0,0.0
CT,Connecticut Transit - Hartford Division (CTTransit),1048,D,MB,PT,188,"4,576.0",0.0,0.0,"27,300.0","31,876.0",0.0,4.0,0.0,0.0,24.0,28.0,0.0
,,,,Total,,188,"784,179.0","230,707.0","28,754.0","77,927.0","1,121,567.0",0.0,361.0,106.0,13.0,47.0,527.0,0.0
CT,Connecticut Transit - New Haven Division (CTTransit),1055,D,MB,FT,88,"442,658.0","108,187.0","15,411.0","32,481.0","598,737.0",0.0,203.0,50.0,7.0,15.0,275.0,0.0
CT,Connecticut Transit - New Haven Division (CTTransit),1055,D,MB,PT,88,"3,900.0",0.0,0.0,"19,942.0","23,842.0",0.0,3.0,0.0,0.0,13.0,16.0,0.0
,,,,Total,,88,"446,558.0","108,187.0","15,411.0","52,423.0","622,579.0",0.0,206.0,50.0,7.0,28.0,291.0,0.0
CT,Connecticut Transit - Stamford Division (CTTransit),1056,D,MB,FT,41,"191,070.0","41,151.0","7,214.0","11,403.0","250,838.0",0.0,88.0,19.0,3.0,5.0,115.0,0.0
CT,Connecticut Transit - Stamford Division (CTTransit),1056,D,MB,PT,41,"2,198.0",0.0,0.0,"1,092.0","3,290.0",0.0,2.0,0.0,0.0,4.0,6.0,0.0
,,,,Total,,41,"193,268.0","41,151.0","7,214.0","12,495.0","254,128.0",0.0,90.0,19.0,3.0,9.0,121.0,0.0
CT,Greater Bridgeport Transit Authority (GBTA),1050,B,MB,FT,44,"200,183.0","35,398.0","22,079.0","22,536.0","280,196.0",0.0,100.0,19.0,12.0,15.0,146.0,0.0
CT,Greater Bridgeport Transit Authority (GBTA),1050,B,MB,PT,44,"14,918.0",0.0,0.0,"2,432.0","17,350.0",0.0,11.0,0.0,0.0,7.0,18.0,0.0
,,,,Total,,44,"215,101.0","35,398.0","22,079.0","24,968.0","297,546.0",0.0,111.0,19.0,12.0,22.0,164.0,0.0
CT,Greater Hartford Ridesharing Corporation - The Rideshare Company,1108,A,VP,FT,302,0.0,0.0,0.0,"9,842.0","9,842.0",0.0,0.0,0.0,0.0,7.0,7.0,0.0
CT,Greater Hartford Ridesharing Corporation - The Rideshare Company,1108,A,VP,PT,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,Total,,302,0.0,0.0,0.0,"9,842.0","9,842.0",0.0,0.0,0.0,0.0,7.0,7.0,0.0
CT,Housatonic Area Regional Transit (HART),1051,A,DR,FT,16,"40,244.0","4,009.0",0.0,"5,369.0","49,622.0",0.0,22.1,2.4,0.0,2.9,27.4,0.0
CT,Housatonic Area Regional Transit (HART),1051,A,DR,PT,16,0.0,319.0,0.0,390.0,709.0,0.0,0.0,0.6,0.0,0.3,0.9,0.0
CT,Housatonic Area Regional Transit (HART),1051,A,MB,FT,25,"73,216.0","12,930.0",0.0,"8,963.0","95,109.0",0.0,35.2,5.1,0.0,4.4,44.7,0.0
CT,Housatonic Area Regional Transit (HART),1051,A,MB,PT,25,"6,787.0","1,055.0",0.0,910.0,"8,752.0",0.0,8.4,1.9,0.0,0.7,11.0,0.0
,,,,Total,,41,"120,247.0","18,313.0",0.0,"15,632.0","154,192.0",0.0,65.7,10.0,0.0,8.3,84.0,0.0
CT,Middletown Transit District (MTD),1063,B,MB,FT,6,"29,899.0","6,552.0","1,450.0","10,054.0","47,955.0",0.0,15.0,4.0,2.0,6.0,27.0,0.0
CT,Middletown Transit District (MTD),1063,B,MB,PT,6,0.0,0.0,0.0,"2,080.0","2,080.0",0.0,0.0,0.0,0.0,2.0,2.0,0.0
,,,,Total,,6,"29,899.0","6,552.0","1,450.0","12,134.0","50,035.0",0.0,15.0,4.0,2.0,8.0,29.0,0.0
