State,Agency,AgencyID,OrgType,Mode,EmployType,VOMs,vehicleOperationsHours,VehicleMaintHours,nonVehicleMaintHours,GeneralAdminHours,TotalOperatingHours,CapitalHours,VehicleOperationsCount,VehicleMaintCount,NonVehicleCount,GeneralAdminCount,TotalOperatingCount,CapitalCount
TN,Jackson Transit Authority (JTA),4057,A,MB,PT,8,"1,539",719,0,0,"2,258",0,1.5,0.7,0,0,2.2,0
TN,Johnson City Transit System (JCT),4054,A,DR,FT,8,"19,793",880,595,"3,010","24,278",0,10.1,0.5,0.3,1.6,12.5,0
TN,Johnson City Transit System (JCT),4054,A,DR,PT,8,"5,793",792,0,0,"6,585",0,4,3,0,0,7,0
TN,Johnson City Transit System (JCT),4054,A,MB,FT,8,"24,234","2,362",892,"4,516","32,004",0,11.3,1.2,0.4,2.3,15.2,0
TN,Johnson City Transit System (JCT),4054,A,MB,PT,8,"5,153","1,188",0,0,"6,341",0,3,2,0,0,5,0
TN,Knoxville Area Transit (KAT),4002,A,DR,FT,13,"39,698","4,160",0,"2,080","45,938",0,18,2,0,1,21,0
TN,Knoxville Area Transit (KAT),4002,A,DR,PT,13,"9,532",0,0,"1,456","10,988",0,8,0,0,2,10,0
TN,Knoxville Area Transit (KAT),4002,A,MB,FT,75,"388,454","79,334","2,080","45,796","515,664",0,174,37,1,22,234,0
TN,Knoxville Area Transit (KAT),4002,A,MB,PT,75,"6,422","8,528","8,925","2,023","25,898",0,7,8,5,4,24,0
TN,Memphis Area Transit Authority (MATA),4003,A,DR,FT,44,"130,491","9,286",0,"3,840","143,617",0,95,5,0,2,102,0
TN,Memphis Area Transit Authority (MATA),4003,A,DR,PT,44,0,0,0,0,0,0,0,0,0,0,0,0
TN,Memphis Area Transit Authority (MATA),4003,A,LR,FT,15,"82,416","44,608",0,"11,873","138,897",0,33,22,0,6,61,0
TN,Memphis Area Transit Authority (MATA),4003,A,LR,PT,15,0,0,0,0,0,0,0,0,0,0,0,0
TN,Memphis Area Transit Authority (MATA),4003,A,MB,FT,149,"687,066","177,836","11,596","127,579","1,004,077",0,286,83,6,64,439,0
TN,Memphis Area Transit Authority (MATA),4003,A,MB,PT,149,"1,558",0,"4,983",0,"6,541",0,1,0,3,0,4,0
TN,Metropolitan Transit Authority (MTA),4004,A,DR,FT,36,"105,753","27,684","11,395","9,046","153,878",0,47.8,13.2,5.7,4.5,71.2,0
TN,Metropolitan Transit Authority (MTA),4004,A,DR,PT,36,"2,470",0,456,685,"3,611",0,2,0,0.3,0.3,2.6,0
TN,Metropolitan Transit Authority (MTA),4004,A,MB,FT,113,"556,929","94,271","38,803","30,811","720,814",0,251.9,44.8,19.3,15.3,331.3,0
TN,Metropolitan Transit Authority (MTA),4004,A,MB,PT,113,"13,008",0,"1,552","2,334","16,894",0,7,0,0.8,1.2,9,0
TX,Abilene Transit System (CityLink),6040,A,DR,FT,18,"34,906","8,189","1,084","2,944","47,123",0,17,3.5,0.5,1.5,22.5,0
TX,Abilene Transit System (CityLink),6040,A,DR,PT,18,"15,287",0,0,305,"15,592",0,12,0,0,0.5,12.5,0
TX,Abilene Transit System (CityLink),6040,A,MB,FT,18,"26,333","6,432",817,"2,944","36,526",0,12,3.5,0.5,1.5,17.5,0
TX,Abilene Transit System (CityLink),6040,A,MB,PT,18,"11,533",0,0,304,"11,837",0,9,0,0,0.5,9.5,0
TX,Amarillo City Transit (ACT),6001,A,DR,FT,5,"27,209","1,539",0,"2,531","31,279",0,14,1,0,1.3,16.3,0
TX,Amarillo City Transit (ACT),6001,A,DR,PT,5,0,0,0,0,0,0,0,0,0,0,0,0
TX,Amarillo City Transit (ACT),6001,A,MB,FT,12,"41,982","13,337","1,482","5,056","61,857",0,21,7.2,0.8,2.7,31.7,0
TX,Amarillo City Transit (ACT),6001,A,MB,PT,12,"5,986",0,0,0,"5,986",0,6,0,0,0,6,0
TX,ATC / Vancom (ATC),6092,D,DR,FT,170,"560,636","34,192",0,"25,447","620,275",0,290,16,0,14,320,0
TX,ATC / Vancom (ATC),6092,D,DR,PT,170,0,0,0,0,0,0,0,0,0,0,0,0
TX,Beaumont Municipal Transit System (BMT),6016,E,DR,FT,5,"17,134","5,939",0,"1,350","24,423",0,8.2,2.8,0,0.6,11.6,0
TX,Beaumont Municipal Transit System (BMT),6016,E,DR,PT,5,0,0,0,0,0,0,0,0,0,0,0,0
TX,Beaumont Municipal Transit System (BMT),6016,E,MB,FT,12,"64,831","12,956",0,"4,890","82,677",0,31.1,6.2,0,2.4,39.7,0
TX,Beaumont Municipal Transit System (BMT),6016,E,MB,PT,12,0,0,0,0,0,0,0,0,0,0,0,0
TX,Brazos Transit District (The District),6059,B,DR,FT,6,"13,893","2,575",421,"1,493","18,382",0,7.4,1.8,0.3,1,10.5,0
TX,Brazos Transit District (The District),6059,B,DR,PT,6,573,0,0,0,573,0,0.3,0,0,0,0.3,0
TX,Brazos Transit District (The District),6059,B,MB,FT,8,"30,924","5,733",936,"3,325","40,918",0,16.6,4,0.6,2.3,23.5,0
TX,Brazos Transit District (The District),6059,B,MB,PT,8,"1,277",0,0,0,"1,277",0,0.7,0,0,0,0.7,0
TX,Capital Metropolitan Transportation Authority (CMTA),6048,B,DR,FT,79,"363,691","83,761","6,293","37,580","491,325","5,958",174,42,3.5,20,239.5,3
TX,Capital Metropolitan Transportation Authority (CMTA),6048,B,DR,PT,79,"1,338",0,0,350,"1,688",0,3,0,0,1.5,4.5,0
TX,Capital Metropolitan Transportation Authority (CMTA),6048,B,MB,FT,228,"1,231,370","274,914","43,931","117,537","1,667,752",457,653,136,22.5,61.5,873,0.3
TX,Capital Metropolitan Transportation Authority (CMTA),6048,B,MB,PT,228,"28,382",0,0,"1,095","29,477",0,94,0,0,4.6,98.6,0
TX,Capital Metropolitan Transportation Authority (CMTA),6048,B,VP,FT,121,0,0,0,"11,233","11,233",0,0,0,0,6,6,0
TX,Capital Metropolitan Transportation Authority (CMTA),6048,B,VP,PT,121,0,0,0,0,0,0,0,0,0,0,0,0
TX,City of Brownsville - Brownsville Urban System (BUS),6014,A,DR,FT,10,"32,307","2,704","1,082","2,387","38,480",0,15.6,1.2,0.5,1.1,18.4,0
TX,City of Brownsville - Brownsville Urban System (BUS),6014,A,DR,PT,10,0,"1,082",0,0,"1,082",0,0,1,0,0,1,0
TX,City of Brownsville - Brownsville Urban System (BUS),6014,A,MB,FT,15,"80,469","7,696","3,078","7,557","98,800",0,38.6,3.8,1.5,3.7,47.6,0
TX,City of Brownsville - Brownsville Urban System (BUS),6014,A,MB,PT,15,0,"3,078",0,0,"3,078",0,0,3,0,0,3,0
TX,City of Grand Prairie Transportation Services Department (Grand Connection),6068,A,DR,FT,7,"14,560",458,0,"2,600","17,618",0,8,0.4,0,1.3,9.7,0
TX,City of Grand Prairie Transportation Services Department (Grand Connection),6068,A,DR,PT,7,"1,560",0,0,0,"1,560",0,1,0,0,0,1,0
TX,City of Mesquite (MTED),6070,A,DR,FT,10,"8,761",447,0,0,"9,208",0,5,0.3,0,0,5.3,0
TX,City of Mesquite (MTED),6070,A,DR,PT,10,"8,729",0,0,0,"8,729",0,5,0,0,0,5,0
TX,City of San Angelo (COSA),6037,A,DR,FT,7,"14,560",0,0,0,"14,560",0,7,0,0,0,7,0
TX,City of San Angelo (COSA),6037,A,DR,PT,7,0,0,0,"2,080","2,080",0,0,0,0,1,1,0
TX,City of San Angelo (COSA),6037,A,MB,FT,6,"24,960","2,080",0,"2,080","29,120",0,12,1,0,1,14,0
TX,City of San Angelo (COSA),6037,A,MB,PT,6,0,0,0,"2,080","2,080",0,0,0,0,1,1,0
TX,"City Transit Management Company, Inc. (Citibus)",6010,A,DR,FT,22,"52,853","9,581","2,067","3,940","68,441",0,25,4,1,2,32,0
TX,"City Transit Management Company, Inc. (Citibus)",6010,A,DR,PT,22,"2,202",0,0,0,"2,202",0,2,0,0,0,2,0
TX,"City Transit Management Company, Inc. (Citibus)",6010,A,MB,FT,58,"111,751","31,146","6,225","12,809","161,931",0,58,15,3,6,82,0
TX,"City Transit Management Company, Inc. (Citibus)",6010,A,MB,PT,58,"48,168",0,495,0,"48,663",0,50,0,1,0,51,0
TX,Corpus Christi Regional Transportation Authority (The B),6051,B,MB,FT,50,"202,656","74,657","16,821","56,107","350,241",0,122,35,12,34,203,0
TX,Corpus Christi Regional Transportation Authority (The B),6051,B,MB,PT,50,"1,178",0,0,"1,595","2,773",0,1,0,0,2,3,0
TX,"Dallas - VPSI, Inc.",6084,E,VP,FT,132,0,0,0,"6,240","6,240",0,0,0,0,3,3,0
TX,"Dallas - VPSI, Inc.",6084,E,VP,PT,132,0,0,0,0,0,0,0,0,0,0,0,0
TX,Dallas Area Rapid Transit (DART),6056,B,LR,FT,82,"573,591","205,901","265,744","183,631","1,228,867","198,494",259,140,130,97,626,104
TX,Dallas Area Rapid Transit (DART),6056,B,LR,PT,82,"15,581",0,"2,168","1,064","18,813","1,239",10,0,2,1,13,1
TX,Dallas Area Rapid Transit (DART),6056,B,MB,FT,605,"3,296,077","770,933","101,917","522,202","4,691,129","62,387","1,375.00",355,49,257,"2,036.00",33
TX,Dallas Area Rapid Transit (DART),6056,B,MB,PT,605,"63,206",0,"2,669","3,482","69,357",396,52,0,2,10,64,1
TX,Dallas Area Rapid Transit (DART),6056,B,VP,FT,67,0,0,0,"2,880","2,880",0,0,0,0,4,4,0
TX,Dallas Area Rapid Transit (DART),6056,B,VP,PT,67,0,0,0,0,0,0,0,0,0,0,0,0
TX,Fort Worth Transportation Authority (The T),6007,B,DR,FT,35,"115,917","21,909","8,570","27,348","173,744",0,78,12,4,15,109,0
TX,Fort Worth Transportation Authority (The T),6007,B,DR,PT,35,"11,500",0,0,0,"11,500",0,9,0,0,0,9,0
TX,Fort Worth Transportation Authority (The T),6007,B,MB,FT,114,"410,256","172,648","59,900","82,542","725,346",0,226,82,34,43,385,0
TX,Fort Worth Transportation Authority (The T),6007,B,MB,PT,114,"21,250",0,0,"5,210","26,460",0,17,0,0,19.5,36.5,0
TX,Golden Crescent Regional Planning Commssion (VICTORIA TRANSIT),6095,A,DR,FT,5,"7,739","1,354",0,"1,187","10,280",0,4,1,0,1,6,0
TX,Golden Crescent Regional Planning Commssion (VICTORIA TRANSIT),6095,A,DR,PT,5,"13,021",178,37,0,"13,236",0,7,1,1,0,9,0
TX,Golden Crescent Regional Planning Commssion (VICTORIA TRANSIT),6095,A,MB,FT,6,"15,717","1,655",0,"1,451","18,823",0,8.7,0.9,0,0.8,10.4,0
TX,Golden Crescent Regional Planning Commssion (VICTORIA TRANSIT),6095,A,MB,PT,6,"7,021",217,45,0,"7,283",0,3.9,0.2,0.1,0,4.2,0
TX,Handitran Special Transit Division - City of Arlington (Handitran),6041,B,DR,FT,12,"24,544",0,0,"2,220","26,764",50,15,0,0,1.6,16.6,0
TX,Handitran Special Transit Division - City of Arlington (Handitran),6041,B,DR,PT,12,"13,714",0,0,"1,134","14,848",0,13.3,0,0,1,14.3,0
TX,Hill Country Transit District (The Hop),6091,E,DR,FT,23,"55,898","3,162","1,039","3,859","63,958",0,29.3,1.6,0.3,2.2,33.4,0
TX,Hill Country Transit District (The Hop),6091,E,DR,PT,23,0,0,0,0,0,0,0,0,0,0,0,0
TX,Hill Country Transit District (The Hop),6091,E,MB,FT,19,"61,756","5,301","1,758","6,318","75,133",0,26.5,2.4,0.7,3.5,33.1,0
TX,Hill Country Transit District (The Hop),6091,E,MB,PT,19,0,0,0,0,0,0,0,0,0,0,0,0
TX,Island Transit (I T),6015,A,DR,FT,4,"11,438","10,476",0,"2,115","24,029",0,5,5,0,1,11,0
TX,Island Transit (I T),6015,A,DR,PT,4,419,626,0,"1,356","2,401",0,3,1,0,2,6,0
TX,Island Transit (I T),6015,A,LR,FT,4,"6,947","10,458",0,"2,013","19,418",0,6,5,0,1,12,0
TX,Island Transit (I T),6015,A,LR,PT,4,"4,561",626,0,0,"5,187",0,6,1,0,0,7,0
TX,Island Transit (I T),6015,A,MB,FT,11,"38,453","10,458",0,"2,013","50,924",0,26,5,0,1,32,0
TX,Island Transit (I T),6015,A,MB,PT,11,"17,026",626,0,976,"18,628",0,23,1,0,1,25,0
TX,"Laredo Transit Management, Inc. (El Metro)",6009,A,DR,FT,15,"50,207","4,925","9,267","3,096","67,495",0,23,2,4,2,31,0
TX,"Laredo Transit Management, Inc. (El Metro)",6009,A,DR,PT,15,0,0,0,0,0,0,0,0,0,0,0,0
TX,"Laredo Transit Management, Inc. (El Metro)",6009,A,MB,FT,34,"197,369","35,671","37,069","12,384","282,493",0,97,16,18,7,138,0
TX,"Laredo Transit Management, Inc. (El Metro)",6009,A,MB,PT,34,"25,956",0,0,0,"25,956",0,22,0,0,0,22,0
TX,Lower Rio Grande Valley Development Council (LRGVDC),6090,B,DR,FT,1,"4,556",378,0,417,"5,351",0,2.1,0.2,0,0.2,2.5,0
TX,Lower Rio Grande Valley Development Council (LRGVDC),6090,B,DR,PT,1,0,0,0,0,0,0,0,0,0,0,0,0
TX,Lower Rio Grande Valley Development Council (LRGVDC),6090,B,MB,FT,5,"14,471",322,0,663,"15,456",0,5.5,0.2,0,0.3,6,0
TX,Lower Rio Grande Valley Development Council (LRGVDC),6090,B,MB,PT,5,0,0,0,0,0,0,0,0,0,0,0,0
TX,Mass Transit Department - City of El Paso (Sun Metro),6006,B,DR,FT,51,"194,288","32,445","3,511","37,655","267,899",0,80,15,2,19,116,0
TX,Mass Transit Department - City of El Paso (Sun Metro),6006,B,DR,PT,51,0,0,0,175,175,0,0,0,0,0.2,0.2,0
TX,Mass Transit Department - City of El Paso (Sun Metro),6006,B,MB,FT,121,"715,416","267,750","13,852","69,360","1,066,378",0,324,126,7,34,491,0
TX,Mass Transit Department - City of El Paso (Sun Metro),6006,B,MB,PT,121,"8,423",0,0,"1,150","9,573",0,5,0,0,1,6,0
TX,"Metropolitan Transit Authority of Harris County, Texas (Metro)",6008,B,LR,FT,17,"247,045","68,196","70,422","9,329","394,992","3,673",109.2,33.2,35.9,4.1,182.4,1.7
TX,"Metropolitan Transit Authority of Harris County, Texas (Metro)",6008,B,LR,PT,17,0,0,0,802,802,0,0,0,0,0,0,0
TX,"Metropolitan Transit Authority of Harris County, Texas (Metro)",6008,B,MB,FT,967,"3,207,642","1,320,687","270,694","746,658","5,545,681","307,739","1,622.20",713.4,145.2,371,"2,851.80",150.9
TX,"Metropolitan Transit Authority of Harris County, Texas (Metro)",6008,B,MB,PT,967,"61,359","2,093",0,0,"63,452",0,63.7,1,0,0,64.7,0
TX,Midland-Odessa Urban Transit District (EZ RIDER),6097,A,DR,FT,4,"6,002",428,0,403,"6,833",0,2.8,0.2,0,0.2,3.2,0
TX,Midland-Odessa Urban Transit District (EZ RIDER),6097,A,DR,PT,4,661,562,0,0,"1,223",0,0.6,0.3,0,0,0.9,0
TX,Midland-Odessa Urban Transit District (EZ RIDER),6097,A,MB,FT,11,"54,022","3,850",0,"3,630","61,502",0,25.2,1.8,0,1.8,28.8,0
TX,Midland-Odessa Urban Transit District (EZ RIDER),6097,A,MB,PT,11,"5,953","5,059",0,0,"11,012",0,5.4,2.7,0,0,8.1,0
TX,Port Arthur Transit (PAT),6013,A,DR,FT,4,"5,854","3,677",0,"1,897","11,428",0,3,2,0,1,6,0
TX,Port Arthur Transit (PAT),6013,A,DR,PT,4,"2,474",0,0,0,"2,474",0,1.5,0,0,0,1.5,0
TX,Port Arthur Transit (PAT),6013,A,MB,FT,5,"13,312","5,183",0,"4,565","23,060",0,7.5,3,0,2.5,13,0
TX,Port Arthur Transit (PAT),6013,A,MB,PT,5,"8,342","1,279",0,0,"9,621",0,5.5,1,0,0,6.5,0
TX,The Gulf Coast Center (Connect Transit),6082,B,DR,FT,35,"55,087","3,543",0,"4,853","63,483",0,31,2,0,3,36,0
TX,The Gulf Coast Center (Connect Transit),6082,B,DR,PT,35,"5,435",392,0,0,"5,827",0,2,2,0,0,4,0
TX,VIA Metropolitan Transit (VIA),6011,B,DR,FT,82,"365,485","35,426","4,269","43,270","448,450",959,189.1,18.9,2.3,23.3,233.6,0.5
TX,VIA Metropolitan Transit (VIA),6011,B,DR,PT,82,"20,298",0,0,0,"20,298",0,14.4,0,0,0,14.4,0
TX,VIA Metropolitan Transit (VIA),6011,B,MB,FT,355,"1,592,486","406,990","129,888","305,433","2,434,797","6,145",713.1,217.7,69.9,165.3,"1,166.00",3.1
TX,VIA Metropolitan Transit (VIA),6011,B,MB,PT,355,"195,995",0,0,"20,942","216,937",0,189,0,0,11,200,0
TX,"Waco Transit System, Inc. (WTS)",6012,A,DR,FT,6,"15,449","3,605",435,"2,419","21,908",0,7.8,4,0.2,1.2,13.2,0
TX,"Waco Transit System, Inc. (WTS)",6012,A,DR,PT,6,334,0,424,0,758,0,0.8,0,0.3,0,1.1,0
TX,"Waco Transit System, Inc. (WTS)",6012,A,MB,FT,15,"61,798","14,421","1,740","9,677","87,636",0,31.2,9.2,0.8,4.8,46,0
TX,"Waco Transit System, Inc. (WTS)",6012,A,MB,PT,15,"1,335",0,"1,696",0,"3,031",0,3.2,0,1.2,0,4.4,0
UT,Utah Transit Authority (UTA),8001,B,DR,FT,80,"209,516","47,614","3,391","20,826","281,347",0,113.3,25.7,1.8,11.3,152.1,0
UT,Utah Transit Authority (UTA),8001,B,DR,PT,80,0,0,0,0,0,92,0,0,0,0,0,0
UT,Utah Transit Authority (UTA),8001,B,LR,FT,42,"187,152","101,701","102,988","54,880","446,721","30,923",101.2,55,55.7,29.7,241.6,16.7
UT,Utah Transit Authority (UTA),8001,B,LR,PT,42,0,0,0,0,0,0,0,0,0,0,0,0
UT,Utah Transit Authority (UTA),8001,B,MB,FT,384,"1,515,467","478,888","55,879","375,333","2,425,567","13,223",819.2,258.9,30.2,202.9,"1,311.20",7.2
UT,Utah Transit Authority (UTA),8001,B,MB,PT,384,0,0,0,0,0,0,0,0,0,0,0,0
UT,Utah Transit Authority (UTA),8001,B,VP,FT,288,0,0,0,"13,157","13,157",0,0,0,0,8.1,8.1,0
UT,Utah Transit Authority (UTA),8001,B,VP,PT,288,0,0,0,0,0,0,0,0,0,0,0,0
VA,Blacksburg Transit (BT),3091,A,DR,FT,3,"1,771","1,439",241,"3,384","6,835",0,1,1,0.1,2,4.1,0
VA,Blacksburg Transit (BT),3091,A,DR,PT,3,"7,811",0,0,0,"7,811",0,8,0,0,0,8,0
VA,Blacksburg Transit (BT),3091,A,MB,FT,25,"14,849","10,550","1,765","11,017","38,181",0,8,5.5,0.9,6,20.4,0
VA,Blacksburg Transit (BT),3091,A,MB,PT,25,"91,792",944,19,"5,067","97,822",0,84,9,0.1,30,123.1,0
VA,Charlottesville Transit Service (CTS),3036,B,MB,FT,21,"82,989","13,599",689,"5,540","102,817",0,44.2,6.6,0.5,3.7,55,0
VA,Charlottesville Transit Service (CTS),3036,B,MB,PT,21,"19,466",892,636,518,"21,512",0,16.7,0.6,0.4,0.3,18,0
VA,City of Alexandria - Alexandria Transit Company (Dash),3071,A,MB,FT,47,"175,571","34,451",0,"9,522","219,544",0,73.2,16.8,0,5.5,95.5,0
VA,City of Alexandria - Alexandria Transit Company (Dash),3071,A,MB,PT,47,"8,042",0,0,0,"8,042",0,14.1,0,0,0,14.1,0
VA,City of Danville Mass Transit System (Danville Transit),3069,A,DR,FT,4,"4,492",448,0,0,"4,940",0,2,0.2,0,0,2.2,0
VA,City of Danville Mass Transit System (Danville Transit),3069,A,DR,PT,4,"1,925",39,37,72,"2,073",0,4,3,7,3,17,0
VA,City of Danville Mass Transit System (Danville Transit),3069,A,MB,FT,7,"15,640","1,851",0,0,"17,491",0,12,1,0,0,13,0
VA,City of Danville Mass Transit System (Danville Transit),3069,A,MB,PT,7,"5,514",395,111,412,"6,432",0,8,9,10,3,30,0
VA,City of Fairfax CUE Bus (CUE),3058,A,MB,FT,8,"39,890","3,621",0,"2,233","45,744",0,22.7,2,0,1.3,26,0
VA,City of Fairfax CUE Bus (CUE),3058,A,MB,PT,8,"16,055",0,0,0,"16,055",0,16,0,0,0,16,0
VA,City of Harrisonburg Department of Public Transportation (Harrisonburg Transit),3094,B,DR,FT,5,"6,961","1,752",261,"1,268","10,242",0,3.4,1.1,0.2,0.7,5.4,0
VA,City of Harrisonburg Department of Public Transportation (Harrisonburg Transit),3094,B,DR,PT,5,"2,636",133,0,0,"2,769",3,3,0.2,0,0,3.2,0.1
VA,City of Harrisonburg Department of Public Transportation (Harrisonburg Transit),3094,B,MB,FT,18,"30,368","7,007",0,"5,076","42,451",0,14.6,4.4,0,2.6,21.6,0
VA,City of Harrisonburg Department of Public Transportation (Harrisonburg Transit),3094,B,MB,PT,18,"27,564",696,"1,044",614,"29,918",3,39,1.6,3,2,45.6,0.1
VA,Fredericksburg Regional Transit (FRED),3079,A,MB,FT,17,"1,944","1,944",0,"5,832","9,720",0,1,1,0,3,5,0
VA,Fredericksburg Regional Transit (FRED),3079,A,MB,PT,17,"46,564",0,0,"2,128","48,692",0,42,0,0,2,44,0
VA,Greater Lynchburg Transit Company (GLTC),3008,A,DR,FT,3,0,0,0,"1,700","1,700",0,0,0,0,0.8,0.8,0
VA,Greater Lynchburg Transit Company (GLTC),3008,A,DR,PT,3,"6,873",304,711,0,"7,888",0,8,2,1,0,11,0
VA,Greater Lynchburg Transit Company (GLTC),3008,A,MB,FT,18,"68,067","12,054","3,600","21,432","105,153",0,32,5,2,10.2,49.2,0
VA,Greater Lynchburg Transit Company (GLTC),3008,A,MB,PT,18,"8,429","2,642","2,537","3,719","17,327",0,10,4,2,3,19,0
VA,Greater Richmond Transit Company (GRTC Transit System),3006,B,MB,FT,145,"490,643","102,748","9,335","91,650","694,376",0,274,49,7,47,377,0
VA,Greater Richmond Transit Company (GRTC Transit System),3006,B,MB,PT,145,"51,199","16,380","1,213","3,120","71,912",0,28,9,1,2,40,0
VA,Greater Roanoke Transit Company (Valley Metro),3007,B,MB,FT,31,"137,090","20,004","7,546","16,720","181,360",0,77,11,4,9,101,0
VA,Greater Roanoke Transit Company (Valley Metro),3007,B,MB,PT,31,0,"3,120",0,"1,040","4,160",0,0,3,0,1,4,0
VA,Petersburg Area Transit (PAT),3009,A,DR,FT,2,"4,160",0,0,"2,080","6,240",0,2,0,0,1,3,0
VA,Petersburg Area Transit (PAT),3009,A,DR,PT,2,"2,250",0,0,0,"2,250",0,3,0,0,0,3,0
VA,Petersburg Area Transit (PAT),3009,A,MB,FT,12,"35,360","8,270",0,"8,270","51,900",0,17,4,0,4,25,0
VA,Petersburg Area Transit (PAT),3009,A,MB,PT,12,"19,500",0,"2,250",0,"21,750",0,13,0,3,0,16,0
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit (HRT)",3083,B,MB,FT,276,"1,011,873","248,298","39,097","277,256","1,576,524",0,493,123,21,156,793,0
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit (HRT)",3083,B,MB,PT,276,"144,860",0,"2,347","1,762","148,969",0,87,0,4,6,97,0
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit (HRT)",3083,B,VP,FT,32,0,"1,416",0,"1,013","2,429",0,0,0.8,0,1,1.8,0
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit (HRT)",3083,B,VP,PT,32,0,0,0,0,0,0,0,0,0,0,0,0
VA,Williamsburg Area Transport (WAT),3076,A,DR,FT,3,"4,453",0,0,"1,248","5,701",0,2,0,0,0.6,2.6,0
VA,Williamsburg Area Transport (WAT),3076,A,DR,PT,3,"2,820",0,0,0,"2,820",0,5,0,0,0,5,0
VA,Williamsburg Area Transport (WAT),3076,A,MB,FT,10,"36,904",0,0,"4,992","41,896",0,16,0,0,2.4,18.4,0
VA,Williamsburg Area Transport (WAT),3076,A,MB,PT,10,"17,716",0,0,0,"17,716",0,20,0,0,0,20,0
VT,Chittenden County Transportation Authority (CCTA),1066,B,MB,FT,35,"111,523","27,308",558,"36,638","176,027",0,57,15.7,0.3,17.6,90.6,0
VT,Chittenden County Transportation Authority (CCTA),1066,B,MB,PT,35,0,0,0,0,0,0,0,0,0,0,0,0
VT,Chittenden County Transportation Authority (CCTA),1066,B,VP,FT,3,0,48,0,418,466,0,0,0,0,0.2,0.2,0
VT,Chittenden County Transportation Authority (CCTA),1066,B,VP,PT,3,0,0,0,0,0,0,0,0,0,0,0,0
WA,Ben Franklin Transit (BFT),18,B,DR,FT,68,"107,988","16,020","9,036","14,763","147,807",0,61,9,5,7,82,0
WA,Ben Franklin Transit (BFT),18,B,DR,PT,68,"4,872",0,0,0,"4,872",0,10,0,0,0,10,0
WA,Ben Franklin Transit (BFT),18,B,MB,FT,53,"162,564","22,948","1,290","21,148","207,950",0,97,13,0.7,9.8,120.5,0
WA,Ben Franklin Transit (BFT),18,B,MB,PT,53,"7,377",0,0,0,"7,377",0,10,0,0,0,10,0
WA,Ben Franklin Transit (BFT),18,B,VP,FT,213,"6,948","3,400","2,055","3,133","15,536",0,4,1.9,1.1,2,9,0
WA,Ben Franklin Transit (BFT),18,B,VP,PT,213,0,0,0,0,0,0,0,0,0,0,0,0
WA,Central Puget Sound Regional Transit Authority (ST),40,B,LR,FT,2,"20,906","3,370","2,692","3,603","30,571",0,11,1.7,1.3,2,16,0
WA,Central Puget Sound Regional Transit Authority (ST),40,B,LR,PT,2,0,0,0,0,0,0,0,0,0,0,0,0
WA,Clark County Public Transportation Benefit Area Authority (C-Tran),24,A,DR,FT,42,"75,089","7,747",150,457,"83,443",0,41,4.9,0.1,0.3,46.3,0
WA,Clark County Public Transportation Benefit Area Authority (C-Tran),24,A,DR,PT,42,"29,705",912,0,0,"30,617",0,17,1,0,0,18,0
WA,Clark County Public Transportation Benefit Area Authority (C-Tran),24,A,MB,FT,77,"306,683","64,397","17,645","53,920","442,645",0,172,34,9,29.4,244.4,0
WA,Clark County Public Transportation Benefit Area Authority (C-Tran),24,A,MB,PT,77,"47,160","4,557",0,0,"51,717",0,29,3,0,0,32,0
WA,Clark County Public Transportation Benefit Area Authority (C-Tran),24,A,VP,FT,1,0,0,0,475,475,0,0,0,0,0.3,0.3,0
WA,Clark County Public Transportation Benefit Area Authority (C-Tran),24,A,VP,PT,1,0,0,0,0,0,0,0,0,0,0,0,0
WA,Community Urban Bus Service (CUBS),16,B,MB,FT,5,"18,424",0,0,"7,280","25,704",0,9,0,0,4,13,0
WA,Community Urban Bus Service (CUBS),16,B,MB,PT,5,"3,167",0,0,0,"3,167",0,4,0,0,0,4,0
WA,Everett Transit (ET),5,A,DR,FT,14,"53,630",0,0,"3,928","57,558",0,29.1,0,0,2.4,31.5,0
WA,Everett Transit (ET),5,A,DR,PT,14,0,0,0,0,0,0,0,0,0,0,0,0
WA,Everett Transit (ET),5,A,MB,FT,34,"119,519","6,547","1,817","18,080","145,963",0,68.9,3,1,10.6,83.5,0
WA,Everett Transit (ET),5,A,MB,PT,34,0,0,0,0,0,0,0,0,0,0,0,0
WA,Intercity Transit (I.T.),19,A,DR,FT,18,"73,650","12,510","1,765","15,192","103,117",0,44,7,1,9,61,0
WA,Intercity Transit (I.T.),19,A,DR,PT,18,0,402,0,0,402,0,0,1,0,0,1,0
WA,Intercity Transit (I.T.),19,A,MB,FT,44,"200,170","39,281","8,827","44,832","293,110",0,110,22,5,25,162,0
WA,Intercity Transit (I.T.),19,A,MB,PT,44,"1,500",402,0,0,"1,902",0,1,1,0,0,2,0
WA,Intercity Transit (I.T.),19,A,VP,FT,113,"3,627","1,740",0,"1,813","7,180",0,2,1,0,1,4,0
WA,Intercity Transit (I.T.),19,A,VP,PT,113,0,0,0,0,0,0,0,0,0,0,0,0
