AgencyID,mode_cd,service_cd,kwh_propulsion,kwh_charge_batteries,gl_diesel_num,gl_gas_num,gl_lpg_num,gl_lng_num,gl_meth_num,gl_eth_num,gl_cng_num,gl_bunker_num,gl_kero_num,gl_grain_num,other_fuel_num,gl_biodiesel_num,Total
4030,MB,DO,0,"6,040","853,003",0,0,0,0,0,0,0,0,0,0,0,
4031,DR,DO,0,0,"75,142",0,0,0,0,0,0,0,0,0,0,0,
4031,MB,DO,0,0,"435,125",0,0,0,0,0,0,0,0,0,0,0,
4032,DR,DO,0,0,"184,331",0,0,0,0,0,0,0,0,0,0,0,
4032,MB,DO,0,0,"665,974",0,0,0,0,0,0,0,0,0,0,0,
4032,VP,DO,0,0,0,"40,765",0,0,0,0,0,0,0,0,0,0,
4034,AG,DO,"6,076,987",0,0,0,0,0,0,0,0,0,0,0,0,0,
4034,HR,DO,"85,892,569",0,0,0,0,0,0,0,0,0,0,0,0,0,
4034,MB,DO,0,0,"12,901,379",0,0,0,0,0,0,0,0,0,0,0,
4035,MB,DO,0,0,"3,893,823",0,0,0,0,0,"79,848",0,0,0,0,0,
4036,DR,DO,0,0,"48,118","16,259",0,0,0,0,0,0,0,0,0,0,
4036,MB,DO,0,0,"576,033",0,0,0,0,0,0,0,0,0,0,0,
4037,MB,DO,0,0,"1,741,774",0,0,0,0,0,0,0,0,0,0,0,
4038,MB,DO,0,0,"387,461",0,0,0,0,0,0,0,0,0,0,0,
4040,AG,DO,"1,268,593",0,0,0,0,0,0,0,0,0,0,0,0,0,
4040,MB,DO,0,0,"2,707,613",0,0,0,0,0,0,0,0,0,0,0,
4041,DR,DO,0,0,"84,047","1,061",0,0,0,0,0,0,0,0,0,0,
4041,LR,DO,"644,000",0,0,0,0,0,0,0,0,0,0,0,0,0,
4041,MB,DO,0,0,"1,934,955",0,0,0,0,0,"3,090",0,0,0,0,0,
4042,DR,DO,0,0,"167,136",0,0,0,0,0,0,0,0,0,0,0,
4042,MB,DO,0,0,"326,538",0,0,0,0,0,"794,265",0,0,0,0,0,
4043,DR,DO,0,0,"19,830","42,834",0,0,0,0,"46,215",0,0,0,0,0,
4043,MB,DO,0,"44,101","291,935",0,0,0,0,0,0,0,0,0,0,0,
4044,DR,DO,0,0,"65,316",0,0,0,0,0,0,0,0,0,0,0,
4044,MB,DO,0,0,"148,485",0,0,0,0,0,0,0,0,0,0,0,
4045,DR,DO,0,0,394,"18,165",0,0,0,0,0,0,0,0,0,0,
4045,MB,DO,0,0,"44,174",0,0,0,0,0,0,0,0,0,0,0,
4046,DR,DO,0,0,"98,959","4,807",0,0,0,0,0,0,0,0,0,0,
4046,MB,DO,0,0,"424,318",0,0,0,0,0,0,0,0,0,0,0,
4047,DR,DO,0,0,"9,435",924,0,0,0,0,0,0,0,0,0,0,
4047,MB,DO,0,0,"210,759",0,0,0,0,0,0,0,0,0,0,0,
4051,DR,DO,0,0,0,"52,187",0,0,0,0,0,0,0,0,0,0,
4051,MB,DO,0,0,"549,446",0,0,0,0,0,0,0,0,0,0,0,
4053,DR,DO,0,0,"6,066","3,724",0,0,0,0,0,0,0,0,0,0,
4053,MB,DO,0,0,"143,366","28,822",0,0,0,0,0,0,0,0,0,0,
4054,DR,DO,0,0,"16,045","6,246",0,0,0,0,0,0,0,0,0,0,
4054,MB,DO,0,0,"51,619",0,0,0,0,0,0,0,0,0,0,0,
4056,DR,DO,0,0,"53,452","534,142",0,0,0,0,0,0,0,0,0,0,
4056,MB,DO,0,0,"22,908",0,0,0,0,0,0,0,0,0,0,0,
4057,DR,DO,0,0,"25,164",0,0,0,0,0,0,0,0,0,0,0,
4057,MB,DO,0,0,"113,204",0,0,0,0,0,0,0,0,0,0,0,
4058,DR,DO,0,0,"14,145",0,0,0,0,0,0,0,0,0,0,0,
4058,MB,DO,0,0,"97,537",0,0,0,0,0,0,0,0,0,0,0,
4063,DR,DO,0,0,"132,388","6,845",0,0,0,0,0,0,0,0,0,0,
4063,MB,DO,0,0,"167,132",0,0,0,0,0,0,0,0,0,0,0,
4068,DR,DO,0,0,"7,782","76,121",0,0,0,0,0,0,0,0,0,0,
4070,FB,DO,0,0,"1,458,109",0,0,0,0,0,0,0,0,0,0,0,
4071,DR,DO,0,0,0,"62,065",0,0,0,0,0,0,0,0,0,0,
4071,MB,DO,0,0,"106,200",881,0,0,0,0,0,0,0,0,0,0,
4073,DR,DO,0,0,"12,431","29,208",0,0,0,0,0,0,0,0,0,0,
4073,MB,DO,0,0,"20,821","3,245",0,0,0,0,0,0,0,0,0,0,
4074,DR,DO,0,0,"13,934","6,608",0,0,0,0,0,0,0,0,0,0,
4074,MB,DO,0,0,"148,414",0,0,0,0,0,0,0,0,0,0,0,
4082,VP,DO,0,0,0,"52,804",0,0,0,0,"6,168",0,0,0,0,0,
4085,MB,DO,0,0,"59,458",0,0,0,0,0,0,0,0,0,0,0,
4086,DR,DO,0,0,"103,617",0,0,0,0,0,0,0,0,0,0,0,
4086,MB,DO,0,0,"2,740,317",0,0,0,0,0,0,0,0,0,0,0,
4092,DR,DO,0,0,"35,799",0,0,0,0,0,0,0,0,0,0,0,
4092,MB,DO,0,0,"172,518",0,0,0,0,0,0,0,0,0,0,0,
4097,DR,DO,0,0,"56,722","14,121",0,0,0,0,74,0,0,0,0,0,
4097,MB,DO,0,0,"26,775",0,0,0,0,0,0,0,0,0,0,0,
4100,DR,DO,0,0,0,"37,429",0,0,0,0,0,0,0,0,0,0,
4100,MB,DO,0,0,"110,135","5,272",0,0,0,0,0,0,0,0,0,0,
4100,VP,DO,0,0,"3,119",0,0,0,0,0,0,0,0,0,0,0,
4101,MB,DO,0,0,"77,182",0,0,0,0,0,0,0,0,0,0,0,
4102,DR,DO,0,0,0,"15,383",0,0,0,0,0,0,0,0,0,0,
4102,MB,DO,0,0,"108,681","71,550",0,0,0,0,0,0,0,0,0,0,
4103,DR,DO,0,0,"59,601","9,933",0,0,0,0,0,0,0,0,0,0,
4104,DR,DO,0,0,0,"56,684",0,0,0,0,0,0,0,0,0,0,
4104,MB,DO,0,0,"19,938","13,277",0,0,0,0,0,0,0,0,0,0,
4108,DR,DO,0,0,0,"24,207",0,0,0,0,0,0,0,0,0,0,
4108,MB,DO,0,0,"466,708",0,0,0,0,0,0,0,0,0,0,0,
4108,VP,DO,0,0,0,"80,092",0,0,0,0,0,0,0,0,0,0,
4111,DR,DO,0,0,217,"57,463",0,0,0,0,0,0,0,0,0,0,
4113,DR,DO,0,0,"58,608","9,216",0,0,0,0,0,0,0,0,0,0,
4113,MB,DO,0,0,"3,306",0,0,0,0,0,0,0,0,0,0,0,
4127,DR,DO,0,0,"6,398",0,0,0,0,0,0,0,0,0,0,0,
4127,MB,DO,0,0,"49,239","4,395",0,0,0,0,0,0,0,0,0,0,
4130,MB,DO,0,0,"230,733",0,0,0,0,0,0,0,0,0,0,0,
4135,VP,DO,0,0,"21,981","54,457",0,0,0,0,0,0,0,0,0,0,
4142,MB,DO,0,0,"11,702",0,0,0,0,0,0,0,0,0,0,0,
4148,DR,DO,0,0,0,"59,102",0,0,0,0,0,0,0,0,0,0,
4152,VP,DO,0,0,0,"108,338",0,0,0,0,0,0,0,0,0,0,
4153,VP,DO,0,0,0,"151,636",0,0,0,0,0,0,0,0,0,0,
5001,MB,DO,0,0,"178,694",0,0,0,0,0,0,0,0,0,0,0,
5002,MB,DO,0,0,"273,203",0,0,0,0,0,0,0,0,0,0,0,
5003,LR,DO,"189,240",0,0,0,0,0,0,0,0,0,0,0,0,0,
5003,MB,DO,0,0,"239,680","1,600",0,0,0,0,429,0,0,0,0,0,
5004,MB,DO,0,0,"154,926",0,0,0,0,0,0,0,0,0,0,0,
5005,DR,DO,0,0,"49,300",0,0,0,0,0,0,0,0,0,0,0,
5005,MB,DO,0,0,"1,270,812",0,0,0,0,0,0,0,0,0,0,0,
5006,DR,DO,0,0,"4,500",730,0,0,0,0,0,0,0,0,0,0,
5006,MB,DO,0,0,"271,724",0,0,0,0,0,0,0,0,0,0,0,
5008,MB,DO,0,0,"4,223,096",0,0,0,0,0,0,0,0,0,0,0,
5008,VP,DO,0,0,0,"14,455",0,0,0,0,0,0,0,0,0,0,
5009,MB,DO,0,0,"122,489",0,0,0,0,0,0,0,0,0,0,0,
5010,DR,DO,0,0,"207,458",0,0,0,0,0,0,0,0,0,0,0,
5010,MB,DO,0,0,"696,710",0,0,0,0,0,"330,788",0,0,0,0,0,
5011,DR,DO,0,0,"219,831",0,0,0,0,0,0,0,0,0,0,0,
5011,MB,DO,0,0,"426,731",0,0,0,0,0,0,0,0,0,0,0,
5012,MB,DO,0,0,"1,709,955",0,0,0,0,0,0,0,0,0,0,"1,743,500",
5015,DR,DO,0,0,"283,029",0,0,0,0,0,0,0,0,0,0,0,
5015,HR,DO,"28,047,493",0,0,0,0,0,0,0,0,0,0,0,0,0,
5015,LR,DO,"11,964,612",0,0,0,0,0,0,0,0,0,0,0,0,0,
5015,MB,DO,0,0,"5,266,709",0,0,0,0,0,"1,064,151",0,0,0,0,0,
5016,MB,DO,0,0,"977,233",0,0,0,0,0,0,0,0,0,0,"1,115,082",
5017,DR,DO,0,0,"135,216","153,368",0,0,0,0,0,0,0,0,0,0,
5017,MB,DO,0,0,"1,372,689",0,0,0,0,0,0,0,0,0,0,0,
5017,TB,DO,"6,993,874",0,0,0,0,0,0,0,0,0,0,0,0,0,
5019,DR,DO,0,0,"7,150",0,0,0,0,0,0,0,0,0,0,0,
5019,MB,DO,0,0,"42,524",0,0,0,0,0,0,0,0,0,0,0,
5020,DR,DO,0,0,"5,360",0,0,0,0,0,0,0,0,0,0,0,
5020,MB,DO,0,0,"58,483",0,0,0,0,0,0,0,0,0,0,0,
5021,DR,DO,0,0,"148,088","1,859",0,0,0,0,0,0,0,0,0,0,
5021,MB,DO,0,0,"128,248",0,0,0,0,0,0,0,0,0,0,0,
5022,MB,DO,0,0,"1,061,802",0,0,0,0,0,0,0,0,0,0,0,
5024,DR,DO,0,0,"22,738","4,603",0,0,0,0,0,0,0,0,0,0,
5024,MB,DO,0,0,"308,275",0,0,0,0,0,0,0,0,0,0,0,
5025,MB,DO,0,0,"408,848",0,0,0,0,0,0,0,0,0,0,0,
5027,LR,DO,"12,707,146",0,0,0,0,0,0,0,0,0,0,0,0,0,
5027,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,556,828",
5028,DR,DO,0,0,"76,576",0,0,0,0,0,0,0,0,0,0,270,
5028,MB,DO,0,0,"241,338",0,0,0,0,0,0,0,0,0,0,0,
5029,DR,DO,0,0,"66,376",0,0,0,0,0,0,0,0,0,0,0,
5029,MB,DO,0,0,"128,849",0,0,0,0,0,0,0,0,0,0,0,
5030,DR,DO,0,0,"17,160","5,602",0,0,0,0,0,0,0,0,0,0,
5030,MB,DO,0,0,"99,446",0,0,0,0,0,0,0,0,0,0,0,
5031,DR,DO,0,0,"372,256",0,0,0,0,0,0,0,0,0,0,0,
5031,MB,DO,0,0,"3,146,868",0,0,0,0,0,0,0,0,0,0,0,
5032,DR,DO,0,0,"379,700","32,781",0,0,0,0,0,0,0,0,0,"2,985",
5032,MB,DO,0,0,"659,988",0,0,0,0,0,0,0,0,0,0,"16,200",
5033,MB,DO,0,0,"959,871",0,0,0,0,0,0,0,0,0,0,0,
5033,VP,DO,0,0,0,"1,172",0,0,0,0,0,0,0,0,0,0,
5034,DR,DO,0,0,"62,799","82,695",0,0,0,0,0,0,0,0,0,0,
5034,MB,DO,0,0,"51,852",0,0,0,0,0,0,0,0,0,0,0,
5035,DR,DO,0,0,0,"1,187",0,0,0,0,0,0,0,0,0,0,
5035,MB,DO,0,0,"394,694",0,0,0,0,0,0,0,0,0,0,0,
5035,VP,DO,0,0,0,"2,541",0,0,0,0,0,0,0,0,0,0,
5036,DR,DO,0,0,"112,499",0,0,0,0,0,0,0,0,0,0,0,
5036,MB,DO,0,0,"849,076",0,0,0,0,0,0,0,0,0,0,0,
5037,DR,DO,0,0,0,0,0,0,0,0,"17,294",0,0,0,0,0,
5037,MB,DO,0,0,"102,372",0,0,0,0,0,"1,089",0,0,0,0,0,
5039,DR,DO,0,0,"38,440","1,997",0,0,0,0,0,0,0,0,0,0,
5039,MB,DO,0,0,"122,463","6,363",0,0,0,0,0,0,0,0,0,0,
5040,MB,DO,0,0,"703,979",0,0,0,0,0,0,0,0,0,0,"11,993",
5041,DR,DO,0,0,"18,503","2,417",0,0,0,0,0,0,0,0,0,0,
5041,MB,DO,0,0,"45,773",0,0,0,0,0,0,0,0,0,0,0,
5042,DR,DO,0,0,0,"5,448",0,0,0,0,0,0,0,0,0,0,
5042,MB,DO,0,0,"49,460","1,406",0,0,0,0,0,0,0,0,0,0,
5043,DR,DO,0,0,"47,263",0,0,0,0,0,0,0,0,0,0,0,
5043,MB,DO,0,0,"302,108",0,0,0,0,0,0,0,0,0,0,0,
5044,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"41,271",
5044,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"348,046",
5045,DR,DO,0,0,"6,797","9,671",0,0,0,0,0,0,0,0,0,0,
5045,MB,DO,0,0,"227,016",0,0,0,0,0,0,0,0,0,0,0,
5047,DR,DO,0,0,"12,390",0,0,0,0,0,0,0,0,0,0,0,
5047,MB,DO,0,0,"253,628",0,0,0,0,0,0,0,0,0,0,0,
5048,DR,DO,0,0,"33,670","53,719",0,0,0,0,0,0,0,0,0,0,
5050,DR,DO,0,0,"215,807",0,0,0,0,0,0,0,0,0,0,0,
5050,MB,DO,0,360,"1,593,263",0,0,0,0,0,0,0,0,0,0,0,
5051,DR,DO,0,0,"11,664",0,0,0,0,0,0,0,0,0,0,0,
5051,MB,DO,0,0,"402,776","1,520",0,0,0,0,0,0,0,0,0,0,
5052,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,640",
5052,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"436,863",
5053,DR,DO,0,0,"12,515",260,0,0,0,0,0,0,0,0,0,0,
5053,MB,DO,0,0,"49,917","1,331",0,0,0,0,0,0,0,0,0,0,
5054,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"46,955",
5054,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"252,702",
5056,MB,DO,0,0,"265,143","44,898",0,0,0,0,0,0,0,0,0,"270,139",
5057,DR,DO,0,0,"2,413",94,0,0,0,0,"1,928",0,0,0,0,0,
5057,MB,DO,0,0,"301,682","11,770",0,0,0,0,"239,089",0,0,0,0,0,
5058,DR,DO,0,0,"49,329",329,0,0,0,0,0,0,0,0,0,0,
5058,MB,DO,0,0,"290,190",0,0,0,0,0,0,0,0,0,0,0,
5059,DR,DO,0,0,0,355,0,0,0,"26,116",0,0,0,0,0,"13,792",
5059,MB,DO,0,0,0,"2,501",0,0,0,"109,999","220,455",0,0,0,0,"59,153",
5060,DR,DO,0,0,0,"33,328",0,0,0,0,0,0,0,0,0,0,
5060,MB,DO,0,0,"727,322",0,0,0,0,0,0,0,0,0,0,0,
5061,DR,DO,0,0,"2,881","15,530",0,0,0,0,0,0,0,0,0,0,
5061,MB,DO,0,0,"198,577",0,0,0,0,0,0,0,0,0,0,0,
5066,HR,DO,"397,679,849",0,0,0,0,0,0,0,0,0,0,0,0,0,
5066,MB,DO,0,0,"24,722,000",0,0,0,0,0,0,0,0,0,0,0,
5088,MB,DO,0,0,"133,781",0,0,0,0,0,0,0,0,0,0,0,
5091,MB,DO,0,0,"144,450",0,0,0,0,0,0,0,0,0,0,0,
5096,DR,DO,0,0,"20,283",0,0,0,0,0,0,0,0,0,0,0,
5096,MB,DO,0,0,"191,950",0,0,0,0,0,0,0,0,0,0,0,
5099,MB,DO,0,0,"128,130",0,0,0,0,0,0,0,0,0,0,0,
5103,DR,DO,0,0,0,"10,944",0,0,0,0,0,0,0,0,0,0,
5104,CR,DO,"18,145,750",0,0,0,0,0,0,0,0,0,0,0,0,0,
5108,MB,DO,0,0,"98,439",0,0,0,0,0,0,0,0,0,0,0,
5109,MB,DO,0,0,"72,572",0,0,0,0,0,0,0,0,0,0,0,
5110,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"258,194",
5113,DR,DO,0,0,"13,703",0,0,0,0,0,0,0,0,0,0,719,
5113,MB,DO,0,0,"5,181,169",0,0,0,0,0,0,0,0,0,0,"276,393",
5113,VP,DO,0,0,0,"785,414",0,0,0,0,0,0,0,0,0,0,
5117,DR,DO,0,0,"274,827",0,0,0,0,0,0,0,0,0,0,0,
5117,MB,DO,0,0,"123,533",0,0,0,0,0,"130,203",0,0,0,0,0,
5118,CR,DO,"98,918,616",0,"24,557,765",0,0,0,0,0,0,0,0,0,0,0,
5119,MB,DO,0,0,"4,615,783",0,0,0,0,0,0,0,0,0,0,0,
5131,DR,DO,0,0,0,"41,646",0,0,0,0,40,0,0,0,0,0,
5132,DR,DO,0,0,0,"64,109",0,0,0,0,0,0,0,0,0,0,
5132,MB,DO,0,0,0,"8,771",0,0,0,0,0,0,0,0,0,0,
5141,AG,DO,"4,705,877",0,0,0,0,0,0,0,0,0,0,0,0,0,
5145,DR,DO,0,0,"21,270",0,0,0,0,0,0,0,0,0,0,0,
5148,DR,DO,0,0,0,0,0,0,0,0,"143,008",0,0,0,0,0,
5148,MB,DO,0,0,"15,650",0,0,0,0,0,"68,820",0,0,0,0,0,
5157,DR,DO,0,0,"7,112","1,286",0,0,0,0,0,0,0,0,0,0,
5158,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"262,562",
5166,DR,DO,0,0,"43,625",0,0,0,0,0,0,0,0,0,0,0,
5167,DR,DO,0,0,0,"15,610",0,0,0,0,0,0,0,0,0,0,
5168,DR,DO,0,0,"19,626","6,824",0,0,0,0,0,0,0,0,0,0,
5171,MB,DO,0,0,"28,894",0,0,0,0,0,0,0,0,0,0,0,
5174,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"67,961",
6001,DR,DO,0,0,"31,266",0,0,0,0,0,0,0,0,0,0,0,
6001,MB,DO,0,0,"138,213",0,0,0,0,0,0,0,0,0,0,0,
6006,DR,DO,0,0,0,0,0,"167,323",0,0,"250,964",0,0,0,0,0,
6006,MB,DO,0,0,"580,342",0,0,"1,470,648",0,0,"1,649,183",0,0,0,0,0,
6007,DR,DO,0,0,0,0,0,0,0,0,"662,804",0,0,0,0,0,
6007,MB,DO,0,0,"11,886",0,0,0,0,0,"1,885,669",0,0,0,0,0,
6008,LR,DO,"7,583,200",0,0,0,0,0,0,0,0,0,0,0,0,0,
6008,MB,DO,0,0,"10,628,181",0,0,0,0,0,0,0,0,0,0,0,
6009,DR,DO,0,0,"41,812",0,0,0,0,0,0,0,0,0,0,0,
6009,MB,DO,0,0,"174,519",0,0,0,0,0,"692,830",0,0,0,0,0,
6010,DR,DO,0,0,"84,664",0,0,0,0,0,0,0,0,0,0,0,
6010,MB,DO,0,0,"422,646",0,0,0,0,0,0,0,0,0,0,0,
6011,DR,DO,0,0,0,"207,685","880,773",0,0,0,0,0,0,0,0,0,
6011,MB,DO,0,0,"5,124,151",0,"984,916",0,0,0,0,0,0,0,0,0,
6012,DR,DO,0,0,"32,685",0,0,0,0,0,0,0,0,0,0,0,
6012,MB,DO,0,0,"179,029",0,0,0,0,0,0,0,0,0,0,0,
6013,DR,DO,0,0,"7,054",0,"10,754",0,0,0,0,0,0,0,0,0,
6013,MB,DO,0,0,"11,364",0,"45,153",0,0,0,0,0,0,0,0,0,
6014,DR,DO,0,0,"34,785",0,0,0,0,0,0,0,0,0,0,0,
6014,MB,DO,0,0,"297,721",0,0,0,0,0,0,0,0,0,0,0,
6015,DR,DO,0,0,"3,217",0,0,0,0,0,0,0,0,0,"41,871",0,PROPANE
6015,LR,DO,0,0,"11,851",0,0,0,0,0,0,0,0,0,0,0,
6015,MB,DO,0,0,"132,830",0,0,0,0,0,0,0,0,0,0,0,PROPANE
6016,DR,DO,0,0,"30,270",0,"1,525",0,0,0,0,0,0,0,0,0,
6016,MB,DO,0,0,"202,175",0,0,0,0,0,0,0,0,0,0,0,
6017,DR,DO,0,0,"63,328",0,0,0,0,0,0,0,0,0,0,0,
6017,MB,DO,0,0,"631,854",0,0,0,0,0,"4,291",0,0,0,0,0,
6018,MB,DO,0,0,"623,929",0,0,0,0,0,0,0,0,0,0,0,
6019,DR,DO,0,0,"51,379","68,326",0,0,0,0,"43,339",0,0,0,0,0,
6019,MB,DO,0,0,"696,577",0,0,0,0,0,"974,993",0,0,0,0,0,
6020,FB,DO,0,0,"351,018",0,0,0,0,0,0,0,0,0,0,0,
6022,MB,DO,0,0,"1,147,012",0,0,0,0,0,"12,716",0,0,0,0,0,
6024,MB,DO,0,0,"580,630",0,0,0,0,0,0,0,0,0,0,0,
6025,DR,DO,0,0,"13,501",0,0,0,0,0,0,0,0,0,0,0,
6025,MB,DO,0,0,"118,456",0,0,0,0,0,0,0,0,0,0,0,
6026,DR,DO,0,0,"6,168",0,0,0,0,0,0,0,0,0,0,0,
6026,MB,DO,0,0,"116,069",0,0,0,0,0,0,0,0,0,0,0,
6032,DR,DO,0,0,"30,428","35,100",0,0,0,0,0,0,0,0,0,0,
6032,LR,DO,"261,240",0,0,0,0,0,0,0,0,0,0,0,0,0,
6032,MB,DO,0,0,"1,328,481",0,0,0,0,0,0,0,0,0,0,0,
6033,DR,DO,0,0,"66,863",0,0,0,0,0,0,0,0,0,0,0,
6033,LR,DO,"311,780",0,0,0,0,0,0,0,0,0,0,0,0,0,
6033,MB,DO,0,0,"593,678",0,0,0,0,0,0,0,0,0,0,0,
6037,DR,DO,0,0,"25,440",0,"6,117",0,0,0,0,0,0,0,0,0,
6037,MB,DO,0,0,"42,211",0,0,0,0,0,0,0,0,0,0,0,
6038,MB,DO,0,0,"198,648",0,0,0,0,0,0,0,0,0,0,0,
6040,DR,DO,0,0,"77,308","1,679",0,0,0,0,0,0,0,0,0,0,
6040,MB,DO,0,0,"88,273",0,0,0,0,0,0,0,0,0,0,0,
6041,DR,DO,0,0,"49,757",0,0,0,0,0,"3,814",0,0,0,0,0,
6048,DR,DO,0,0,"278,933","138,834",0,0,0,0,0,0,0,0,0,0,
6048,MB,DO,0,0,"3,296,937",0,0,0,0,0,0,0,0,0,0,0,
6048,VP,DO,0,0,173,"126,251",0,0,0,0,0,0,0,0,0,0,
6049,DR,DO,0,0,"17,126",146,0,0,0,0,0,0,0,0,0,0,
6049,MB,DO,0,0,"116,377",0,0,0,0,0,0,0,0,0,0,0,
6051,MB,DO,0,0,"651,590",0,"11,646",0,0,0,0,0,0,0,0,0,
6051,VP,DO,0,0,0,"1,532",0,0,0,0,0,0,0,0,0,0,
6056,LR,DO,"59,085,417",0,0,0,0,0,0,0,0,0,0,0,0,0,
6056,MB,DO,0,0,"6,319,442",0,0,"5,542,730",0,0,0,0,0,0,0,0,
6056,VP,DO,0,0,0,"157,767",0,0,0,0,0,0,0,0,0,0,
6059,DR,DO,0,0,"13,071","16,799",0,0,0,0,0,0,0,0,0,0,
6059,MB,DO,0,0,0,"75,317",0,"1,770",0,0,0,0,0,0,0,0,
6062,DR,DO,0,0,"4,831","2,985",0,0,0,0,0,0,0,0,0,0,
6062,MB,DO,0,0,"98,121",0,0,0,0,0,0,0,0,0,0,0,
6068,DR,DO,0,0,"12,754","1,290","8,564",0,0,0,0,0,0,0,0,0,
6070,DR,DO,0,0,0,"23,851","19,094",0,0,0,0,0,0,0,0,0,
6072,DR,DO,0,0,"15,649","10,815",0,0,0,0,0,0,0,0,0,0,
6072,MB,DO,0,0,"23,197","12,257",0,0,0,0,0,0,0,0,0,0,
6077,MB,DO,0,0,0,0,0,0,0,0,"191,558",0,0,0,0,0,
6082,DR,DO,0,0,"68,749","18,672","12,153",0,0,0,0,0,0,0,0,0,
6084,VP,DO,0,0,0,"206,331",0,0,0,0,0,0,0,0,0,0,
6086,DR,DO,0,0,"19,753","9,337",0,0,0,0,0,0,0,0,0,0,
6086,MB,DO,0,0,"30,895","14,605",0,0,0,0,0,0,0,0,0,0,
6090,DR,DO,0,0,"16,902","4,757","3,963",0,0,0,0,0,0,0,0,0,
6090,MB,DO,0,0,"20,617",0,"3,963",0,0,0,0,0,0,0,0,0,
6091,DR,DO,0,0,"61,987","7,432","7,021",0,0,0,0,0,0,0,0,0,
6091,MB,DO,0,0,"86,655",0,0,0,0,0,0,0,0,0,0,0,
6092,DR,DO,0,0,"811,188","228,313",0,0,0,0,0,0,0,0,0,0,
6094,DR,DO,0,0,"4,641",715,0,0,0,0,0,0,0,0,0,0,
6094,MB,DO,0,0,"84,798",0,0,0,0,0,0,0,0,0,0,0,
6095,DR,DO,0,0,0,"16,953","1,277",0,0,0,0,0,0,0,0,0,
6095,MB,DO,0,0,0,"40,398",0,0,0,0,0,0,0,0,0,0,
6096,DR,DO,0,0,"33,918",0,0,0,0,0,0,0,0,0,0,0,
6096,MB,DO,0,0,"57,760",0,0,0,0,0,"25,512",0,0,0,0,0,
6097,DR,DO,0,0,"9,980",0,0,0,0,0,0,0,0,0,0,0,
6097,MB,DO,0,0,"95,263",0,0,0,0,0,0,0,0,0,0,0,
7001,DR,DO,0,0,"25,708",0,0,0,0,0,0,0,0,0,0,0,
7001,MB,DO,0,0,"31,655",0,0,0,0,0,0,0,0,0,0,"320,547",
7002,DR,DO,0,0,"43,593","89,592",0,0,0,0,0,0,0,0,0,0,
7002,MB,DO,0,0,"828,259","9,955",0,0,0,0,0,0,0,0,0,0,
7003,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,394",
7003,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"251,409",
7005,DR,DO,0,0,"175,109",0,0,0,0,0,0,0,0,0,0,0,
7005,MB,DO,0,0,"2,256,965",0,0,0,0,0,0,0,0,0,0,"69,818",
7005,VP,DO,0,0,0,"37,177",0,0,0,0,0,0,0,0,0,0,
7006,DR,DO,0,0,"809,099",0,0,0,0,0,0,0,0,0,0,0,
7006,LR,DO,"30,266,957",0,0,0,0,0,0,0,0,0,0,0,0,0,
7006,MB,DO,0,0,"4,488,169",0,0,0,0,0,"286,676",0,0,0,0,0,
7007,MB,DO,0,0,"37,760",0,0,0,0,0,0,0,0,0,0,0,
7008,MB,DO,0,0,"243,552",0,0,0,0,"23,563",0,0,0,0,0,"30,721",
7009,MB,DO,0,0,"185,871",0,0,0,0,0,0,0,0,0,0,0,
7010,DR,DO,0,0,"159,394","2,702",0,0,0,0,0,0,0,0,0,0,
7010,MB,DO,0,0,"585,489",0,0,0,0,0,0,0,0,0,0,0,
7010,VP,DO,0,0,0,"102,610",0,0,0,0,0,0,0,0,0,0,
7011,DR,DO,0,0,"27,063","11,215",0,0,0,0,0,0,0,0,0,0,
7011,MB,DO,0,0,"69,237",0,0,0,0,0,0,0,0,0,0,0,
7012,MB,DO,0,0,"56,187",0,0,0,0,0,0,0,0,0,0,"65,959",
7013,DR,DO,0,0,"48,836",0,0,0,0,0,0,0,0,0,0,0,
7013,MB,DO,0,0,"85,606",0,0,0,0,0,0,0,0,0,0,0,
7014,DR,DO,0,0,0,"54,400",0,0,0,0,0,0,0,0,0,0,
7014,MB,DO,0,0,"215,216","4,094",0,0,0,0,0,0,0,0,0,0,
7015,DR,DO,0,0,0,"106,647",0,0,0,0,0,0,0,0,0,0,
7015,MB,DO,0,0,"418,727",0,0,0,0,0,0,0,0,0,0,0,
7016,DR,DO,0,0,0,"7,772",0,0,0,0,0,0,0,0,0,"14,740",
7016,MB,DO,0,0,0,"1,543",0,0,0,0,0,0,0,0,0,"113,269",
7018,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"152,742",
7019,DR,DO,0,0,"12,143",0,0,0,0,0,0,0,0,0,0,525,
