AgencyID,  mode_cd,  service_cd, kwh_propulsion,  kwh_charge_batteries,  gl_diesel_num, gl_gas_num, ec.gl_lpg_num, ec.gl_lng_num, ec.gl_meth_num, gl_eth_num,  gl_cng_num,  gl_bunker_num,  gl_kero_num, gl_grain_num,  other_fuel_num,  gl_biodiesel_num, other_energy_desc,Total
5157,MB,DO,0,0,"7,658",0,0,0,0,0,0,0,0,0,0,0,,"7,658"
5158,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"250,455",,"250,455"
5166,DR,DO,0,0,"43,015",0,0,0,0,0,0,0,0,0,0,0,,"43,015"
5168,DR,DO,0,0,"15,970","6,028",0,0,0,0,0,0,0,0,0,0,,"21,998"
5171,MB,DO,0,0,"28,406",0,0,0,0,0,0,0,0,0,0,0,,"28,406"
5174,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"61,248",,"61,248"
6001,DR,DO,0,0,"32,003",0,0,0,0,0,0,0,0,0,0,0,,"32,003"
6001,MB,DO,0,0,"139,281",0,0,0,0,0,0,0,0,0,0,0,,"139,281"
6006,DR,DO,0,0,0,0,0,"200,861",0,0,"282,041",0,0,0,0,0,,"482,902"
6006,MB,DO,0,0,"853,328",0,0,"1,575,874",0,0,"1,359,938",0,0,0,0,0,,"3,789,140"
6007,DR,DO,0,0,0,0,0,0,0,0,"342,545",0,0,0,0,0,,"342,545"
6007,MB,DO,0,0,"17,307",0,0,0,0,0,"1,370,179",0,0,0,0,0,,"1,387,486"
6008,LR,DO,"6,989,200",0,0,0,0,0,0,0,0,0,0,0,0,0,,"6,989,200"
6008,MB,DO,0,0,"11,163,890",0,0,0,0,0,0,0,0,0,0,0,,"11,163,890"
6009,DR,DO,0,0,"40,544","2,402",0,0,0,0,0,0,0,0,0,0,,"42,946"
6009,MB,DO,0,0,"191,912",0,0,0,0,0,"656,979",0,0,0,0,0,,"848,891"
6010,DR,DO,0,0,"78,286",0,0,0,0,0,0,0,0,0,0,0,,"78,286"
6010,MB,DO,0,0,"422,352",0,0,0,0,0,0,0,0,0,0,0,,"422,352"
6011,DR,DO,0,0,0,"1,767","1,093,586",0,0,0,0,0,0,0,0,0,,"1,095,353"
6011,MB,DO,0,0,"4,733,977",0,"1,292,611",0,0,0,0,0,0,0,0,0,,"6,026,588"
6012,DR,DO,0,0,"26,855",0,0,0,0,0,0,0,0,0,0,0,,"26,855"
6012,MB,DO,0,0,"160,429",0,0,0,0,0,0,0,0,0,0,0,,"160,429"
6013,DR,DO,0,0,"8,162",73,"10,135",0,0,0,0,0,0,0,0,0,,"18,370"
6013,MB,DO,0,0,"61,505",0,0,0,0,0,0,0,0,0,0,0,,"61,505"
6014,DR,DO,0,0,"31,708",0,0,0,0,0,0,0,0,0,0,0,,"31,708"
6014,MB,DO,0,0,"267,377",0,0,0,0,0,0,0,0,0,0,0,,"267,377"
6015,DR,DO,0,0,"2,818",0,0,0,0,0,0,0,0,0,"21,029",0,propane,"23,847"
6015,LR,DO,0,0,"11,456",0,0,0,0,0,0,0,0,0,0,0,,"11,456"
6015,MB,DO,0,0,"118,956",0,0,0,0,0,0,0,0,0,0,0,propane,"118,956"
6016,DR,DO,0,0,"30,132",0,"2,030",0,0,0,0,0,0,0,0,0,,"32,162"
6016,MB,DO,0,0,"205,014",0,0,0,0,0,0,0,0,0,0,0,,"205,014"
6017,DR,DO,0,0,"54,623",0,0,0,0,0,0,0,0,0,0,0,,"54,623"
6017,MB,DO,0,0,"682,111",0,0,0,0,0,"5,888",0,0,0,0,0,,"687,999"
6018,MB,DO,0,0,"604,034",0,0,0,0,0,0,0,0,0,0,0,,"604,034"
6019,DR,DO,0,0,"59,785","71,594",0,0,0,0,"40,751",0,0,0,0,0,,"172,130"
6019,MB,DO,0,0,"600,382",0,0,0,0,0,"922,468",0,0,0,0,0,,"1,522,850"
6020,FB,DO,0,0,"654,682",0,0,0,0,0,0,0,0,0,0,0,,"654,682"
6022,MB,DO,0,0,"626,091",0,0,0,0,0,"13,263",0,0,0,0,0,,"639,354"
6024,MB,DO,0,0,"521,416",0,0,0,0,0,0,0,0,0,0,0,,"521,416"
6025,DR,DO,0,0,"12,547",0,0,0,0,0,0,0,0,0,0,0,,"12,547"
6025,MB,DO,0,0,"114,011",0,0,0,0,0,0,0,0,0,0,0,,"114,011"
6026,DR,DO,0,0,"10,368",0,0,0,0,0,0,0,0,0,0,0,,"10,368"
6026,MB,DO,0,0,"160,907",0,0,0,0,0,0,0,0,0,0,0,,"160,907"
6033,DR,DO,0,0,"70,508",0,0,0,0,0,0,0,0,0,0,0,,"70,508"
6033,LR,DO,"341,500",0,0,0,0,0,0,0,0,0,0,0,0,0,,"341,500"
6033,MB,DO,0,0,"592,008","1,468",0,0,0,0,0,0,0,0,0,0,,"593,476"
6037,DR,DO,0,0,"24,170",0,"5,580",0,0,0,0,0,0,0,0,0,,"29,750"
6037,MB,DO,0,0,"49,332",0,0,0,0,0,0,0,0,0,0,0,,"49,332"
6038,MB,DO,0,0,"197,941",0,0,0,0,0,0,0,0,0,0,0,,"197,941"
6040,DR,DO,0,0,"75,905","3,187",0,0,0,0,0,0,0,0,0,0,,"79,092"
6040,MB,DO,0,0,"86,831",0,0,0,0,0,0,0,0,0,0,0,,"86,831"
6041,DR,DO,0,0,"35,049",0,0,0,0,0,"5,471",0,0,0,0,0,,"40,520"
6048,DR,DO,0,0,"297,739","151,821",0,0,0,0,0,0,0,0,0,0,,"449,560"
6048,MB,DO,0,0,"3,286,608",0,0,0,0,0,"95,123",0,0,0,0,0,,"3,381,731"
6048,VP,DO,0,0,0,"114,449",0,0,0,0,0,0,0,0,0,0,,"114,449"
6049,DR,DO,0,0,"22,360",364,0,0,0,0,0,0,0,0,0,0,,"22,724"
6049,MB,DO,0,0,"123,518",0,0,0,0,0,0,0,0,0,0,0,,"123,518"
6051,MB,DO,0,0,"673,742",0,"27,670",0,0,0,0,0,0,0,0,0,,"701,412"
6056,LR,DO,"57,433,310",0,0,0,0,0,0,0,0,0,0,0,0,0,,"57,433,310"
6056,MB,DO,0,0,"6,330,734",0,0,"5,579,912",0,0,0,0,0,0,0,0,,"11,910,646"
6056,VP,DO,0,0,0,"142,445",0,0,0,0,0,0,0,0,0,0,,"142,445"
6059,DR,DO,0,0,"15,739","10,165",0,0,0,0,0,0,0,0,0,0,,"25,904"
6059,MB,DO,0,0,0,"80,696",0,0,0,0,0,0,0,0,0,0,,"80,696"
6062,DR,DO,0,0,"4,283","2,195",0,0,0,0,0,0,0,0,0,0,,"6,478"
6062,MB,DO,0,0,"92,846",0,0,0,0,0,0,0,0,0,0,0,,"92,846"
6068,DR,DO,0,0,"12,870","1,054","10,949",0,0,0,0,0,0,0,0,0,,"24,873"
6070,DR,DO,0,0,0,"25,518","10,358",0,0,0,0,0,0,0,0,0,,"35,876"
6072,DR,DO,0,0,"29,447","42,349",0,0,0,0,0,0,0,0,0,0,,"71,796"
6072,MB,DO,0,0,"10,926",0,0,0,0,0,0,0,0,0,0,0,,"10,926"
6077,MB,DO,0,0,0,0,0,0,0,0,"187,704",0,0,0,0,0,,"187,704"
6082,DR,DO,0,0,"89,947","21,825","10,734",0,0,0,0,0,0,0,0,0,,"122,506"
6084,VP,DO,0,0,0,"186,137",0,0,0,0,0,0,0,0,0,0,,"186,137"
6086,DR,DO,0,0,"22,590","3,727",0,0,0,0,0,0,0,0,0,0,,"26,317"
6086,MB,DO,0,0,"36,857","16,772",0,0,0,0,0,0,0,0,0,0,,"53,629"
6090,DR,DO,0,0,0,"3,653",0,0,0,0,0,0,0,0,0,0,,"3,653"
6090,MB,DO,0,0,"21,797",0,"4,683",0,0,0,0,0,0,0,0,0,,"26,480"
6091,DR,DO,0,0,"46,541","11,415","9,103",0,0,0,0,0,0,0,0,0,,"67,059"
6091,MB,DO,0,0,"125,719",0,0,0,0,0,0,0,0,0,0,0,,"125,719"
6092,DR,DO,0,0,"735,083","215,125",0,0,0,0,0,0,0,0,0,0,,"950,208"
6094,DR,DO,0,0,"4,125","1,000",0,0,0,0,0,0,0,0,0,0,,"5,125"
6094,MB,DO,0,0,"80,876","1,016",0,0,0,0,0,0,0,0,0,0,,"81,892"
6095,DR,DO,0,0,0,"15,761","1,599",0,0,0,0,0,0,0,0,0,,"17,360"
6095,MB,DO,0,0,0,"39,515",0,0,0,0,0,0,0,0,0,0,,"39,515"
6096,DR,DO,0,0,"26,887",0,0,0,0,0,0,0,0,0,0,0,,"26,887"
6096,MB,DO,0,0,"45,609",0,0,0,0,0,"29,359",0,0,0,0,0,,"74,968"
6097,DR,DO,0,0,"9,786",0,0,0,0,0,0,0,0,0,0,0,,"9,786"
6097,MB,DO,0,0,"88,073",0,0,0,0,0,0,0,0,0,0,0,,"88,073"
7001,DR,DO,0,0,"12,801",0,0,0,0,0,0,0,0,0,0,"12,886",,"25,687"
7001,MB,DO,0,0,"176,919",0,0,0,0,0,0,0,0,0,0,"180,852",,"357,771"
7002,DR,DO,0,0,0,"105,263",0,0,0,0,0,0,0,0,0,0,,"105,263"
7002,MB,DO,0,0,"754,764",0,0,0,0,0,0,0,0,0,0,0,,"754,764"
7003,DR,DO,0,0,"18,033",0,0,0,0,0,0,0,0,0,0,"1,941",,"19,974"
7003,MB,DO,0,0,"299,954",0,0,0,0,0,0,0,0,0,0,"21,333",,"321,287"
7005,DR,DO,0,0,"195,424",0,0,0,0,0,0,0,0,0,0,0,,"195,424"
7005,MB,DO,0,0,"2,302,072",0,0,0,0,0,0,0,0,0,0,0,,"2,302,072"
7005,VP,DO,0,0,0,"35,102",0,0,0,0,0,0,0,0,0,0,,"35,102"
7006,DR,DO,0,0,"813,533",0,0,0,0,0,0,0,0,0,0,0,,"813,533"
7006,LR,DO,"29,792,832",0,0,0,0,0,0,0,0,0,0,0,0,0,,"29,792,832"
7006,MB,DO,0,0,"4,526,674",0,0,0,0,0,"294,320",0,0,0,0,0,,"4,820,994"
7007,MB,DO,0,0,"37,760",0,0,0,0,0,0,0,0,0,0,0,,"37,760"
7008,MB,DO,0,"21,024","266,225",0,0,0,0,"21,851",0,0,0,0,0,"8,950",,"318,050"
7009,MB,DO,0,0,"183,396",0,0,0,0,0,0,0,0,0,0,0,,"183,396"
7010,DR,DO,0,0,"119,102","3,574",0,0,0,0,0,0,0,0,0,0,,"122,676"
7010,MB,DO,0,0,"543,532",417,0,0,0,0,0,0,0,0,0,0,,"543,949"
7010,VP,DO,0,0,0,"162,316",0,0,0,0,0,0,0,0,0,0,,"162,316"
7011,DR,DO,0,0,"19,023","10,196",0,0,0,0,0,0,0,0,0,0,,"29,219"
7011,MB,DO,0,0,"72,029",0,0,0,0,0,0,0,0,0,0,0,,"72,029"
7012,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"126,007",,"126,007"
7013,DR,DO,0,0,"52,975",0,0,0,0,0,0,0,0,0,0,0,,"52,975"
7013,MB,DO,0,0,"85,367",0,0,0,0,0,0,0,0,0,0,0,,"85,367"
7014,DR,DO,0,0,0,"51,440",0,0,0,0,0,0,0,0,0,0,,"51,440"
7014,MB,DO,0,0,"198,109","3,872",0,0,0,0,0,0,0,0,0,0,,"201,981"
7015,DR,DO,0,0,0,"102,825",0,0,0,0,0,0,0,0,0,0,,"102,825"
7015,MB,DO,0,0,"397,039",0,0,0,0,0,0,0,0,0,0,0,,"397,039"
7016,DR,DO,0,0,0,"12,592",0,0,0,0,0,0,0,0,0,"12,539",,"25,131"
7016,MB,DO,0,0,0,"1,518",0,0,0,0,0,0,0,0,0,"106,900",,"108,418"
7018,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"154,415",,"154,415"
7019,DR,DO,0,0,"9,022",0,0,0,0,0,0,0,0,0,0,231,,"9,253"
7019,MB,DO,0,0,"199,943",0,0,0,0,0,0,0,0,0,0,"5,127",,"205,070"
7030,MB,DO,0,0,"50,695",0,0,0,0,0,0,0,0,0,0,0,,"50,695"
7032,MB,DO,0,0,"147,240",0,0,0,0,0,0,0,0,0,0,0,,"147,240"
7041,MB,DO,0,0,"290,622",0,0,0,0,0,0,0,0,0,0,"1,452",,"292,074"
7043,DR,DO,0,0,"18,613","17,607",0,0,0,0,0,0,0,0,0,0,,"36,220"
7043,MB,DO,0,0,"53,174",0,0,0,0,0,0,0,0,0,0,0,,"53,174"
8001,DR,DO,0,0,"416,245","127,570",0,0,0,0,0,0,0,0,0,0,,"543,815"
8001,LR,DO,"17,413,602",0,0,0,0,0,0,0,0,0,0,0,0,0,,"17,413,602"
8001,MB,DO,0,0,"4,619,689",0,0,0,0,0,"56,062",0,0,0,0,0,,"4,675,751"
8001,VP,DO,0,0,0,"297,976",0,0,0,0,"2,110",0,0,0,0,0,,"300,086"
8002,DR,DO,0,0,"69,403",0,0,0,0,0,0,0,0,0,0,0,,"69,403"
8002,MB,DO,0,0,"142,972",0,0,0,0,0,0,0,0,0,0,0,,"142,972"
8004,DR,DO,0,0,0,"32,200",0,0,0,0,0,0,0,0,0,0,,"32,200"
8004,MB,DO,0,0,"144,423",0,0,0,0,0,0,0,0,0,0,0,,"144,423"
8006,DR,DO,0,0,"20,812",0,0,0,0,0,0,0,0,0,0,0,,"20,812"
8006,LR,DO,"20,083,007",0,0,0,0,0,0,0,0,0,0,0,0,0,,"20,083,007"
8006,MB,DO,0,0,"5,802,854",0,0,0,0,0,"159,828",0,0,0,0,"58,061",,"6,020,743"
8007,MB,DO,0,0,"132,000",0,0,0,0,0,0,0,0,0,0,0,,"132,000"
8008,DR,DO,0,0,0,"6,171",0,0,0,0,0,0,0,0,0,0,,"6,171"
8008,MB,DO,0,0,"38,750","14,870",0,0,0,0,0,0,0,0,0,0,,"53,620"
8009,DR,DO,0,0,"11,590",0,0,0,0,0,0,0,0,0,0,"2,000",,"13,590"
8009,MB,DO,0,0,"88,795",0,0,0,0,0,0,0,0,0,0,"14,000",,"102,795"
8010,DR,DO,0,0,"21,819",0,0,0,0,0,0,0,0,0,0,0,,"21,819"
8010,MB,DO,0,0,"66,559",0,0,0,0,0,0,0,0,0,0,0,,"66,559"
8011,DR,DO,0,0,0,"34,352",279,0,0,0,"4,567",0,0,0,0,0,,"39,198"
8011,MB,DO,0,0,"116,007",0,0,0,0,0,0,0,0,0,0,"49,592",,"165,599"
8012,DR,DO,0,0,0,"8,734",0,0,0,0,0,0,0,0,0,0,,"8,734"
8012,MB,DO,0,0,"117,683",0,0,0,0,0,0,0,0,0,0,0,,"117,683"
8013,DR,DO,0,0,0,"47,447",0,0,0,0,0,0,0,0,0,0,,"47,447"
8013,MB,DO,0,0,"4,910","1,159",0,0,0,0,0,0,0,0,0,0,,"6,069"
8014,DR,DO,0,0,"26,523",0,0,0,0,0,0,0,0,0,0,0,,"26,523"
8014,MB,DO,0,0,"23,581",0,0,0,0,0,0,0,0,0,0,0,,"23,581"
8020,DR,DO,0,0,0,"18,057",0,0,0,0,0,0,0,0,0,0,,"18,057"
8020,MB,DO,0,0,"16,078","34,303",0,0,0,0,244,0,0,0,0,0,,"50,625"
8025,DR,DO,0,0,"9,179","3,354",0,0,0,0,0,0,0,0,0,0,,"12,533"
8025,MB,DO,0,0,"12,795",0,0,0,0,0,0,0,0,0,0,0,,"12,795"
9001,MB,DO,0,0,"894,759",0,0,0,0,0,0,0,0,0,0,"2,507",,"897,266"
9002,DR,DO,0,0,"641,281",0,0,0,0,0,0,0,0,0,0,0,,"641,281"
9002,MB,DO,0,0,"6,382,567",0,0,0,0,0,0,0,0,0,0,0,,"6,382,567"
9003,HR,DO,"281,027,306",0,0,0,0,0,0,0,0,0,0,0,0,0,,"281,027,306"
9004,DR,DO,0,0,0,0,0,0,0,0,"109,457",0,0,0,0,0,,"109,457"
9004,MB,DO,0,0,"291,142",0,0,0,0,0,"1,131,027",0,0,0,0,0,,"1,422,169"
9006,DR,DO,0,0,0,"42,812",0,0,0,0,0,0,0,0,0,0,,"42,812"
9006,MB,DO,0,0,"748,764","2,061",0,0,0,0,"110,954",0,0,0,0,0,,"861,779"
9008,MB,DO,0,0,"1,231,440",0,0,"894,140",0,0,0,0,0,0,0,0,,"2,125,580"
9009,MB,DO,0,0,"1,871,388",0,0,0,0,0,0,0,0,0,0,0,,"1,871,388"
9010,MB,DO,0,0,"586,787",0,0,0,0,0,0,0,0,0,0,0,,"586,787"
9012,DR,DO,0,0,"77,227","3,359",0,0,0,0,383,0,0,0,0,0,,"80,969"
9012,MB,DO,0,0,"948,126",0,0,0,0,0,172,0,0,0,0,0,,"948,298"
9013,LR,DO,"22,032,802",0,0,0,0,0,0,0,0,0,0,0,0,0,,"22,032,802"
9013,MB,DO,0,0,"4,643,529",0,0,0,0,0,0,0,0,0,"3,681",0,Hydrogen fuel - ZEB buses (RVI ID # 15058 in A30 form),"4,647,210"
9014,MB,DO,0,0,"6,218,322","138,641",0,0,0,0,0,0,0,0,0,0,,"6,356,963"
9015,CC,DO,"3,678,053",0,0,0,0,0,0,0,0,0,0,0,0,0,,"3,678,053"
9015,LR,DO,"50,193,653",0,0,0,0,0,0,0,0,0,0,0,0,0,,"50,193,653"
9015,MB,DO,0,0,"5,749,256",0,0,0,0,0,0,0,0,0,0,0,,"5,749,256"
9015,TB,DO,"36,383,760",0,0,0,0,0,0,0,0,0,0,0,0,0,,"36,383,760"
9016,FB,DO,0,0,"1,545,718",0,0,0,0,0,0,0,0,0,0,0,,"1,545,718"
9016,MB,DO,0,0,"1,421,493",0,0,0,0,0,0,0,0,0,0,0,,"1,421,493"
9017,MB,DO,0,0,"273,565",0,0,0,0,0,0,0,0,0,0,0,,"273,565"
9019,LR,DO,"33,180,460",0,0,0,0,0,0,0,0,0,0,0,0,0,,"33,180,460"
9019,MB,DO,0,0,"43,056","27,643",0,0,0,0,"2,761,891",0,0,0,0,0,,"2,832,590"
9020,MB,DO,0,"371,889","549,037",0,0,0,0,0,0,0,0,0,0,0,,"920,926"
9022,DR,DO,0,0,"11,035","5,159",0,0,0,0,0,0,0,0,0,0,,"16,194"
9022,MB,DO,0,0,"288,413","18,692",0,0,0,0,0,0,0,0,0,0,,"307,105"
9023,MB,DO,0,0,"2,417,544","13,028",0,0,0,0,0,0,0,0,0,0,,"2,430,572"
9026,MB,DO,0,0,"1,687,604",0,0,0,0,0,"3,461,542",0,0,0,0,0,,"5,149,146"
9027,MB,DO,0,0,"1,058,392","21,263",0,0,0,0,"441,356",0,0,0,0,0,,"1,521,011"
9029,MB,DO,0,0,"384,892","10,941",0,0,0,0,"2,546,764",0,0,0,0,0,,"2,942,597"
9030,MB,DO,0,0,"1,416,974",0,0,0,0,0,"460,548",0,0,0,0,0,,"1,877,522"
9031,MB,DO,0,0,0,0,0,0,0,0,"1,621,750",0,0,0,0,0,,"1,621,750"
9033,DR,DO,0,0,"359,082","22,399",0,0,0,0,0,0,0,0,0,0,,"381,481"
9033,MB,DO,0,0,"1,005,040",0,0,0,0,0,"1,579,307",0,0,0,0,0,,"2,584,347"
9034,DR,DO,0,0,0,"26,789","19,594",0,0,0,0,0,0,0,0,"17,233",,"63,616"
9034,MB,DO,0,0,0,"6,915","8,095",0,0,0,0,0,0,0,0,"17,009",,"32,019"
9035,MB,DO,0,0,"16,088",0,0,0,0,0,"691,270",0,0,0,0,0,,"707,358"
9036,MB,DO,0,0,"3,751,969",0,0,"6,421,773",0,0,0,0,0,0,0,0,,"10,173,742"
9039,MB,DO,0,0,"4,288",0,0,0,0,0,"581,500",0,0,0,0,0,,"585,788"
9041,DR,DO,0,0,"3,868","7,449",0,0,0,0,0,0,0,0,0,0,,"11,317"
9041,MB,DO,0,0,"918,700",0,0,0,0,0,0,0,0,0,0,0,,"918,700"
9042,MB,DO,0,0,"417,326",0,0,0,0,0,0,0,0,0,0,0,,"417,326"
9043,DR,DO,0,0,0,"1,109",0,0,0,0,"9,665",0,0,0,0,0,,"10,774"
9043,MB,DO,0,0,"79,958",0,0,0,0,0,0,0,0,0,0,0,,"79,958"
9050,DR,DO,0,0,"2,537","1,129",0,0,0,0,"52,398",0,0,0,0,0,,"56,064"
9050,MB,DO,0,0,"4,803",0,0,0,0,0,"94,893",0,0,0,0,0,,"99,696"
9054,LR,DO,"35,377,882",0,0,0,0,0,0,0,0,0,0,0,0,0,,"35,377,882"
9062,MB,DO,0,0,"600,685",0,0,0,0,0,"96,405",0,0,0,0,0,,"697,090"
9078,MB,DO,0,0,"908,338",0,0,0,0,0,0,0,0,0,0,0,,"908,338"
9079,DR,DO,0,0,0,0,0,0,0,0,"95,790",0,0,0,0,0,"HYDROGEN (BUS #550) = 1,665 GALLONSHYDROGEN/CNG MIXTURE (BUS #801 & 803) = 3,929 GALLONS","95,790"
9079,MB,DO,0,0,0,0,0,0,0,0,"690,014",0,0,0,"5,594",0,"HYDROGEN (BUS #550) = 1,665 GALLONSHYDROGEN/CNG MIXTURE (BUS #801 & 803) = 3,929 GALLONS","695,608"
9086,DR,DO,0,0,0,"10,830","73,268",0,0,0,"58,979",0,0,0,0,0,,"143,077"
9119,JT,DO,0,0,0,"2,298","18,560",0,0,0,0,0,0,0,0,0,,"20,858"
9119,MB,DO,0,0,0,"23,716","9,873",0,0,0,0,0,0,0,0,0,,"33,589"
9132,DR,DO,0,0,"18,689","98,550",0,0,0,0,0,0,0,0,0,0,,"117,239"
9135,DR,DO,0,0,0,"1,701",0,0,0,0,"24,610",0,0,0,0,0,,"26,311"
9137,DR,DO,0,0,0,"8,569",0,0,0,0,0,0,0,0,0,0,,"8,569"
9140,DR,DO,0,0,0,"23,044",0,0,0,0,0,0,0,0,0,0,,"23,044"
9142,MB,DO,0,0,"10,669",0,0,0,0,0,"216,570",0,0,0,0,"14,266",,"241,505"
9154,HR,DO,"93,123,000",0,0,0,0,0,0,0,0,0,0,0,0,0,,"93,123,000"
9154,LR,DO,"82,890,297",0,0,0,0,0,0,0,0,0,0,0,0,0,,"82,890,297"
9154,MB,DO,0,0,"4,779,597",0,0,0,0,0,"33,559,575",0,0,0,0,0,,"38,339,172"
9169,VP,DO,0,0,0,"254,748",0,0,0,0,0,0,0,0,0,0,,"254,748"
9176,VP,DO,0,0,0,"144,322",0,0,0,0,0,0,0,0,0,0,,"144,322"
9180,DR,DO,0,0,0,"15,902",0,0,0,0,0,0,0,0,0,0,,"15,902"
9180,MB,DO,0,0,"78,177",58,0,0,0,0,0,0,0,0,0,0,,"78,235"
9196,MB,DO,0,0,"39,664",242,0,0,0,0,"198,221",0,0,0,0,0,,"238,127"
